family	ref	mem	coh_fwd	inv_frac	rep_hits	shuffle	n_blocks
RCF_491	LOC129527071	LOC101151050	1.0	0.0	0.0	0.0	1
RCF_491	LOC129527071	LOC101153918	1.0	0.0	0.0	0.0	1
RCF_491	LOC129527071	LOC115930779	1.0	0.0	0.0	0.0	1
RCF_491	LOC129527071	LOC129527017	1.0	0.0	0.0	0.0	1
RCF_491	LOC129527071	LOC129527021	0.999	0.0	0.0	0.0	1
RCF_491	LOC129527071	LOC129527057	1.0	0.0	0.0	0.0	1
RCF_491	LOC129527071	LOC129527170	1.0	0.0	0.0	0.0	1
RCF_491	LOC129527071	LOC129527171	1.0	0.0	0.0	0.0	1
RCF_491	LOC129527071	LOC129527175	1.0	0.0	0.0	0.0	1
RCF_491	LOC129527071	LOC129527176	0.997	0.0	0.0	0.0	1
RCF_491	LOC129527071	LOC134757232	0.954	0.0	0.0	0.0	1
RCF_491	LOC129527071	LOC134757307	1.0	0.0	0.0	0.0	1
RCF_492	LOC101145660	WHAMM	0.455	0.0	0.0	0.0	1
RCF_493	LOC115933315	LOC129527068	1.0	0.0	0.0	0.0	1
RCF_494	PPIP5K1	LOC134757313	0.793	0.0	0.0	0.0	1
RCF_495	LOC101152129	CKMT1B	1.0	0.0	0.0	0.0	1
RCF_520	LOC134757425	LOC115933354	0.696	0.0	0.0	0.0	1
RCF_521	LOC115931016	LOC115933209	0.938	0.0	0.0	0.0	1
RCF_522	LOC129527626	LOC129527573	1.0	0.0	0.0	0.0	1
RCF_523	LOC129527585	LOC101134912	0.927	0.0	0.0	0.0	1
RCF_524	ACSM2A	LOC101149481	1.0	0.0	0.0	0.0	1
RCF_525	LOC129527628	LOC101151897	1.0	0.0	0.0	0.0	1
RCF_525	LOC129527628	LOC129527629	0.892	0.0	0.0	0.0	1
RCF_526	LOC129527696	LOC129527726	0.32	0.0	0.0	0.0	1
RCF_527	LOC129527723	LOC101128221	0.906	0.0	0.0	0.0	1
RCF_527	LOC129527723	LOC115931069	0.897	0.0	0.0	0.0	1
RCF_527	LOC129527723	LOC129527586	0.902	0.0	0.0	0.0	1
RCF_527	LOC129527723	LOC129527695	0.9	0.0	0.0	0.0	1
RCF_528	DOC2A	LOC115931070	0.459	0.0	0.0	0.0	1
RCF_529	LOC115930076	TLCD3B	0.706	0.0	0.0	0.0	1
RCF_530	KDM8	LOC129523519	0.825	0.0	0.0	0.0	1
RCF_531	LOC101123970	LOC129527614	1.0	0.0	0.0	0.0	1
RCF_532	LOC115931110	LOC101143578	0.519	0.0	0.0	0.0	1
RCF_532	LOC115931110	LOC115931046	0.607	0.0	0.0	0.0	1
RCF_532	LOC115931110	LOC115931047	0.658	0.0	0.0	0.0	1
RCF_532	LOC115931110	SULT1A2	0.54	0.0	0.0	0.0	1
RCF_532	LOC115931110	SULT1A3	0.569	0.0	0.0	0.0	1
RCF_533	LOC101125551	MPV17L	0.61	0.0	0.0	0.0	1
RCF_534	LOC115933144	LOC129527341	0.952	0.0	0.0	0.0	1
RCF_535	LOC129527339	LOC115930099	1.0	0.0	0.0	0.0	1
RCF_512	PKD1	LOC101131561	0.925	0.0	0.0	0.0	1
RCF_512	PKD1	LOC101138318	0.828	0.0	0.0	0.0	1
RCF_512	PKD1	LOC115933066	0.732	0.0	0.0	0.0	1
RCF_513	PDPK1	LOC101147811	0.46	0.0	0.0	0.0	1
RCF_514	LOC101135162	LOC109023561	0.753	0.0	0.0	0.0	1
RCF_515	NAA60	LOC134757498	0.494	0.0	0.0	0.0	1
RCF_516	LOC101135984	TXNDC11	1.0	0.0	0.0	0.0	1
RCF_517	LOC115932749	LOC101136971	0.994	0.0	0.0	0.0	1
RCF_517	LOC115932749	ZC3H7A	1.0	0.0	0.0	0.0	1
RCF_518	LOC115933071	LOC129527568	1.0	0.0	0.242	0.5	1
RCF_519	LOC115933250	LOC101136480	0.99	0.0	0.0	0.0	1
RCF_536	BFAR	LOC101150079	1.0	0.0	0.0	0.0	1
RCF_537	PARN	LOC115932699	0.778	0.0	0.0	0.0	1
RCF_538	LOC129527642	LOC129527643	1.0	0.0	0.0	0.0	1
RCF_539	LOC129527445	LOC101149482	1.0	0.0	0.0	0.0	1
RCF_539	LOC129527445	LOC129523522	0.893	0.0	0.0	0.0	1
RCF_539	LOC129527445	LOC129527830	1.0	0.0	0.0	0.0	1
RCF_540	LOC101151529	LOC129523521	1.0	0.0	0.0	0.0	1
RCF_540	LOC101151529	LOC129527432	1.0	0.0	0.0	0.0	1
RCF_540	LOC101151529	LOC129527828	1.0	0.0	0.0	0.0	1
RCF_541	LOC115931015	CES1	0.969	0.0	0.0	0.0	1
RCF_541	LOC115931015	LOC101149966	0.984	0.0	0.0	0.0	1
RCF_541	LOC115931015	LOC109023710	0.997	0.0	0.0	0.0	1
RCF_542	LOC115931107	LOC101125671	0.593	0.0	0.0	0.0	1
RCF_543	LOC109023694	LOC101128088	0.825	0.0	0.0	0.0	1
RCF_543	LOC109023694	LOC101128458	0.971	0.0	0.0	0.0	1
RCF_543	LOC109023694	LOC115931020	0.775	0.0	0.0	0.0	1
RCF_560	ZNF443	ZNF799	0.744	0.0	0.0	0.0	1
RCF_561	RPL10	LOC101123985	0.804	0.0	0.0	0.0	1
RCF_562	ADGRE5	LOC101140763	0.358	0.0	0.0	0.0	1
RCF_563	LOC101152881	LOC101125692	0.894	0.0	0.0	0.0	1
RCF_563	LOC101152881	LOC101126416	0.797	0.0	0.0	0.0	1
RCF_564	LOC101144838	ZNF430	0.724	0.0	0.0	0.0	1
RCF_565	LOC115930085	LOC101153727	0.931	0.0	0.0	0.0	1
RCF_566	ZNF569	LOC101127631	0.733	0.0	0.0	0.0	1
RCF_567	LGALS7	LOC101145213	0.994	0.0	0.0	0.0	1
RCF_544	LOC101127609	LOC101154433	0.833	0.0	0.0	0.0	1
RCF_544	LOC101127609	LOC115930161	0.528	0.0	0.0	0.0	1
RCF_544	LOC101127609	LOC129527724	0.979	0.0	0.0	0.0	1
RCF_545	LOC115933253	LOC101147502	0.905	0.0	0.0	0.0	1
RCF_545	LOC115933253	LOC115930163	0.906	0.0	0.0	0.0	1
RCF_545	LOC115933253	LOC115932828	0.905	0.0	0.0	0.0	1
RCF_546	LOC115932827	LOC115933369	0.662	0.0	0.0	0.0	2
RCF_546	LOC115932827	LOC129527725	0.948	0.0	0.0	0.0	1
RCF_547	DDX19A	DDX19B	0.806	0.0	0.0	0.0	1
RCF_548	HP	LOC115930087	0.914	0.0	0.0	0.0	1
RCF_549	LOC101141122	LOC101134917	1.0	0.0	0.0	0.0	1
RCF_550	PRDM9	PRDM7	0.909	0.0	0.0	0.0	1
RCF_551	LOC115931292	LOC101125919	0.935	0.0	0.0	0.0	1
RCF_551	LOC115931292	LOC115931291	0.936	0.0	0.0	0.0	1
RCF_551	LOC115931292	LOC115931293	0.861	0.0	0.0	0.0	1
RCF_551	LOC115931292	LOC134757578	0.997	0.0	0.0	0.0	1
RCF_551	LOC115931292	LOC134757579	0.999	0.0	0.0	0.0	1
RCF_551	LOC115931292	LOC134757580	0.935	0.0	0.0	0.0	1
RCF_551	LOC115931292	LOC134757581	0.935	0.0	0.0	0.0	1
RCF_551	LOC115931292	LOC134757582	0.932	0.0	0.0	0.0	1
RCF_551	LOC115931292	LOC134757583	0.934	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC101140852	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526352	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526367	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526370	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526371	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526372	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526373	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526452	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526455	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526457	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526458	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526459	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526460	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526462	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526463	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC129526467	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC134757062	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC134757063	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC134757064	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC134757065	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC134757066	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC134757067	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC134757068	1.0	0.0	0.0	0.0	1
RCF_472	LOC129526461	LOC134757069	1.0	0.0	0.0	0.0	1
RCF_473	LGMN	LOC101150415	0.885	0.0	0.0	0.0	1
RCF_474	LOC101154318	LHB	0.92	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC101123748	0.863	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC101124600	1.0	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC109024055	0.594	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526101	0.631	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526102	0.631	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526103	0.631	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526104	0.631	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526109	0.632	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526113	0.636	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526120	0.646	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526121	0.646	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526127	0.646	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526131	0.631	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526152	0.646	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526155	0.636	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526156	0.631	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526157	0.631	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526203	0.646	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526207	0.646	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526208	0.646	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526209	0.646	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129526210	0.646	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528600	0.706	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528601	0.704	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528604	0.706	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528606	0.701	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528608	0.704	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528610	0.686	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528611	0.569	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528613	0.706	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528614	0.704	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528615	0.569	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528616	0.569	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528617	0.569	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528618	0.686	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528619	0.58	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528620	0.71	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528621	0.721	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528622	0.721	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528623	0.592	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528624	0.592	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC129528625	0.592	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC134756380	0.637	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC134757023	0.646	0.0	0.0	0.0	1
RCF_474	LOC101154318	LOC134757024	0.646	0.0	0.0	0.0	1
RCF_475	LOC101144919	LOC115930536	0.996	0.0	0.0	0.0	1
RCF_476	LOC101143194	LOC101138909	0.955	0.0	0.0	0.0	1
RCF_477	LOC101145522	LOC101133845	1.0	0.0	0.0	0.0	1
RCF_478	LOC101152116	LOC109023100	0.843	0.0	0.0	0.0	1
RCF_479	LOC101143448	LOC109023174	0.844	0.0	0.0	0.0	1
RCF_568	LOC101153729	LOC115931638	1.0	0.0	0.0	0.0	1
RCF_569	LOC101152395	LOC134757673	0.88	0.0	0.0	0.0	1
RCF_570	LOC101146638	LOC101127384	1.0	0.0	0.0	0.0	1
RCF_571	CEACAM1	CEACAM5	0.362	0.0	0.0	0.0	1
RCF_572	LOC101152645	LOC101151083	0.822	0.0	0.0	0.0	1
RCF_572	LOC101152645	LOC101152037	0.932	0.0	0.0	0.0	1
RCF_572	LOC101152645	LOC115931550	0.828	0.0	0.0	0.0	1
RCF_572	LOC101152645	LOC129528544	0.969	0.0	0.0	0.0	1
RCF_572	LOC101152645	LOC129528545	0.96	0.0	0.0	0.0	1
RCF_573	APOC1	LOC109024151	0.775	0.0	0.0	0.0	1
RCF_574	LOC101132797	LOC101133169	0.957	0.0	0.0	0.0	1
RCF_575	CD33	LOC101129556	0.518	0.0	0.0	0.0	1
RCF_592	LOC129530473	LOC129530554	0.996	0.0	0.0	0.0	1
RCF_593	LOC134757875	LOC134757864	1.0	0.0	0.0	0.0	4
RCF_594	USP18	LOC101150852	0.635	0.0	0.0	0.0	1
RCF_594	USP18	LOC129529661	0.931	0.0	0.0	0.0	1
RCF_595	LOC101130998	LOC101123878	1.0	0.0	0.0	0.0	1
RCF_595	LOC101130998	LOC129529590	0.998	0.0	0.0	0.0	1
RCF_595	LOC101130998	LOC129529625	0.999	0.0	0.0	0.0	1
RCF_595	LOC101130998	LOC134758213	1.0	0.0	0.0	0.0	1
RCF_596	LOC129529591	LOC129529560	0.571	0.0	0.0	0.0	1
RCF_597	LOC115931912	DGCR6	1.0	0.0	0.0	0.0	1
RCF_598	PRODH	LOC115931957	0.831	0.0	0.0	0.0	1
RCF_599	LOC101133898	FAM246A	1.0	0.0	0.0	0.0	1
RCF_576	LOC101153131	LOC101151324	0.652	0.0	0.0	0.0	1
RCF_577	ZNF611	ZNF600	0.902	0.0	0.0	0.0	1
RCF_578	ERVV-2	LOC115931655	0.922	0.0	0.0	0.0	1
RCF_579	LOC101129681	LOC101127388	1.0	0.0	0.0	0.0	1
RCF_580	LOC101131835	LOC115931658	0.996	0.0	0.0	0.0	1
RCF_581	LOC101133546	ZNF813	0.743	0.0	0.0	0.0	2
RCF_582	LILRA2	LILRB2	0.394	0.0	0.0	0.0	1
RCF_582	LILRA2	LILRB3	0.473	0.0	0.0	0.0	1
RCF_582	LILRA2	LOC101152160	0.351	0.0	0.0	0.0	1
RCF_582	LILRA2	LOC109024105	0.825	0.0	0.0	0.0	1
RCF_582	LILRA2	LOC129528682	0.533	0.0	0.0	0.0	1
RCF_582	LILRA2	LOC129528683	0.915	0.0	0.0	0.0	1
RCF_582	LILRA2	LOC129528684	0.502	0.0	0.0	0.0	1
RCF_583	KIR2DL4	LOC101128484	0.573	0.0	0.0	0.0	1
RCF_583	KIR2DL4	LOC115930123	0.643	0.0	0.0	0.0	1
RCF_583	KIR2DL4	LOC115931566	0.458	0.0	0.0	0.0	1
RCF_583	KIR2DL4	LOC115933440	0.595	0.0	0.0	0.0	1
RCF_583	KIR2DL4	LOC115933447	0.74	0.0	0.0	0.0	1
RCF_583	KIR2DL4	LOC129528686	0.71	0.0	0.0	0.0	1
RCF_600	LOC101140402	IGLL1	0.499	0.0	0.0	0.0	1
RCF_601	LOC101148812	LOC101132221	0.947	0.0	0.0	0.0	1
RCF_601	LOC101148812	LOC101148081	0.912	0.0	0.0	0.0	1
RCF_602	LOC101146886	LOC109024512	1.0	0.0	0.0	0.0	1
RCF_603	LOC109024612	DDT	0.475	0.0	0.0	0.0	1
RCF_604	RFPL2	RFPL1	0.691	0.0	0.0	0.0	1
RCF_604	RFPL2	RFPL3	0.861	0.0	0.0	0.0	1
RCF_605	APOBEC3F	APOBEC3D	0.649	0.0	0.0	0.0	1
RCF_606	LOC129529528	LOC101136027	0.922	0.0	0.0	0.0	1
RCF_607	LOC109025371	LOC101142890	0.717	0.0	0.0	0.0	1
RCF_607	LOC109025371	LOC115931944	0.984	0.0	0.0	0.0	1
RCF_552	MYH2	MYH1	0.978	0.0	0.0	0.0	1
RCF_553	CPLANE1	LOC115933270	0.862	0.0	0.0	0.0	1
RCF_554	NUP50	LOC134757554	0.886	0.0	0.0	0.0	1
RCF_555	LOC115931245	LOC115931259	0.72	0.0	0.0	0.0	1
RCF_555	LOC115931245	LOC115931279	0.992	0.0	0.0	0.0	1
RCF_555	LOC115931245	LOC134757616	1.0	0.0	0.0	0.0	1
RCF_555	LOC115931245	LOC134757617	1.0	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC115931231	0.888	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC115931232	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527865	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527866	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527868	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527871	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527874	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527890	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527892	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527896	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527897	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527898	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527899	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527901	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527909	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527910	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC129527912	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC134757555	0.942	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC134757556	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC134757557	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC134757558	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC134757559	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC134757560	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC134757561	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC134757562	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC134757563	0.818	0.0	0.0	0.0	1
RCF_556	LOC134757613	LOC134757618	1.0	0.0	0.0	0.0	1
RCF_557	LOC115931294	LOC101137218	1.0	0.0	0.0	0.0	1
RCF_557	LOC115931294	LOC134757625	1.0	0.0	0.0	0.0	1
RCF_558	LOC101141135	LOC101141507	0.937	0.0	0.0	0.0	1
RCF_558	LOC101141135	LOC115931595	0.81	0.0	0.0	0.0	1
RCF_558	LOC101141135	LOC115931596	0.986	0.0	0.0	0.0	1
RCF_558	LOC101141135	LOC115931597	0.986	0.0	0.0	0.0	1
RCF_558	LOC101141135	LOC115931598	0.986	0.0	0.0	0.0	1
RCF_558	LOC101141135	LOC115931599	0.986	0.0	0.0	0.0	1
RCF_558	LOC101141135	LOC115931624	0.937	0.0	0.0	0.0	1
RCF_558	LOC101141135	MBD3L3	0.86	0.0	0.0	0.0	1
RCF_559	LOC109024811	LOC101129788	0.482	0.0	0.0	0.0	1
RCF_559	LOC109024811	LOC115931610	0.672	0.0	0.0	0.0	1
RCF_559	LOC109024811	LOC115931626	0.958	0.0	0.0	0.0	1
RCF_584	NLRP2	NLRP7	0.313	0.0	0.0	0.0	1
RCF_585	LOC129528715	LOC101151087	1.0	0.0	0.0	0.0	1
RCF_585	LOC129528715	LOC109024957	0.931	0.0	0.0	0.0	1
RCF_585	LOC129528715	LOC129528711	0.916	0.0	0.0	0.0	1
RCF_585	LOC129528715	LOC129528712	0.916	0.0	0.0	0.0	1
RCF_585	LOC129528715	LOC129528713	0.916	0.0	0.0	0.0	1
RCF_585	LOC129528715	LOC129528714	0.916	0.0	0.0	0.0	1
RCF_585	LOC129528715	RFPL4A	0.93	0.0	0.0	0.0	1
RCF_586	LOC101153611	LOC101128599	0.851	0.0	0.0	0.0	1
RCF_586	LOC101153611	LOC101153957	0.999	0.0	0.0	0.0	1
RCF_586	LOC101153611	LOC115931590	0.944	0.0	0.0	0.0	1
RCF_586	LOC101153611	LOC115932619	0.926	0.0	0.0	0.0	1
RCF_586	LOC101153611	ZSCAN5B	0.73	0.0	0.0	0.0	1
RCF_587	LOC101124732	LOC101145690	0.92	0.0	0.0	0.0	1
RCF_587	LOC101124732	ZNF552	0.322	0.0	0.0	0.0	1
RCF_588	SIRPB1	LOC101129558	0.718	0.0	0.0	0.0	1
RCF_588	SIRPB1	LOC101130144	0.534	0.0	0.0	0.0	1
RCF_588	SIRPB1	LOC101135429	0.22	0.0	0.0	0.0	1
RCF_588	SIRPB1	LOC101144977	0.361	0.0	0.0	0.0	1
RCF_589	LOC115931737	LOC101150231	0.991	0.0	0.0	0.0	1
RCF_589	LOC115931737	LOC109023081	1.0	0.0	0.0	0.0	1
RCF_590	LOC129529623	GGTLC1	0.876	0.0	0.0	0.0	1
RCF_590	LOC129529623	GGTLC2	0.938	0.0	0.0	0.0	1
RCF_590	LOC129529623	LOC101149759	0.881	0.0	0.0	0.0	1
RCF_590	LOC129529623	LOC109024567	0.993	0.0	0.0	0.0	1
RCF_590	LOC129529623	LOC109024570	0.959	0.0	0.0	0.0	1
RCF_590	LOC129529623	LOC129523490	0.881	0.0	0.0	0.0	1
RCF_590	LOC129529623	LOC129529588	0.901	0.0	0.0	0.0	1
RCF_590	LOC129529623	LOC129529621	0.881	0.0	0.0	0.0	1
RCF_590	LOC129529623	LOC129529624	0.881	0.0	0.0	0.0	1
RCF_590	LOC129529623	LOC134756364	0.874	0.0	0.0	0.0	1
RCF_590	LOC129529623	LOC134756365	0.959	0.0	0.0	0.0	1
RCF_591	LOC129529112	LOC129529113	0.925	0.0	0.0	0.0	1
RCF_616	LOC101141171	NUDT10	0.33	0.0	0.0	0.0	1
RCF_617	LOC101147372	LOC115932410	1.0	0.0	0.0	0.0	1
RCF_618	LOC101144987	LOC101146541	1.0	0.0	0.0	0.0	1
RCF_619	LOC101148088	LOC115932194	1.0	0.0	0.0	0.0	1
RCF_620	XAGE5	LOC115932311	0.614	0.0	0.0	0.0	1
RCF_621	LOC101125357	FAM156A	0.999	0.0	0.0	0.0	2
RCF_622	PAGE5	PAGE2B	0.952	0.0	0.0	0.0	1
RCF_623	LOC129529676	LOC101152665	0.417	0.0	0.0	0.0	1
RCF_623	LOC129529676	LOC115932047	0.417	0.0	0.0	0.0	1
RCF_632	LOC129529695	LOC101124756	1.0	0.0	0.0	0.0	1
RCF_633	MRRF	LOC101127655	0.857	0.0	0.0	0.0	1
RCF_634	DCAF12L2	DCAF12L1	0.748	0.0	0.0	0.0	1
RCF_635	LOC109024768	SMIM10L2A	0.755	0.0	0.0	0.0	1
RCF_636	ETDB	LOC115932285	1.0	0.0	0.0	0.0	1
RCF_637	LOC101143270	LOC101142901	0.554	0.0	0.0	0.0	1
RCF_637	LOC101143270	LOC101143635	0.629	0.0	0.0	0.0	1
RCF_638	LOC115932374	LOC101141178	0.843	0.0	0.0	0.0	1
RCF_639	CXHXorf51A	CXHXorf51B	1.0	0.0	0.0	0.0	1
RCF_624	DMRTC1B	LOC129530010	1.0	0.0	0.0	0.0	1
RCF_625	FAM236B	LOC115932941	1.0	0.0	0.0	0.0	1
RCF_626	EEF1A1	LOC101136757	0.997	0.0	0.0	0.0	1
RCF_627	TCEAL5	LOC101130542	0.682	0.0	0.0	0.0	1
RCF_627	TCEAL5	TCEAL6	0.658	0.0	0.0	0.0	1
RCF_628	LOC129530096	LOC101145835	1.0	0.0	0.0	0.0	1
RCF_629	LOC129523474	LOC101145461	1.0	0.0	0.0	0.0	1
RCF_630	LOC101146547	LOC115932259	1.0	0.0	0.0	0.0	1
RCF_631	LOC115932251	LOC101125118	1.0	0.0	0.0	0.0	1
RCF_631	LOC115932251	LOC115932226	1.0	0.0	0.0	0.0	1
RCF_631	LOC115932251	LOC115932289	1.0	0.0	0.0	0.0	1
RCF_631	LOC115932251	LOC115932294	1.0	0.0	0.0	0.0	1
RCF_631	LOC115932251	LOC115932301	1.0	0.0	0.0	0.0	1
RCF_631	LOC115932251	LOC129529693	1.0	0.0	0.0	0.0	1
RCF_631	LOC115932251	LOC129529694	1.0	0.0	0.0	0.0	1
RCF_640	EOLA2	EOLA1	1.0	0.0	0.0	0.0	1
RCF_641	LOC129530018	MAGEA9	1.0	0.0	0.0	0.0	1
RCF_642	LOC101150369	LOC129530021	1.0	0.0	0.0	0.0	1
RCF_643	MAGEA12	LOC129529976	0.876	0.0	0.0	0.0	1
RCF_643	MAGEA12	LOC129529978	0.848	0.0	0.0	0.0	1
RCF_643	MAGEA12	LOC129529983	0.849	0.0	0.0	0.0	1
RCF_643	MAGEA12	LOC129529986	0.876	0.0	0.0	0.0	1
RCF_644	LOC101147743	PNMA6A	0.997	0.0	0.0	0.0	1
RCF_645	LOC129529857	LOC129529856	1.0	0.0	0.0	0.0	1
RCF_646	OPN1MW3	OPN1LW	0.999	0.0	0.0	0.0	1
RCF_647	TEX28	LOC129523516	0.994	0.0	0.0	0.0	1
RCF_608	LOC115931919	LOC101145825	0.99	0.0	0.0	0.0	1
RCF_609	LOC129530069	LOC101135574	1.0	0.0	0.0	0.0	1
RCF_609	LOC129530069	LOC101136299	1.0	0.0	0.0	0.0	1
RCF_609	LOC129530069	LOC101137030	1.0	0.0	0.0	0.0	1
RCF_609	LOC129530069	LOC115932322	1.0	0.0	0.0	0.0	1
RCF_609	LOC129530069	LOC115932783	1.0	0.0	0.0	0.0	1
RCF_609	LOC129530069	LOC115932784	1.0	0.0	0.0	0.0	1
RCF_609	LOC129530069	LOC129529678	1.0	0.0	0.0	0.0	1
RCF_609	LOC129530069	LOC129530061	1.0	0.0	0.0	0.0	1
RCF_609	LOC129530069	LOC129530062	1.0	0.0	0.0	0.0	1
RCF_609	LOC129530069	LOC129530063	1.0	0.0	0.0	0.0	1
RCF_609	LOC129530069	LOC129530067	1.0	0.0	0.0	0.0	1
RCF_610	MXRA5	LOC129530428	0.99	0.0	0.0	0.0	1
RCF_611	LOC115932241	LOC101136398	0.993	0.0	0.508	0.0	1
RCF_611	LOC115932241	LOC115932281	0.792	0.0	0.0	0.0	1
RCF_611	LOC115932241	LOC129529790	0.778	0.0	0.0	0.0	1
RCF_612	ZFY	ZFX	0.42	0.0	0.0	0.0	1
RCF_613	MAGEB6B	MAGEB6	0.758	0.0	0.0	0.0	1
