kind	both_spliced	gene_a	chrom_a	jA	psiA	gene_b	chrom_b	jB	psiB	uA	spA	uB	spB	dPSI	pval	q
homologous	1	ANKRD18A	NC_073237.2	24405328-24406268	0.8	LOC115933254	NC_073236.2	32876845-32877795	0.964	8	10	27	28	0.164	0.1635846372688478	0.28003936324158873
homologous	1	LOC129529226	NC_073224.2	15688978-15689478	0.89	PLA2G4B	NC_073240.2	42660315-42660812	0.727	73	82	16	22	0.163	0.08241592826546265	0.1624971276848782
homologous	1	FRG1	NC_073227.2	210907653-210909908	0.985	LOC129527278	NC_073236.2	21835480-21837728	0.824	66	67	14	17	0.162	0.02484580210116502	0.060463910008429565
homologous	1	LOC101125415	NC_073227.2	17453352-17454181	0.962	LOC101152938	NC_073233.2	75724263-75725087	0.8	50	52	12	15	0.162	0.0701322930800543	0.14272536837344382
homologous	1	LOC101142457	NC_073247.2	167716288-167717489	0.951	RABL2B	NC_086018.1	48826412-48827614	0.791	58	61	34	43	0.16	0.02539087488060409	0.06136128096145989
homologous	1	ANKRD18A	NC_073237.2	24406322-24409004	0.0	LOC115933254	NC_073236.2	32874105-32876791	0.16	0	9	4	25	0.16	0.5536484388476799	0.7070446118128169
homologous	1	USP9X	NC_073247.2	51549819-51551172	0.977	USP9Y	NC_073248.2	31330305-31331272	0.818	302	309	18	22	0.159	0.0035841299438356153	0.010989226611936513
homologous	1	LOC115931074	NC_073242.2	37442228-37445761	0.842	RHPN2	NC_073244.2	44022115-44025472	1.0	16	19	33	33	0.158	0.04384615384615384	0.09812921648948421
homologous	1	LOC101144552	NC_073235.2	144822191-144822405	0.769	RHBDF1	NC_073242.2	3678591-3678805	0.927	10	13	38	41	0.158	0.1428551294731729	0.25364074008502124
homologous	1	LOC115933039	NC_073244.2	20938669-20940950	0.8	SORL1	NC_073233.2	129561910-129564179	0.957	44	55	309	323	0.157	0.00021088304704184192	0.0008199698365425809
homologous	1	AP3B1	NC_073243.2	33505092-33506596	0.991	LOC115932769	NC_073230.2	85373938-85375432	0.833	641	647	15	18	0.157	0.0012675062717755182	0.0042824483745425275
homologous	1	EEF2KMT	NC_073242.2	8746980-8748869	0.795	LOC115934341	NC_086017.1	85339642-85341531	0.951	31	39	58	61	0.156	0.0216098233549622	0.053146420689235654
homologous	1	LOC115932779	NC_073242.2	28933904-28938439	0.833	SORL1	NC_073233.2	129482695-129487169	0.988	15	18	162	164	0.154	0.007251705863571746	0.020351561617120706
homologous	1	LOC129529226	NC_073224.2	15687477-15687793	0.927	PLA2G4B	NC_073240.2	42658799-42659115	0.773	76	82	17	22	0.154	0.05194166600609612	0.11297312356325906
homologous	1	LOC115933152	NC_073236.2	29217522-29219608	0.82	TEX14	NC_073228.2	33431779-33433854	0.973	41	50	72	74	0.153	0.006944828639877693	0.019648783468922255
homologous	1	EEF2KMT	NC_073242.2	8742673-8743500	0.81	LOC101125415	NC_073227.2	17453352-17454181	0.962	34	42	50	52	0.152	0.038878116125834444	0.08959989676682376
homologous	1	USP9X	NC_073247.2	51547856-51549693	0.993	USP9Y	NC_073248.2	31331398-31334946	0.842	288	290	16	19	0.151	0.0018368835973447144	0.005946376668613587
homologous	1	EEF2KMT	NC_073242.2	8743766-8743848	0.81	LOC101125415	NC_073227.2	17453004-17453086	0.961	34	42	49	51	0.151	0.03901953387862676	0.08962902831526146
homologous	1	KDM6A	NC_073247.2	55449409-55450086	0.823	UTY	NC_073248.2	30773957-30774482	0.972	116	141	70	72	0.15	0.0017552006129055854	0.005708502927954614
homologous	0	GOLGA6L7	NC_073240.2	29852214-29853024	0.0	LOC115931294	NC_073243.2	104791352-104792166	0.15	0	51	3	20	0.15	0.019945761525675797	0.0495794643638227
homologous	0	GOLGA6L7	NC_073240.2	29851919-29852184	0.0	LOC115931294	NC_073243.2	104792196-104792465	0.15	0	51	3	20	0.15	0.019945761525675797	0.0495794643638227
homologous	1	LOC115931074	NC_073242.2	37445881-37448462	0.85	RHPN2	NC_073244.2	44025592-44028141	1.0	17	20	32	32	0.15	0.05158371040723982	0.11254627725215961
homologous	1	LOC101152972	NC_073240.2	21568110-21570675	1.0	LOC115931074	NC_073242.2	37445881-37448462	0.85	28	28	17	20	0.15	0.06591119333950045	0.13572245729080565
homologous	1	LOC129532042	NC_073224.2	15905838-15906081	0.705	PLA2G4B	NC_073240.2	42654764-42655007	0.556	67	95	10	18	0.15	0.2704975358523668	0.40313979647376297
homologous	1	LOC129532042	NC_073224.2	15909177-15909411	0.806	PLA2G4B	NC_073240.2	42658091-42658325	0.955	83	103	21	22	0.149	0.11973287698432616	0.22163319782205054
homologous	1	LOC101139703	NC_073237.2	17707017-17712268	0.852	LOC129526951	NC_073238.2	22078645-22080857	1.0	75	88	49	49	0.148	0.004157849234242479	0.012527545744730586
homologous	1	LOC101139163	NC_086017.1	141290438-141292580	0.148	LOC101152938	NC_073233.2	75730495-75732646	0.0	4	27	0	14	0.148	0.28023106546854937	0.412348459970635
homologous	1	LOC129523511	NC_073227.2	212293921-212295122	0.938	RABL2B	NC_086018.1	48826412-48827614	0.791	15	16	34	43	0.147	0.25921869650605367	0.3888280447590805
homologous	1	LOC101139703	NC_073237.2	17713435-17717586	0.86	LOC129526951	NC_073238.2	22082024-22086182	0.714	80	93	35	49	0.146	0.043847968862398834	0.09812921648948421
homologous	1	DPY19L2	NC_073234.2	37797285-37798665	0.951	LOC101148570	NC_073230.2	42509545-42510973	0.806	233	245	29	36	0.145	0.005097725600224175	0.014845259488518937
homologous	1	ANKRD18B	NC_073237.2	31487354-31491630	0.855	LOC115933254	NC_073236.2	32884967-32889244	1.0	53	62	25	25	0.145	0.054516868151859514	0.11603590285533401
homologous	1	LOC129524664	NC_073237.2	15499603-15500238	0.583	LOC129528193	NC_073241.2	26302114-26302749	0.727	7	12	8	11	0.144	0.6668461434917217	0.8214600280889173
homologous	1	AP3B1	NC_073243.2	33517422-33520058	0.985	LOC115932769	NC_073230.2	85386203-85389540	0.842	644	654	16	19	0.143	0.004573659002030213	0.013603703698346273
homologous	1	FRG1	NC_073227.2	210893567-210895696	0.938	LOC101142904	NC_073246.2	2242005-2244152	0.796	61	65	39	49	0.143	0.040458225864252864	0.09202263137751632
homologous	1	LOC101142783	NC_073237.2	29416343-29418575	1.0	LOC115933254	NC_073236.2	32859174-32861395	0.857	15	15	6	7	0.143	0.3181818181818182	0.4535020414882067
homologous	1	LOC115933039	NC_073244.2	20991661-20995644	0.962	SORL1	NC_073233.2	129507511-129511494	0.82	25	26	178	217	0.141	0.09020495618230562	0.17488203204146158
homologous	1	LOC101142457	NC_073247.2	167709855-167715301	0.259	RABL2A	NC_073235.2	15139578-15145028	0.4	15	58	10	25	0.141	0.20599260984942158	0.33034759551888804
homologous	1	LOC129532042	NC_073224.2	15910338-15910505	0.815	PLA2G4B	NC_073240.2	42659253-42659420	0.955	88	108	21	22	0.14	0.12426544566465554	0.2276019741647375
homologous	1	LOC101125415	NC_073227.2	17451636-17452870	0.176	LOC101139163	NC_086017.1	141285500-141286719	0.038	9	51	1	26	0.138	0.15065501644093598	0.26345701367560664
homologous	1	LOC129532042	NC_073224.2	15904775-15905088	0.806	PLA2G4B	NC_073240.2	42653711-42654014	0.944	75	93	17	18	0.138	0.3016497118644741	0.4355771772980788
homologous	1	LOC101142457	NC_073247.2	167716288-167717489	0.951	LOC134756389	NC_073231.2	151179058-151180259	0.815	58	61	22	27	0.136	0.054507296690805014	0.11603590285533401
homologous	1	PRDM7	NC_073242.2	120658619-120659021	0.864	PRDM9	NC_073243.2	88368730-88369135	1.0	19	22	15	15	0.136	0.25675675675675674	0.38829408572894
homologous	1	IGSF3	NC_073224.2	121005205-121007667	0.216	LOC129524664	NC_073237.2	15523477-15525940	0.083	44	204	1	12	0.132	0.4671069306837308	0.6243845447717599
homologous	1	LOC115933039	NC_073244.2	20995758-20998804	0.958	SORL1	NC_073233.2	129504354-129507397	0.828	23	24	188	227	0.13	0.14070749921517028	0.25110876783015
homologous	1	LOC129523511	NC_073227.2	212287059-212287406	0.5	RABL2A	NC_073235.2	15145140-15145487	0.63	8	16	17	27	0.13	0.525997894614439	0.6792106394279213
homologous	1	LOC129532042	NC_073224.2	15905470-15905619	0.817	PLA2G4B	NC_073240.2	42654396-42654545	0.944	76	93	17	18	0.127	0.29678931458961866	0.43034450615494707
homologous	1	LOC129532042	NC_073224.2	15905660-15905795	0.817	PLA2G4B	NC_073240.2	42654586-42654721	0.944	76	93	17	18	0.127	0.29678931458961866	0.43034450615494707
homologous	1	LOC101142904	NC_073246.2	2227439-2229696	1.0	LOC129530552	NC_086018.1	1766783-1769039	0.875	32	32	7	8	0.125	0.2	0.32372093023255816
homologous	1	LOC101124243	NC_073224.2	6845112-6847064	0.848	NOM1	NC_073230.2	165857578-165859542	0.971	39	46	34	35	0.124	0.12893602360624346	0.23492008489514515
homologous	1	LOC129523511	NC_073227.2	212293921-212295122	0.938	LOC134756389	NC_073231.2	151179058-151180259	0.815	15	16	22	27	0.123	0.3858725088387447	0.531816368617359
homologous	1	LOC115932779	NC_073242.2	28913728-28916771	0.95	SORL1	NC_073233.2	129504354-129507397	0.828	38	40	188	227	0.122	0.056147660205946415	0.11878046049647023
homologous	1	LOC101152972	NC_073240.2	21564162-21567990	0.964	LOC115931074	NC_073242.2	37442228-37445761	0.842	27	28	16	19	0.122	0.2886384660667732	0.42027692967044794
homologous	1	LOC115932756	NC_073240.2	17179851-17184780	0.211	LOC134756368	NC_073236.2	23074242-23079069	0.331	44	209	52	157	0.121	0.011582993099414452	0.031247144175164568
homologous	1	LOC101142783	NC_073237.2	29438261-29441038	0.881	LOC115933254	NC_073236.2	32881140-32883913	1.0	59	67	28	28	0.119	0.09992416940474862	0.19159014299092297
homologous	1	LOC101152938	NC_073233.2	75724263-75725087	0.8	LOC115934341	NC_086017.1	85335360-85336187	0.919	12	15	57	62	0.119	0.18197863202686665	0.3022843147749384
homologous	1	USP9X	NC_073247.2	51560687-51561705	0.993	USP9Y	NC_073248.2	31308698-31309742	0.875	427	430	21	24	0.118	0.0023486453910876184	0.007396638878719377
homologous	1	LOC129523511	NC_073227.2	212286631-212286961	0.882	RABL2B	NC_086018.1	48819124-48819454	1.0	15	17	44	44	0.118	0.07431693989071038	0.1490622194926064
homologous	1	LOC115932779	NC_073242.2	28916945-28924238	0.882	LOC115933039	NC_073244.2	20998978-21006270	1.0	30	34	23	23	0.118	0.13982177666388196	0.25016955413383507
homologous	1	LOC129523511	NC_073227.2	212286631-212286961	0.882	LOC134756389	NC_073231.2	151171749-151172079	1.0	15	17	26	26	0.118	0.150609080841639	0.26345701367560664
homologous	1	LOC129523511	NC_073227.2	212286381-212286547	0.882	LOC134756389	NC_073231.2	151171499-151171665	1.0	15	17	26	26	0.118	0.150609080841639	0.26345701367560664
homologous	1	LOC101152972	NC_073240.2	21559918-21561913	0.821	RHPN2	NC_073244.2	44017858-44019870	0.939	23	28	31	33	0.118	0.23103140668737882	0.3613435034930689
homologous	1	ANKRD18B	NC_073237.2	31509138-31514254	0.882	LOC115933254	NC_073236.2	32861508-32866653	1.0	15	17	10	10	0.118	0.5156695156695157	0.6721085822209418
homologous	1	LOC115932779	NC_073242.2	28856641-28858920	0.84	SORL1	NC_073233.2	129561910-129564179	0.957	63	75	309	323	0.117	0.0009018752901924461	0.003175305285021782
homologous	1	KDM6A	NC_073247.2	55427317-55438382	0.983	UTY	NC_073248.2	30736694-30760773	0.87	119	121	60	69	0.114	0.0020912686024389697	0.00667671076741983
homologous	1	USP9X	NC_073247.2	51547307-51547577	0.981	USP9Y	NC_073248.2	31335225-31335413	0.868	253	258	33	38	0.112	0.004207697159918	0.012623091479754
homologous	1	LOC134756389	NC_073231.2	151171499-151171665	1.0	RABL2A	NC_073235.2	15145999-15146165	0.889	26	26	24	27	0.111	0.2358490566037736	0.36722806128909713
homologous	1	ANKRD18A	NC_073237.2	24398259-24399068	0.889	LOC115933254	NC_073236.2	32884051-32884860	1.0	8	9	28	28	0.111	0.24324324324324326	0.37621621621621626
homologous	1	ANKRD18A	NC_073237.2	24399206-24401987	0.889	LOC115933254	NC_073236.2	32881140-32883913	1.0	8	9	28	28	0.111	0.24324324324324326	0.37621621621621626
homologous	1	ANKRD18A	NC_073237.2	24393864-24398152	0.889	LOC115933254	NC_073236.2	32884967-32889244	1.0	8	9	25	25	0.111	0.2647058823529412	0.39535470840696796
homologous	1	LOC129526471	NC_073236.2	22770185-22770330	0.889	LOC129531453	NC_073240.2	16027480-16027625	1.0	8	9	14	14	0.111	0.391304347826087	0.5382368104485308
homologous	1	LOC115932779	NC_073242.2	29037496-29041385	1.0	LOC115933039	NC_073244.2	21118199-21122088	0.889	6	6	8	9	0.111	1.0	1.0
homologous	1	LOC115932779	NC_073242.2	29030757-29034127	1.0	LOC115933039	NC_073244.2	21111448-21114826	0.889	7	7	8	9	0.111	1.0	1.0
homologous	1	LOC115932779	NC_073242.2	28909650-28913614	0.93	SORL1	NC_073233.2	129507511-129511494	0.82	40	43	178	217	0.11	0.10949369377074956	0.2059665158498424
homologous	1	EEF2KMT	NC_073242.2	8742673-8743500	0.81	LOC115934341	NC_086017.1	85335360-85336187	0.919	34	42	57	62	0.11	0.1319058598970638	0.2378406178454829
homologous	1	FRG1	NC_073227.2	210907653-210909908	0.985	LOC129530552	NC_086018.1	1766783-1769039	0.875	66	67	7	8	0.11	0.20324324324324325	0.3266912177766681
homologous	1	ANKRD18B	NC_073237.2	31487022-31487180	0.855	LOC115933254	NC_073236.2	32889418-32889580	0.964	53	62	27	28	0.109	0.16375865063121642	0.28003936324158873
homologous	1	LOC115932779	NC_073242.2	28916945-28924238	0.882	SORL1	NC_073233.2	129496878-129504180	0.991	30	34	215	217	0.108	0.0035123870681447052	0.010864983997460954
homologous	1	LOC115932779	NC_073242.2	28933904-28938439	0.833	LOC115933039	NC_073244.2	21015936-21020466	0.941	15	18	16	17	0.108	0.6025974025974024	0.748942486085343
homologous	1	EEF2KMT	NC_073242.2	8739116-8742523	0.878	LOC115934341	NC_086017.1	85331862-85335210	0.984	36	41	61	62	0.106	0.03563968839919458	0.08302385298747675
homologous	1	LOC101133404	NC_073243.2	31115827-31120760	0.889	USP32	NC_073228.2	31815473-31820366	0.995	8	9	199	200	0.106	0.08446816341553184	0.1656051879921413
homologous	1	LOC101137900	NC_073238.2	32617354-32618899	0.769	LOC129531862	NC_073236.2	31663215-31663377	0.875	10	13	7	8	0.106	1.0	1.0
homologous	1	LOC115931074	NC_073242.2	37449216-37454360	0.895	RHPN2	NC_073244.2	44028895-44034064	1.0	17	19	31	31	0.105	0.13959183673469389	0.25016955413383507
homologous	1	LOC129532042	NC_073224.2	15905225-15905338	0.785	PLA2G4B	NC_073240.2	42654151-42654264	0.889	73	93	16	18	0.104	0.5185547615928552	0.6746058206890229
homologous	1	LOC115932779	NC_073242.2	28900424-28906489	0.88	SORL1	NC_073233.2	129514656-129520719	0.983	44	50	230	234	0.103	0.0026960063021653612	0.008452344082464376
homologous	1	USP9X	NC_073247.2	51492231-51494527	0.98	USP9Y	NC_073248.2	31405656-31407032	0.877	100	102	50	57	0.103	0.01083103451465276	0.029562353028228707
homologous	1	ABCD1	NC_073247.2	165428887-165429029	0.992	LOC129526471	NC_073236.2	22770185-22770330	0.889	252	254	8	9	0.103	0.09955491589241516	0.19140945155005787
homologous	1	LOC115933152	NC_073236.2	29227636-29228079	0.887	TEX14	NC_073228.2	33442795-33443238	0.988	47	53	80	81	0.101	0.015341943667342518	0.04008139174329429
homologous	1	ZFX	NC_073247.2	34708281-34708643	0.984	ZFY	NC_073248.2	9561589-9562602	0.883	63	64	83	94	0.101	0.028313816984558288	0.06795316076293989
homologous	1	LOC115931074	NC_073242.2	37448619-37449028	0.9	RHPN2	NC_073244.2	44028298-44028707	1.0	18	20	31	31	0.1	0.14901960784313725	0.2625763216679077
homologous	1	LOC101152972	NC_073240.2	21570832-21571241	1.0	LOC115931074	NC_073242.2	37448619-37449028	0.9	28	28	18	20	0.1	0.16843971631205676	0.2859366891541256
homologous	1	LOC115931074	NC_073242.2	37448619-37449028	0.9	LOC129527053	NC_073240.2	23250279-23250688	1.0	18	20	26	26	0.1	0.18357487922705315	0.30348721126372685
homologous	1	LOC101144552	NC_073235.2	144820950-144821338	0.9	RHBDF1	NC_073242.2	3679659-3680047	1.0	9	10	38	38	0.1	0.20833333333333334	0.33256880733944955
homologous	1	LOC129529226	NC_073224.2	15689665-15689790	0.902	PLA2G4B	NC_073240.2	42660999-42661124	1.0	74	82	22	22	0.098	0.19811695073365349	0.32217148997809075
homologous	1	LOC115933152	NC_073236.2	29225068-29227445	0.904	TEX14	NC_073228.2	33440229-33442604	1.0	47	52	78	78	0.096	0.009079533662943293	0.025176714858201322
homologous	1	USP9X	NC_073247.2	51500090-51503717	0.974	USP9Y	NC_073248.2	31392181-31401020	0.878	112	115	36	41	0.096	0.02996288693700673	0.07166381205552125
homologous	1	LOC101124243	NC_073224.2	6838175-6840160	0.75	NOM1	NC_073230.2	165850663-165852645	0.846	45	60	33	39	0.096	0.3186242791490418	0.4535020414882067
homologous	1	LOC115933152	NC_073236.2	29228230-29231343	0.906	TEX14	NC_073228.2	33443389-33446562	1.0	48	53	82	82	0.094	0.008277135007884635	0.023043543861950823
homologous	1	LOC129526398	NC_073238.2	24633032-24641069	0.69	TMEM128	NC_073227.2	17195240-17196812	0.784	158	229	69	88	0.094	0.12555546361794592	0.22936116188475159
homologous	1	RABL2A	NC_073235.2	15137390-15138591	0.885	RABL2B	NC_086018.1	48826412-48827614	0.791	23	26	34	43	0.094	0.5136087575294395	0.6706786027026076
homologous	1	LOC129531982	NC_073224.2	29078173-29078286	0.981	PLA2G4B	NC_073240.2	42654151-42654264	0.889	51	52	16	18	0.092	0.16024844720496892	0.2781369557472777
homologous	1	LOC129526379	NC_073238.2	24446486-24457299	0.925	LOC129528193	NC_073241.2	26311115-26321905	0.833	62	67	10	12	0.092	0.2868671286894754	0.41857342047772506
homologous	1	LOC101124243	NC_073224.2	6844420-6844980	0.822	NOM1	NC_073230.2	165856889-165857446	0.914	37	45	32	35	0.092	0.33159474981766457	0.47004062295945936
homologous	1	LOC101133404	NC_073243.2	31095581-31096558	0.909	USP32	NC_073228.2	31798031-31798952	1.0	10	11	179	179	0.091	0.05789473684210526	0.12173636508188902
homologous	1	LOC101127525	NC_073247.2	13876475-13881565	1.0	LOC129530427	NC_073248.2	10358214-10363030	0.909	19	19	10	11	0.091	0.36666666666666664	0.5093812375249501
homologous	1	LOC101152972	NC_073240.2	21582158-21590902	0.931	RHPN2	NC_073244.2	44038769-44047614	0.84	27	29	21	25	0.091	0.39871449305411566	0.54306318427723
homologous	1	PRDM7	NC_073242.2	120664004-120666187	0.909	PRDM9	NC_073243.2	88374139-88381992	1.0	20	22	14	14	0.091	0.5111111111111111	0.6699309478970495
homologous	1	PRDM7	NC_073242.2	120660863-120663954	0.909	PRDM9	NC_073243.2	88370998-88374089	1.0	20	22	14	14	0.091	0.5111111111111111	0.6699309478970495
homologous	1	LOC129524664	NC_073237.2	15499603-15500238	0.583	LOC129526379	NC_073238.2	24465673-24466309	0.493	7	12	33	67	0.091	0.7554525818977007	0.8972610870320813
homologous	1	HERC2	NC_073240.2	29478149-29479480	1.0	LOC101149126	NC_073242.2	68789373-68790867	0.909	7	7	10	11	0.091	1.0	1.0
homologous	1	DPY19L2	NC_073234.2	37770262-37772029	0.979	LOC115935345	NC_073230.2	37161023-37162766	0.889	233	238	8	9	0.09	0.20151394461766012	0.32466135521734135
homologous	1	LOC101133404	NC_073243.2	31098244-31107479	0.889	USP32	NC_073228.2	31800641-31807604	0.979	8	9	187	191	0.09	0.2075394193593056	0.33206307097488896
homologous	1	LOC129531205	NC_073240.2	4577243-4578197	0.875	SAFB2	NC_073244.2	11382759-11383712	0.964	14	16	457	474	0.089	0.12368358869930776	0.2271339781918686
homologous	1	ANKRD18A	NC_073237.2	24393528-24393690	0.875	LOC115933254	NC_073236.2	32889418-32889580	0.964	7	8	27	28	0.089	0.4	0.5437500000000001
homologous	1	LOC115932779	NC_073242.2	29041512-29044445	0.8	LOC115933039	NC_073244.2	21122215-21125153	0.889	4	5	8	9	0.089	1.0	1.0
homologous	1	LOC101144552	NC_073235.2	144821916-144822037	0.692	RHBDF1	NC_073242.2	3678959-3679081	0.78	9	13	32	41	0.088	0.7106647309419063	0.8572316338571347
homologous	1	IGSF3	NC_073224.2	121007727-121009112	0.171	LOC129524664	NC_073237.2	15526000-15530424	0.083	35	205	1	12	0.087	0.6953815138215738	0.8476103916283981
homologous	1	LOC101142783	NC_073237.2	29442089-29446370	0.914	LOC115933254	NC_073236.2	32884967-32889244	1.0	53	58	25	25	0.086	0.3158614355194438	0.45234477185500593
homologous	1	LOC129529226	NC_073224.2	15682806-15682919	0.974	PLA2G4B	NC_073240.2	42654151-42654264	0.889	74	76	16	18	0.085	0.16433049210346218	0.2803284865294355
homologous	1	LOC129531205	NC_073240.2	4577243-4578197	0.875	LOC129531501	NC_073238.2	8053450-8054404	0.96	14	16	72	75	0.085	0.21068663997761253	0.3340271103061921
homologous	1	LOC101142457	NC_073247.2	167708718-167708884	0.967	LOC129523511	NC_073227.2	212286381-212286547	0.882	58	60	15	17	0.084	0.20978736768210454	0.333360748645536
homologous	1	LOC101142457	NC_073247.2	167708968-167709298	0.966	LOC129523511	NC_073227.2	212286631-212286961	0.882	57	59	15	17	0.084	0.21449833395038875	0.3392973646124331
homologous	1	LOC129527105	NC_073240.2	42634914-42636827	0.7	LOC134756437	NC_073224.2	19238595-19243815	0.784	14	20	58	74	0.084	0.551945434398781	0.7070446118128169
homologous	1	AP3B1	NC_073243.2	33520191-33526643	0.992	LOC115932769	NC_073230.2	85389673-85396130	0.909	657	662	20	22	0.083	0.018820629973963127	0.04763330349773941
homologous	1	LOC101133404	NC_073243.2	31094988-31095429	0.917	USP32	NC_073228.2	31797436-31797879	1.0	11	12	172	172	0.083	0.06521739130434782	0.13469229776802993
homologous	1	LOC115932779	NC_073242.2	29068105-29072545	1.0	LOC115933039	NC_073244.2	21148951-21153385	0.917	8	8	11	12	0.083	1.0	1.0
homologous	1	LOC129524664	NC_073237.2	15508604-15519398	0.75	LOC129528193	NC_073241.2	26311115-26321905	0.833	9	12	10	12	0.083	1.0	1.0
homologous	1	DPY19L2	NC_073234.2	37772101-37773945	0.971	LOC115935345	NC_073230.2	37162838-37164725	0.889	233	240	8	9	0.082	0.2583048300179586	0.38829408572894
homologous	1	LOC115932756	NC_073240.2	17184925-17192093	0.919	LOC129523503	NC_073236.2	30205749-30212959	1.0	192	209	119	119	0.081	0.00045819054257943215	0.0016609407168504415
homologous	1	LOC115932756	NC_073240.2	17184925-17192093	0.919	LOC129526389	NC_073238.2	23393055-23400200	1.0	192	209	81	81	0.081	0.0043894802123510025	0.01311192372444763
homologous	1	FRG1	NC_073227.2	210910013-210913257	0.956	LOC129530552	NC_086018.1	1763516-1766678	0.875	65	68	7	8	0.081	0.36523704670784685	0.5084099690173228
homologous	1	LOC101139703	NC_073237.2	17713118-17713393	1.0	LOC129526951	NC_073238.2	22081707-22081982	0.92	93	93	46	50	0.08	0.013789027873534913	0.03691216692300115
homologous	1	LOC101152972	NC_073240.2	21581246-21582080	1.0	RHPN2	NC_073244.2	44037853-44038691	0.92	29	29	23	25	0.08	0.20964360587002093	0.333360748645536
homologous	1	LOC129527053	NC_073240.2	23239437-23240271	1.0	RHPN2	NC_073244.2	44037853-44038691	0.92	27	27	23	25	0.08	0.22624434389140266	0.3554538676036484
homologous	1	LOC115931074	NC_073242.2	37459121-37459955	1.0	RHPN2	NC_073244.2	44037853-44038691	0.92	23	23	23	25	0.08	0.49024822695035464	0.6503504043126684
homologous	1	LOC101139163	NC_086017.1	141280531-141283964	0.92	LOC101152938	NC_073233.2	75720739-75724113	1.0	23	25	16	16	0.08	0.5121951219512195	0.6700898587933248
homologous	1	LOC115934923	NC_086017.1	101150841-101176611	1.0	PRIM2	NC_073229.2	75396454-75422211	0.92	13	13	103	112	0.08	0.5957307984610601	0.74173280094615
homologous	1	USP9X	NC_073247.2	51568724-51573750	0.998	USP9Y	NC_073248.2	31288046-31303136	0.919	562	563	34	37	0.079	0.0008306057004583391	0.002949497793464306
homologous	1	LOC101133404	NC_073243.2	31096670-31098032	0.917	USP32	NC_073228.2	31799064-31800429	0.995	11	12	184	185	0.078	0.11840878483373042	0.21976670465140363
homologous	1	LOC101142457	NC_073247.2	167708718-167708884	0.967	RABL2A	NC_073235.2	15145999-15146165	0.889	58	60	24	27	0.078	0.17079849591840102	0.2885333814543862
homologous	1	EMB	NC_073243.2	59837716-59842743	0.978	LOC101152936	NC_073224.2	114010232-114015443	0.9	134	137	9	10	0.078	0.2478623003287286	0.37914760665669256
homologous	1	LOC115932779	NC_073242.2	28961242-28961453	0.867	LOC115933039	NC_073244.2	21043267-21043478	0.944	13	15	17	18	0.078	0.5793621700879764	0.7318258990584965
homologous	1	LOC109025132	NC_073229.2	17706015-17706254	0.947	LOC129523505	NC_086017.1	9793481-9793720	0.87	107	113	200	230	0.077	0.03775349739245151	0.08758811395048752
homologous	1	BCO2	NC_073233.2	120104750-120105535	0.889	MCF2L2	NC_086017.1	194425250-194430261	0.966	24	27	28	29	0.077	0.3433962264150944	0.4828359062321327
homologous	1	LOC101125415	NC_073227.2	17454331-17457740	0.923	LOC101152938	NC_073233.2	75720739-75724113	1.0	48	52	16	16	0.077	0.5658073270013569	0.717307649531775
homologous	1	LOC129523511	NC_073227.2	212287059-212287406	0.5	LOC134756389	NC_073231.2	151172177-151172524	0.423	8	16	11	26	0.077	0.7527077138569584	0.8955291775118684
homologous	1	LOC115932779	NC_073242.2	28893785-28894437	0.912	SORL1	NC_073233.2	129526692-129527344	0.989	52	57	259	262	0.076	0.005635581417897358	0.016208118458084963
homologous	1	DPY19L2	NC_073234.2	37772101-37773945	0.971	LOC101148570	NC_073230.2	42537155-42539003	0.895	233	240	34	38	0.076	0.04832557297831746	0.10779683710500014
homologous	1	LOC101125415	NC_073227.2	17453004-17453086	0.961	LOC115934341	NC_086017.1	85336453-85336535	0.885	49	51	54	61	0.076	0.1779079510540396	0.2963939739429321
homologous	1	DPY19L2	NC_073234.2	37749932-37750687	0.866	LOC101148570	NC_073230.2	42560415-42561177	0.943	201	232	33	35	0.076	0.27469698793646313	0.4063694267515924
homologous	1	EEF2KMT	NC_073242.2	8743766-8743848	0.81	LOC115934341	NC_086017.1	85336453-85336535	0.885	34	42	54	61	0.076	0.3947101824494642	0.5397215854318803
homologous	1	IGSF3	NC_073224.2	120990299-121001137	1.0	LOC129526379	NC_073238.2	24446486-24457299	0.925	241	241	62	67	0.075	0.0004319850099713647	0.0015741443295291613
homologous	1	LOC109025132	NC_073229.2	17706391-17706568	0.973	LOC129523505	NC_086017.1	9793857-9794034	0.899	110	113	204	227	0.075	0.015868961245317337	0.04105872500647162
homologous	1	USP9X	NC_073247.2	51533408-51533642	0.978	USP9Y	NC_073248.2	31343177-31343525	0.903	220	225	28	31	0.075	0.059228581892161354	0.12416594276188044
homologous	1	RABL2A	NC_073235.2	15145585-15145915	0.926	RABL2B	NC_086018.1	48819124-48819454	1.0	25	27	44	44	0.074	0.14124748490945674	0.2514277480741225
homologous	1	LOC101144552	NC_073235.2	144820036-144820625	0.9	RHBDF1	NC_073242.2	3680372-3680961	0.974	9	10	37	38	0.074	0.3767730496453901	0.5213400448373589
homologous	1	LOC101144552	NC_073235.2	144820726-144820886	0.9	RHBDF1	NC_073242.2	3680111-3680271	0.974	9	10	37	38	0.074	0.3767730496453901	0.5213400448373589
