family	copyA	copyB	chromA	chromB	co_located	aln_identity	psv_total	psv_exonic	private_exon_bp	verdict
DNFAM7	NC_073237.2:79864652	NC_073238.2:38267853	NC_073237.2	NC_073238.2	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_073239.2:75238589	NC_073237.2	NC_073239.2	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_073242.2:36543908	NC_073237.2	NC_073242.2	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:14074458	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:14074458	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:24729844	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:24729844	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:24729844	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086018.1:25932328	NC_073237.2	NC_086018.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_073237.2:79864652	NC_073237.2	NC_073237.2	1		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_073238.2:38267853	NC_073237.2	NC_073238.2	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_073239.2:75238589	NC_073237.2	NC_073239.2	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_073242.2:36543908	NC_073237.2	NC_073242.2	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:14074458	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:14074458	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:24729844	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:24729844	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:24729844	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086018.1:25932328	NC_073237.2	NC_086018.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_073238.2:38267853	NC_073237.2	NC_073238.2	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_073239.2:75238589	NC_073237.2	NC_073239.2	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_073242.2:36543908	NC_073237.2	NC_073242.2	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:14074458	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:14074458	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:24729844	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:24729844	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086017.1:24729844	NC_073237.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073237.2:79864652	NC_086018.1:25932328	NC_073237.2	NC_086018.1	0		0	NA	0	unaligned
DNFAM7	NC_073238.2:38267853	NC_073239.2:75238589	NC_073238.2	NC_073239.2	0		0	NA	0	unaligned
DNFAM7	NC_073238.2:38267853	NC_073242.2:36543908	NC_073238.2	NC_073242.2	0		0	NA	0	unaligned
DNFAM7	NC_073238.2:38267853	NC_086017.1:14074458	NC_073238.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073238.2:38267853	NC_086017.1:14074458	NC_073238.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073238.2:38267853	NC_086017.1:24729844	NC_073238.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073238.2:38267853	NC_086017.1:24729844	NC_073238.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073238.2:38267853	NC_086017.1:24729844	NC_073238.2	NC_086017.1	0		0	NA	0	unaligned
DNFAM7	NC_073238.2:38267853	NC_086018.1:25932328	NC_073238.2	NC_086018.1	0		0	NA	0	unaligned
DNFAM7	NC_073239.2:75238589	NC_073242.2:36543908	NC_073239.2	NC_073242.2	0		299	162	0	resolvable
DNFAM7	NC_073239.2:75238589	NC_086017.1:14074458	NC_073239.2	NC_086017.1	0		116	111	0	resolvable
DNFAM7	NC_073239.2:75238589	NC_086017.1:14074458	NC_073239.2	NC_086017.1	0		116	111	0	resolvable
DNFAM7	NC_073239.2:75238589	NC_086017.1:24729844	NC_073239.2	NC_086017.1	0		217	163	0	resolvable
DNFAM7	NC_073239.2:75238589	NC_086017.1:24729844	NC_073239.2	NC_086017.1	0		217	163	0	resolvable
DNFAM7	NC_073239.2:75238589	NC_086017.1:24729844	NC_073239.2	NC_086017.1	0		217	163	0	resolvable
DNFAM7	NC_073239.2:75238589	NC_086018.1:25932328	NC_073239.2	NC_086018.1	0		192	178	0	resolvable
DNFAM7	NC_073242.2:36543908	NC_086017.1:14074458	NC_073242.2	NC_086017.1	0		225	93	0	resolvable
DNFAM7	NC_073242.2:36543908	NC_086017.1:14074458	NC_073242.2	NC_086017.1	0		225	93	0	resolvable
DNFAM7	NC_073242.2:36543908	NC_086017.1:24729844	NC_073242.2	NC_086017.1	0		294	158	0	resolvable
DNFAM7	NC_073242.2:36543908	NC_086017.1:24729844	NC_073242.2	NC_086017.1	0		294	158	0	resolvable
DNFAM7	NC_073242.2:36543908	NC_086017.1:24729844	NC_073242.2	NC_086017.1	0		294	158	0	resolvable
DNFAM7	NC_073242.2:36543908	NC_086018.1:25932328	NC_073242.2	NC_086018.1	0		252	124	0	resolvable
DNFAM7	NC_086017.1:14074458	NC_086017.1:14074458	NC_086017.1	NC_086017.1	1		0	0	0	genuine_k0
DNFAM7	NC_086017.1:14074458	NC_086017.1:24729844	NC_086017.1	NC_086017.1	0		163	114	0	resolvable
DNFAM7	NC_086017.1:14074458	NC_086017.1:24729844	NC_086017.1	NC_086017.1	0		163	114	0	resolvable
DNFAM7	NC_086017.1:14074458	NC_086017.1:24729844	NC_086017.1	NC_086017.1	0		163	114	0	resolvable
DNFAM7	NC_086017.1:14074458	NC_086018.1:25932328	NC_086017.1	NC_086018.1	0		113	104	0	resolvable
DNFAM7	NC_086017.1:14074458	NC_086017.1:24729844	NC_086017.1	NC_086017.1	0		163	114	0	resolvable
DNFAM7	NC_086017.1:14074458	NC_086017.1:24729844	NC_086017.1	NC_086017.1	0		163	114	0	resolvable
DNFAM7	NC_086017.1:14074458	NC_086017.1:24729844	NC_086017.1	NC_086017.1	0		163	114	0	resolvable
DNFAM7	NC_086017.1:14074458	NC_086018.1:25932328	NC_086017.1	NC_086018.1	0		113	104	0	resolvable
DNFAM7	NC_086017.1:24729844	NC_086017.1:24729844	NC_086017.1	NC_086017.1	1		0	0	0	genuine_k0
DNFAM7	NC_086017.1:24729844	NC_086017.1:24729844	NC_086017.1	NC_086017.1	1		0	0	0	genuine_k0
DNFAM7	NC_086017.1:24729844	NC_086018.1:25932328	NC_086017.1	NC_086018.1	0		219	161	0	resolvable
DNFAM7	NC_086017.1:24729844	NC_086017.1:24729844	NC_086017.1	NC_086017.1	1		0	0	0	genuine_k0
DNFAM7	NC_086017.1:24729844	NC_086018.1:25932328	NC_086017.1	NC_086018.1	0		219	161	0	resolvable
DNFAM7	NC_086017.1:24729844	NC_086018.1:25932328	NC_086017.1	NC_086018.1	0		219	161	0	resolvable
DNFAM8	NC_073227.2:12086225	NC_073230.2:161461452	NC_073227.2	NC_073230.2	0		0	NA	0	unaligned
DNFAM8	NC_073227.2:12086225	NC_073230.2:161461452	NC_073227.2	NC_073230.2	0		0	NA	0	unaligned
DNFAM8	NC_073227.2:12086225	NC_073233.2:24783501	NC_073227.2	NC_073233.2	0		14	0	0	genuine_k0
DNFAM8	NC_073227.2:12086225	NC_073233.2:24803504	NC_073227.2	NC_073233.2	0		0	NA	0	unaligned
DNFAM8	NC_073227.2:12086225	NC_073233.2:24844978	NC_073227.2	NC_073233.2	0		0	NA	0	unaligned
DNFAM8	NC_073227.2:12086225	NC_073236.2:22545415	NC_073227.2	NC_073236.2	0		21	0	0	genuine_k0
DNFAM8	NC_073227.2:12086225	NC_073236.2:23068420	NC_073227.2	NC_073236.2	0		616	9	0	resolvable
DNFAM8	NC_073227.2:12086225	NC_073236.2:24783599	NC_073227.2	NC_073236.2	0		428	22	0	resolvable
DNFAM8	NC_073227.2:12086225	NC_073236.2:30205486	NC_073227.2	NC_073236.2	0		423	20	0	resolvable
DNFAM8	NC_073227.2:12086225	NC_073238.2:23390840	NC_073227.2	NC_073238.2	0		439	22	0	resolvable
DNFAM8	NC_073227.2:12086225	NC_073238.2:25248945	NC_073227.2	NC_073238.2	0		644	11	0	resolvable
DNFAM8	NC_073227.2:12086225	NC_073240.2:17172470	NC_073227.2	NC_073240.2	0		671	10	0	resolvable
DNFAM8	NC_073227.2:12086225	NC_073246.2:11285585	NC_073227.2	NC_073246.2	0		808	37	0	resolvable
DNFAM8	NC_073227.2:12086225	NC_073248.2:45275558	NC_073227.2	NC_073248.2	0		503	30	0	resolvable
DNFAM8	NC_073230.2:161461452	NC_073230.2:161461452	NC_073230.2	NC_073230.2	1		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073233.2:24783501	NC_073230.2	NC_073233.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073233.2:24803504	NC_073230.2	NC_073233.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073233.2:24844978	NC_073230.2	NC_073233.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073236.2:22545415	NC_073230.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073236.2:23068420	NC_073230.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073236.2:24783599	NC_073230.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073236.2:30205486	NC_073230.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073238.2:23390840	NC_073230.2	NC_073238.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073238.2:25248945	NC_073230.2	NC_073238.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073240.2:17172470	NC_073230.2	NC_073240.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073246.2:11285585	NC_073230.2	NC_073246.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073248.2:45275558	NC_073230.2	NC_073248.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073233.2:24783501	NC_073230.2	NC_073233.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073233.2:24803504	NC_073230.2	NC_073233.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073233.2:24844978	NC_073230.2	NC_073233.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073236.2:22545415	NC_073230.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073236.2:23068420	NC_073230.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073236.2:24783599	NC_073230.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073236.2:30205486	NC_073230.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073238.2:23390840	NC_073230.2	NC_073238.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073238.2:25248945	NC_073230.2	NC_073238.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073240.2:17172470	NC_073230.2	NC_073240.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073246.2:11285585	NC_073230.2	NC_073246.2	0		0	NA	0	unaligned
DNFAM8	NC_073230.2:161461452	NC_073248.2:45275558	NC_073230.2	NC_073248.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24783501	NC_073233.2:24803504	NC_073233.2	NC_073233.2	1		0	NA	0	unaligned
DNFAM8	NC_073233.2:24783501	NC_073233.2:24844978	NC_073233.2	NC_073233.2	1		0	NA	0	unaligned
DNFAM8	NC_073233.2:24783501	NC_073236.2:22545415	NC_073233.2	NC_073236.2	0		35	0	0	genuine_k0
DNFAM8	NC_073233.2:24783501	NC_073236.2:23068420	NC_073233.2	NC_073236.2	0		630	9	0	resolvable
DNFAM8	NC_073233.2:24783501	NC_073236.2:24783599	NC_073233.2	NC_073236.2	0		442	22	0	resolvable
DNFAM8	NC_073233.2:24783501	NC_073236.2:30205486	NC_073233.2	NC_073236.2	0		437	20	0	resolvable
DNFAM8	NC_073233.2:24783501	NC_073238.2:23390840	NC_073233.2	NC_073238.2	0		453	22	0	resolvable
DNFAM8	NC_073233.2:24783501	NC_073238.2:25248945	NC_073233.2	NC_073238.2	0		658	11	0	resolvable
DNFAM8	NC_073233.2:24783501	NC_073240.2:17172470	NC_073233.2	NC_073240.2	0		685	10	0	resolvable
DNFAM8	NC_073233.2:24783501	NC_073246.2:11285585	NC_073233.2	NC_073246.2	0		822	37	0	resolvable
DNFAM8	NC_073233.2:24783501	NC_073248.2:45275558	NC_073233.2	NC_073248.2	0		517	30	0	resolvable
DNFAM8	NC_073233.2:24803504	NC_073233.2:24844978	NC_073233.2	NC_073233.2	1		0	NA	0	unaligned
DNFAM8	NC_073233.2:24803504	NC_073236.2:22545415	NC_073233.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24803504	NC_073236.2:23068420	NC_073233.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24803504	NC_073236.2:24783599	NC_073233.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24803504	NC_073236.2:30205486	NC_073233.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24803504	NC_073238.2:23390840	NC_073233.2	NC_073238.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24803504	NC_073238.2:25248945	NC_073233.2	NC_073238.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24803504	NC_073240.2:17172470	NC_073233.2	NC_073240.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24803504	NC_073246.2:11285585	NC_073233.2	NC_073246.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24803504	NC_073248.2:45275558	NC_073233.2	NC_073248.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24844978	NC_073236.2:22545415	NC_073233.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24844978	NC_073236.2:23068420	NC_073233.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24844978	NC_073236.2:24783599	NC_073233.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24844978	NC_073236.2:30205486	NC_073233.2	NC_073236.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24844978	NC_073238.2:23390840	NC_073233.2	NC_073238.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24844978	NC_073238.2:25248945	NC_073233.2	NC_073238.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24844978	NC_073240.2:17172470	NC_073233.2	NC_073240.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24844978	NC_073246.2:11285585	NC_073233.2	NC_073246.2	0		0	NA	0	unaligned
DNFAM8	NC_073233.2:24844978	NC_073248.2:45275558	NC_073233.2	NC_073248.2	0		0	NA	0	unaligned
DNFAM8	NC_073236.2:22545415	NC_073236.2:23068420	NC_073236.2	NC_073236.2	1		637	9	0	resolvable
DNFAM8	NC_073236.2:22545415	NC_073236.2:24783599	NC_073236.2	NC_073236.2	0		413	22	0	resolvable
DNFAM8	NC_073236.2:22545415	NC_073236.2:30205486	NC_073236.2	NC_073236.2	0		422	20	0	resolvable
DNFAM8	NC_073236.2:22545415	NC_073238.2:23390840	NC_073236.2	NC_073238.2	0		440	22	0	resolvable
DNFAM8	NC_073236.2:22545415	NC_073238.2:25248945	NC_073236.2	NC_073238.2	0		665	11	0	resolvable
DNFAM8	NC_073236.2:22545415	NC_073240.2:17172470	NC_073236.2	NC_073240.2	0		692	10	0	resolvable
DNFAM8	NC_073236.2:22545415	NC_073246.2:11285585	NC_073236.2	NC_073246.2	0		805	37	0	resolvable
DNFAM8	NC_073236.2:22545415	NC_073248.2:45275558	NC_073236.2	NC_073248.2	0		488	30	0	resolvable
DNFAM8	NC_073236.2:23068420	NC_073236.2:24783599	NC_073236.2	NC_073236.2	1		602	23	0	resolvable
DNFAM8	NC_073236.2:23068420	NC_073236.2:30205486	NC_073236.2	NC_073236.2	0		578	19	0	resolvable
DNFAM8	NC_073236.2:23068420	NC_073238.2:23390840	NC_073236.2	NC_073238.2	0		606	23	0	resolvable
DNFAM8	NC_073236.2:23068420	NC_073238.2:25248945	NC_073236.2	NC_073238.2	0		103	2	0	resolvable
DNFAM8	NC_073236.2:23068420	NC_073240.2:17172470	NC_073236.2	NC_073240.2	0		353	5	0	resolvable
DNFAM8	NC_073236.2:23068420	NC_073246.2:11285585	NC_073236.2	NC_073246.2	0		581	35	0	resolvable
DNFAM8	NC_073236.2:23068420	NC_073248.2:45275558	NC_073236.2	NC_073248.2	0		677	29	0	resolvable
DNFAM8	NC_073236.2:24783599	NC_073236.2:30205486	NC_073236.2	NC_073236.2	0		286	24	0	resolvable
DNFAM8	NC_073236.2:24783599	NC_073238.2:23390840	NC_073236.2	NC_073238.2	0		226	24	0	resolvable
DNFAM8	NC_073236.2:24783599	NC_073238.2:25248945	NC_073236.2	NC_073238.2	0		630	23	0	resolvable
DNFAM8	NC_073236.2:24783599	NC_073240.2:17172470	NC_073236.2	NC_073240.2	0		661	24	0	resolvable
DNFAM8	NC_073236.2:24783599	NC_073246.2:11285585	NC_073236.2	NC_073246.2	0		647	37	0	resolvable
DNFAM8	NC_073236.2:24783599	NC_073248.2:45275558	NC_073236.2	NC_073248.2	0		233	22	0	resolvable
DNFAM8	NC_073236.2:30205486	NC_073238.2:23390840	NC_073236.2	NC_073238.2	0		279	28	0	resolvable
DNFAM8	NC_073236.2:30205486	NC_073238.2:25248945	NC_073236.2	NC_073238.2	0		610	19	0	resolvable
DNFAM8	NC_073236.2:30205486	NC_073240.2:17172470	NC_073236.2	NC_073240.2	0		629	20	0	resolvable
DNFAM8	NC_073236.2:30205486	NC_073246.2:11285585	NC_073236.2	NC_073246.2	0		611	36	0	resolvable
DNFAM8	NC_073236.2:30205486	NC_073248.2:45275558	NC_073236.2	NC_073248.2	0		351	36	0	resolvable
DNFAM8	NC_073238.2:23390840	NC_073238.2:25248945	NC_073238.2	NC_073238.2	1		636	23	0	resolvable
DNFAM8	NC_073238.2:23390840	NC_073240.2:17172470	NC_073238.2	NC_073240.2	0		665	24	0	resolvable
DNFAM8	NC_073238.2:23390840	NC_073246.2:11285585	NC_073238.2	NC_073246.2	0		648	37	0	resolvable
DNFAM8	NC_073238.2:23390840	NC_073248.2:45275558	NC_073238.2	NC_073248.2	0		279	32	0	resolvable
DNFAM8	NC_073238.2:25248945	NC_073240.2:17172470	NC_073238.2	NC_073240.2	0		391	7	0	resolvable
DNFAM8	NC_073238.2:25248945	NC_073246.2:11285585	NC_073238.2	NC_073246.2	0		610	35	0	resolvable
DNFAM8	NC_073238.2:25248945	NC_073248.2:45275558	NC_073238.2	NC_073248.2	0		705	29	0	resolvable
DNFAM8	NC_073240.2:17172470	NC_073246.2:11285585	NC_073240.2	NC_073246.2	0		662	36	0	resolvable
DNFAM8	NC_073240.2:17172470	NC_073248.2:45275558	NC_073240.2	NC_073248.2	0		738	30	0	resolvable
DNFAM8	NC_073246.2:11285585	NC_073248.2:45275558	NC_073246.2	NC_073248.2	0		727	46	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073236.2:32841300	NC_073236.2	NC_073236.2	1		0	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32841300	NC_073236.2	NC_073236.2	1		0	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32841300	NC_073236.2	NC_073236.2	1		0	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32984425	NC_073236.2	NC_073236.2	1		16	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32984917	NC_073236.2	NC_073236.2	1		16	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32984956	NC_073236.2	NC_073236.2	1		16	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073237.2:24382479	NC_073236.2	NC_073237.2	0		493	46	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073237.2:24384765	NC_073236.2	NC_073237.2	0		0	NA	0	unaligned
DNFAM9	NC_073236.2:32841300	NC_073237.2:24384765	NC_073236.2	NC_073237.2	0		0	NA	0	unaligned
DNFAM9	NC_073236.2:32841300	NC_073237.2:29398875	NC_073236.2	NC_073237.2	0		728	80	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073237.2:31481777	NC_073236.2	NC_073237.2	0		1013	149	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073237.2:93488723	NC_073236.2	NC_073237.2	0		2453	326	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073238.2:24767807	NC_073236.2	NC_073238.2	0		176	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073238.2:54830744	NC_073236.2	NC_073238.2	0		337	14	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073236.2:32841300	NC_073236.2	NC_073236.2	1		0	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32841300	NC_073236.2	NC_073236.2	1		0	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32984425	NC_073236.2	NC_073236.2	1		16	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32984917	NC_073236.2	NC_073236.2	1		16	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32984956	NC_073236.2	NC_073236.2	1		16	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073237.2:24382479	NC_073236.2	NC_073237.2	0		493	46	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073237.2:24384765	NC_073236.2	NC_073237.2	0		0	NA	0	unaligned
DNFAM9	NC_073236.2:32841300	NC_073237.2:24384765	NC_073236.2	NC_073237.2	0		0	NA	0	unaligned
DNFAM9	NC_073236.2:32841300	NC_073237.2:29398875	NC_073236.2	NC_073237.2	0		728	80	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073237.2:31481777	NC_073236.2	NC_073237.2	0		1013	149	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073237.2:93488723	NC_073236.2	NC_073237.2	0		2453	326	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073238.2:24767807	NC_073236.2	NC_073238.2	0		176	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073238.2:54830744	NC_073236.2	NC_073238.2	0		337	14	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073236.2:32841300	NC_073236.2	NC_073236.2	1		0	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32984425	NC_073236.2	NC_073236.2	1		16	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32984917	NC_073236.2	NC_073236.2	1		16	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32984956	NC_073236.2	NC_073236.2	1		16	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073237.2:24382479	NC_073236.2	NC_073237.2	0		493	46	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073237.2:24384765	NC_073236.2	NC_073237.2	0		0	NA	0	unaligned
DNFAM9	NC_073236.2:32841300	NC_073237.2:24384765	NC_073236.2	NC_073237.2	0		0	NA	0	unaligned
DNFAM9	NC_073236.2:32841300	NC_073237.2:29398875	NC_073236.2	NC_073237.2	0		728	80	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073237.2:31481777	NC_073236.2	NC_073237.2	0		1013	149	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073237.2:93488723	NC_073236.2	NC_073237.2	0		2453	326	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073238.2:24767807	NC_073236.2	NC_073238.2	0		176	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073238.2:54830744	NC_073236.2	NC_073238.2	0		337	14	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073236.2:32984425	NC_073236.2	NC_073236.2	1		16	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32984917	NC_073236.2	NC_073236.2	1		16	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073236.2:32984956	NC_073236.2	NC_073236.2	1		16	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073237.2:24382479	NC_073236.2	NC_073237.2	0		493	46	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073237.2:24384765	NC_073236.2	NC_073237.2	0		0	NA	0	unaligned
DNFAM9	NC_073236.2:32841300	NC_073237.2:24384765	NC_073236.2	NC_073237.2	0		0	NA	0	unaligned
DNFAM9	NC_073236.2:32841300	NC_073237.2:29398875	NC_073236.2	NC_073237.2	0		728	80	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073237.2:31481777	NC_073236.2	NC_073237.2	0		1013	149	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073237.2:93488723	NC_073236.2	NC_073237.2	0		2453	326	0	resolvable
DNFAM9	NC_073236.2:32841300	NC_073238.2:24767807	NC_073236.2	NC_073238.2	0		176	0	0	genuine_k0
DNFAM9	NC_073236.2:32841300	NC_073238.2:54830744	NC_073236.2	NC_073238.2	0		337	14	0	resolvable
DNFAM9	NC_073236.2:32984425	NC_073236.2:32984917	NC_073236.2	NC_073236.2	1		0	0	0	genuine_k0
DNFAM9	NC_073236.2:32984425	NC_073236.2:32984956	NC_073236.2	NC_073236.2	1		0	0	0	genuine_k0
DNFAM9	NC_073236.2:32984425	NC_073237.2:24382479	NC_073236.2	NC_073237.2	0		509	46	0	resolvable
DNFAM9	NC_073236.2:32984425	NC_073237.2:24384765	NC_073236.2	NC_073237.2	0		0	NA	0	unaligned
DNFAM9	NC_073236.2:32984425	NC_073237.2:24384765	NC_073236.2	NC_073237.2	0		0	NA	0	unaligned
DNFAM9	NC_073236.2:32984425	NC_073237.2:29398875	NC_073236.2	NC_073237.2	0		738	80	0	resolvable
DNFAM9	NC_073236.2:32984425	NC_073237.2:31481777	NC_073236.2	NC_073237.2	0		1029	149	0	resolvable
DNFAM9	NC_073236.2:32984425	NC_073237.2:93488723	NC_073236.2	NC_073237.2	0		2469	326	0	resolvable
DNFAM9	NC_073236.2:32984425	NC_073238.2:24767807	NC_073236.2	NC_073238.2	0		192	0	0	genuine_k0
DNFAM9	NC_073236.2:32984425	NC_073238.2:54830744	NC_073236.2	NC_073238.2	0		353	14	0	resolvable
