family_id	n_genes	n_loci	n_contigs	cross_chrom	density	gamma_cohesive	biotype_purity	repeat_mosaic	dom_biotype	mmseqs_cluster_purity	genes
PRFAM10	65	65	22	1	0.576	1	1.000	0	protein_coding	0.738	KLHDC8A,KLHL12,IVNS1ABP,KLHL20,KLHDC9,IPP,KLHL21,KLHL17,KLHL40,KLHL18,KLHDC8B,KBTBD8,KBTBD12,KLHL6,KLHL24,KLHL5,KLHL8,KLHL2,KLHL11,KLHL10,KLHL3,KLHDC3,KLHL31,KLHL32,KLHL7,KBTBD2,KLHDC10,KBTBD11,KLHL38,KBTBD4,KLHL35,KBTBD3,KLHL42,KLHL41,KLHL23,KLHL30,KLHL29,CCIN,KLHL9,RABEPK,KBTBD6,LOC101123709,KLHL1,KLHL28,KLHL33,KLHDC1,KLHDC2,BTBD6,KBTBD13,BTBD1,KLHL25,KLHL14,GAN,KLHL36,KLHDC4,ENC1,BTBD2,KEAP1,KLHL26,BTBD3,KLHL22,KLHL34,KLHL15,KLHL4,KLHL13
PRFAM11	64	64	17	1	0.487	1	1.000	0	protein_coding	0.984	LOC101148349,LOC101144011,LOC115936030,LOC101141065,LOC134756398,LOC101147556,LOC109026135,LOC101138067,LOC101142243,LOC101147473,LOC109023079,LOC101153001,LOC101133172,LOC101127998,LOC101149513,LOC115935323,LOC101147362,LOC101147010,LOC101127636,TBXAS1,LOC101124249,LOC101132324,LOC115930159,LOC101142418,LOC101143888,LOC101144264,LOC134756383,LOC101151965,LOC101126456,LOC101127173,LOC101152080,LOC101151246,LOC101150033,LOC101146696,LOC101148971,LOC101126372,LOC101131774,LOC101126229,LOC101134278,LOC115930424,LOC101142101,LOC101137192,LOC101124697,LOC101129522,LOC101130358,LOC101151556,LOC101151919,LOC109024954,LOC101152881,LOC101135418,LOC101153230,LOC101125692,LOC101126416,LOC134757673,LOC101146638,LOC101151678,LOC101127384,LOC101152395,LOC101152766,PTGIS,LOC101142284,LOC109025371,LOC115931944,LOC101142890
PRFAM12	60	60	23	1	0.597	1	1.000	0	protein_coding	0.817	DYRK3,CDK18,UHMK1,CLK2,PDIK1L,GSK3B,CDKL2,MAPK10,CDK3,NLK,CLK4,MAPK9,SRPK1,MAPK14,MAPK13,CDK19,LOC101128723,CDK6,CDK14,SRPK2,CDK5,MAPK15,CDK1,MAPK8,DYRK4,CDK4,CDK2,DYRK2,CDK17,ACVR2A,CLK1,CDK15,LOC115932829,CDKL4,LOC101151351,CDK20,CDK9,CDK8,CDKL1,MOK,MAPK6,CLK3,MAPK4,MAPK3,PHKG2,CSNK2A2,CDK10,CDK7,DYRK1B,HIPK4,GSK3A,CSNK2A1,STK35,DYRK1A,MAPK1,CHEK2,MAPK12,MAPK11,CDK16,SRPK3
PRFAM13	54	54	20	1	0.373	1	1.000	0	protein_coding	0.593	ADAMTS4,ADAM15,ADAMTSL4,ADAM30,ADAMTS9,ADAMTS3,ADAM29,ADAM11,ADAMTS19,ADAM19,ADAMTS2,ADAM22,ADAM28,ADAMDEC1,ADAM7,ADAM2,LOC101130647,LOC101128857,ADAM32,ADAM9,ADAMTS14,ADAM12,ADAM8,ADAMTS8,ADAMTS15,ADAMTS20,LOC101154042,ADAM23,LOC115932819,LOC115931699,ADAM17,ADAMTS13,ADAMTSL2,LOC115933013,LOC101142362,LOC101154164,LOC101124317,LOC101154539,LOC134757320,ADAM10,THSD4,LOC109023513,ADAMTS7,LOC115933405,LOC101127226,ADAMTS17,ADAMTS18,ADAMTS6,ADAMTS12,ADAMTS16,ADAMTS10,ADAM33,ADAMTS1,ADAMTS5
PRFAM14	53	53	19	1	0.335	1	1.000	0	protein_coding	0.642	HSD11B1,HSD17B7,DHRS3,BDH1,HSD17B13,HSD17B11,BDH2,CBR4,HPGD,DCXR,LOC101139911,DHRS11,DHRS13,DHRS7B,HSD17B8,LOC101129796,RDH10,LOC101124010,SDR16C5,DECR1,HSD17B12,RDH16,SDR9C7,LOC101153072,RDH5,DHRS9,PECR,SPR,RDH14,HSD17B3,HSDL2,DHRS12,DHRS1,LOC101144919,LOC115930536,LOC101141716,DHRS7,RDH11,RDH12,KDSR,DECR2,HSD11B2,WWOX,HSD17B2,HSDL1,DHRS7C,HSD11B1L,RDH8,HSD17B14,CBR1,CBR3,DHRSX,HSD17B10
PRFAM15	51	51	18	1	0.679	1	1.000	0	protein_coding	0.961	SLC25A44,LOC101140953,SLC25A34,SLC25A33,SLC25A38,SLC25A20,SLC25A26,SLC25A36,SLC25A31,UCP1,SLC25A4,SLC25A10,SLC25A19,SLC25A39,SLC25A48,SLC25A2,SLC25A27,SLC25A40,SLC25A37,SLC25A32,SLC25A16,SLC25A28,SLC25A22,LOC101147533,SLC25A45,UCP2,UCP3,SLC25A3,SLC25A51,LOC101131374,SLC25A25,SLC25A15,SLC25A30,SLC25A21,SLC25A29,SLC25A47,SLC25A52,SLC25A11,SLC25A35,SLC25A41,SLC25A23,SLC25A42,SLC25A18,SLC25A1,SLC25A17,LOC129530050,LOC129530131,SLC25A53,SLC25A43,SLC25A5,SLC25A14
PRFAM16	50	50	5	1	0.983	1	1.000	0	protein_coding	0.940	TSHB,FSHB,LOC129526109,LOC134756380,LOC129526127,LOC129526209,LOC129526103,LOC134757023,LOC129526156,LOC129526120,LOC129526102,LOC129526203,LOC129526157,LOC129526207,LOC129526131,LOC129526155,LOC129526121,LOC129526113,LOC129526208,LOC129526152,LOC129526104,LOC134757024,LOC129526101,LOC129526210,GPHB5,LOC101123748,LOC101124600,LOC101154318,LOC129528600,LOC129528601,LOC129528604,LOC129528606,LOC129528608,LOC129528610,LOC129528611,LOC129528613,LOC129528614,LOC129528615,LOC129528616,LOC129528617,LOC129528618,LOC129528620,LOC129528619,LOC129528621,LOC129528622,LOC129528623,LOC129528624,LOC129528625,LOC109024055,LHB
PRFAM17	48	48	14	1	0.353	1	1.000	0	protein_coding	0.708	LOC101124648,LOC129529231,LOC101148643,LOC134756357,LOC134758129,LOC134758128,LOC134758127,LOC134758136,LOC134758137,LOC129532621,LOC129533126,LOC129533127,LOC129523553,LOC115936299,LOC134758407,LOC101144932,LOC129533402,LOC129533569,LOC101136188,LOC115934622,LOC129534177,LOC129534554,LOC101148271,LOC129523855,LOC109025131,LOC115930148,LOC129523876,LOC134758922,LOC129534781,LOC129534780,LOC129523687,LOC129523881,LOC129523685,LOC129523684,LOC134756440,LOC101147007,LOC101146296,LOC134758802,LOC129523896,LOC129524261,LOC115933023,LOC109027802,LOC129525556,LOC134756800,LOC115930151,LOC129527979,LOC115936298,LOC129530307
PRFAM18	46	46	15	1	0.622	1	1.000	0	protein_coding	0.935	ESRRG,NR5A2,RXRG,NR1I3,RORC,LOC101150500,NR0B2,PPARG,NR2C2,NR1D2,THRB,RARB,NR1I2,NR3C2,RARA,NR1D1,THRA,NR2F1,NR3C1,RXRB,PPARD,NR2E1,ESR1,HNF4G,NR1H3,ESRRA,RARG,NR4A1,VDR,NR2C1,NR1H4,NR4A2,RORB,NR4A3,NR5A1,NR6A1,RXRA,ESR2,ESRRB,RORA,NR2E3,NR2F2,NR2F6,NR1H2,HNF4A,PPARA
PRFAM19	44	44	12	1	0.625	1	1.000	0	protein_coding	1.000	CHRNB2,GABRD,GABRR3,LOC101139165,HTR3E,CHRNA9,GABRG1,GABRA2,GABRA4,GABRB1,GLRB,GLRA3,ZACN,GLRA1,GABRB2,GABRA6,GABRA1,GABRG2,GABRP,GABRR1,GABRR2,CHRNA2,CHRNA6,CHRNB3,CHRNA10,HTR3B,HTR3A,CHRNA1,CHRND,CHRNG,GABRB3,GABRA5,GABRG3,CHRNA7,CHRNA5,CHRNA3,CHRNB4,CHRNB1,CHRNA4,GLRA2,GLRA4,GABRE,GABRA3,GABRQ
PRFAM20	44	44	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129532360,LOC101128508,LOC129532378,LOC129532381,LOC129532382,LOC129532414,LOC129532419,LOC129532420,LOC129523578,LOC129532425,LOC134757997,LOC129532423,LOC129532421,LOC129532417,LOC134757998,LOC134757999,LOC129532377,LOC134758000,LOC134758001,LOC134758002,LOC134758003,LOC134758004,LOC134758005,LOC134758006,LOC134758007,LOC134758008,LOC129532418,LOC129532820,LOC129532826,LOC115932853,LOC129532809,LOC129532828,LOC129532810,LOC129532811,LOC134758385,LOC129532817,LOC129532813,LOC129532416,LOC129532818,LOC129532815,LOC115932855,LOC101123968,LOC129532831,LOC129532829
PRFAM21	44	44	16	1	0.588	1	1.000	0	protein_coding	0.750	SYT2,SYT11,SYT6,SYTL1,LOC129524034,LOC129525066,LOC115933194,LOC129532956,LOC115933227,SYTL3,LOC115930119,LOC115933182,LOC129523819,LOC129532712,SYT15,LOC129525174,LOC115933091,SYT8,SYT9,SYT13,SYT12,LOC101150161,LOC129525554,SYT10,SYT1,RPH3A,LOC129525684,LOC115933239,TC2N,LOC129526909,LOC134757295,SYT4,LOC129526565,SYT17,LOC115931070,DOC2A,LOC134756358,DOC2B,LOC129527884,LOC101142376,SYT3,SYT5,SYTL5,SYTL4
PRFAM22	43	43	20	1	0.553	1	1.000	0	protein_coding	0.930	UBE2T,UBE2E2,UBE2E1,LOC134758146,UBE2K,LOC101139396,UBE2D3,UBE2Z,LOC101153713,UBE2B,UBE2D2,UBE2D4,UBE2H,LOC101152063,UBE2W,UBE2V2,LOC129523984,UBE2D1,UBE2L6,UBE2N,UBE2E3,LOC101143675,UBE2F,LOC129531718,UBE2R2,LOC129524485,UBE2L5,UBE2I,LOC101130608,UBE2G1,LOC115931260,CDC34,UBE2S,UBE2M,LOC115931720,UBE2C,UBE2V1,UBE2G2,UBE2L3,LOC101132580,UBE2A,LOC109024677,LOC101139714
PRFAM23	42	42	15	1	0.424	1	1.000	0	protein_coding	0.571	SV2A,SLC22A15,LOC109024736,SLC2A1,SLC2A5,SLC2A7,SLC22A13,SLC22A14,SLC2A2,SLC2A9,SLC22A4,SLC22A5,SLC22A23,SLC22A7,SLC22A16,SLC2A12,SLC22A1,SLC22A2,SLC22A3,SVOPL,SLC22A6,SLC22A8,SLC22A24,LOC101136059,SLC22A10,LOC101137513,SLC22A11,SLC22A12,SLC22A20,SLC2A14,LOC101123934,SLC2A13,SVOP,SLC2A8,SLC2A6,SLC22A17,SV2B,SLC22A31,SLC2A4,SV2C,SLC2A10,SLC2A11
PRFAM24	41	41	20	1	0.393	1	1.000	0	protein_coding	0.488	RNASEL,TNNI3K,LCK,FGR,TGFBR2,ACVR2B,TXK,TEC,BMPR1B,FER,ITK,FYN,FRK,LOC101139693,BLK,MOS,LYN,BMPR1A,ILK,STYK1,AMHR2,ACVR1B,ACVRL1,ACVR1C,ACVR1,LOC101139136,SYK,TGFBR1,RIPK3,CSK,FES,YES1,MLKL,MATK,HCK,SRC,PTK6,SRMS,LOC109024598,BMX,BTK
PRFAM25	38	38	4	1	0.972	1	1.000	0	protein_coding	1.000	PRAMEF20,PRAMEF17,PRAMEF19,LOC101144999,LOC115933122,LOC134758527,LOC115933180,LOC101152310,LOC115932965,LOC129525038,LOC101146902,LOC115931091,LOC115930113,LOC101138466,LOC101150863,LOC101144003,LOC115932944,LOC115932946,LOC101150488,LOC101146552,LOC115933009,LOC101145725,LOC115932888,LOC134758535,LOC115933279,LOC134758536,LOC134759254,LOC115933244,LOC129533091,LOC129533087,LOC101151592,LOC101153753,LOC101144371,PRAMEF12,LRRC14,LRRC14B,LOC101141530,LOC129529599
PRFAM26	37	37	12	1	0.938	1	1.000	0	protein_coding	1.000	AGT,SERPINC1,SERPINI2,SERPINI1,SERPINB1,SERPINB9,SERPINB6,SERPINE1,SERPING1,SERPINH1,SERPINE2,SERPINE3,SERPINA10,SERPINA6,LOC134757191,LOC101154167,LOC101147918,SERPINA11,SERPINA9,SERPINA12,SERPINA4,SERPINA5,SERPINA3,LOC101153093,SERPINB5,SERPINB12,SERPINB13,LOC101139802,LOC115931453,SERPINB11,SERPINB7,SERPINB2,SERPINB10,SERPINF2,SERPINF1,SERPIND1,SERPINA7
PRFAM27	37	37	6	1	0.353	1	1.000	0	protein_coding	0.568	LOC101150279,LOC101140563,CD1B,CD1C,CD1A,CD1D,HFE,MHC-G,LOC101144465,LOC115930068,LOC101142134,LOC101141279,LOC101143108,LOC101153360,LOC101142998,LOC101143844,LOC101144699,LOC101128237,LOC101132303,LOC115935014,LOC134758703,LOC101131235,LOC101133995,LOC101133052,LOC109027175,LOC101134815,LOC101137108,MHC-DMB,LOC101139685,LOC101140641,LOC101141395,LOC101141025,LOC129534457,LOC101151331,B2M,FCGRT,PROCR
PRFAM28	37	37	17	1	0.351	1	1.000	0	protein_coding	0.378	TLR5,LRRC40,PODN,LOC101154047,SLITRK3,LRRIQ4,CPN2,LRRC15,GP5,NRROS,SLIT2,TLR10,TLR1,TLR6,TLR2,TLR3,SLIT3,LRRC1,LRRD1,SLIT1,SHOC2,LRRC32,LRRC23,PPP1R7,ECM2,TLR4,SLITRK1,SLITRK6,SLITRK5,IGFALS,CD180,PODNL1,CHADL,TLR7,TLR8,SLITRK4,SLITRK2
PRFAM29	36	36	14	1	0.462	1	1.000	0	protein_coding	0.583	ATP2B4,ATP1A4,ATP1A2,LOC101129100,ATP1A1,ATP13A2,ATP2B2,ATP2C1,ATP11B,ATP13A5,ATP13A4,ATP13A3,ATP8A1,ATP10D,LOC115932652,ATP10B,ATP2B1,ATP2A2,LOC101142420,ATP12A,ATP8A2,ATP11A,ATP10A,ATP8B4,ATP8B1,ATP9B,ATP2A1,ATP2C2,ATP2A3,ATP8B3,ATP13A1,ATP4A,ATP1A3,ATP9A,ATP11C,ATP2B3
PRFAM30	36	36	13	1	0.371	1	1.000	0	protein_coding	0.556	CNTN2,NFASC,IGFN1,IGSF9,MYOM3,CHL1,LOC101144292,LOC101145887,CNTN3,ROBO2,ROBO1,BOC,MDGA1,NRCAM,MYOM2,IGSF22,MYBPC3,CNTN5,NCAM1,ROBO3,CDON,IGSF9B,CNTN1,MYBPC1,MDGA2,PRTG,IGDCC3,IGDCC4,NEO1,MYOM1,DCC,CD22,NPHS1,MYBPC2,NCAM2,L1CAM
PRFAM31	36	36	4	1	1.000	1	1.000	0	protein_coding	1.000	LOC115934340,LOC101130785,LOC129524356,LOC134758998,LOC134758999,LOC129524371,LOC134759000,LOC129524360,LOC134759001,LOC134759002,LOC134759003,LOC129524357,LOC129524362,LOC129524358,LOC129524370,LOC129524369,LOC134759004,LOC129524363,LOC134759005,LOC129524364,LOC129524365,LOC129524368,LOC129524366,LOC129524367,LOC129524361,LOC129524359,LOC129524376,LOC129524373,LOC134759006,LOC129524372,LOC129524355,LOC134759007,LOC101126312,FAM90A1,LOC101131835,LOC115931658
PRFAM32	35	35	18	1	0.580	1	1.000	0	protein_coding	0.629	DDX59,EIF4A2,EIF4A3,DDX5,DDX42,DDX52,DDX41,DDX39B,DDX43,DDX56,DDX21,DDX50,DDX10,DDX6,DDX25,DDX47,DDX23,RECQL,DDX55,DDX51,DDX18,DDX31,DDX24,DDX28,DDX19B,DDX19A,EIF4A1,DDX4,DDX39A,DDX49,DDX27,DDX17,DDX53,DDX3X,DDX3Y
PRFAM33	35	35	3	1	0.440	1	1.000	0	protein_coding	0.743	GOLGA2,LOC101138059,LOC101150678,LOC129527057,LOC129527171,LOC129527071,LOC101153208,LOC101153918,LOC134757232,LOC101151050,GOLGA6L7,LOC129527170,LOC115933515,LOC129527175,LOC129527017,LOC134757307,LOC129527021,LOC129527176,LOC115930779,LOC101149363,LOC101131916,LOC101133389,LOC115930772,LOC115930818,LOC115930844,LOC101139171,GOLGA6L10,LOC129526914,LOC115930840,LOC101149595,LOC101138066,LOC129523543,LOC115931294,LOC134757625,LOC101137218
PRFAM34	34	34	14	1	0.898	1	1.000	0	protein_coding	0.941	LOC101154368,PPIAL4H,LOC115932777,LOC134758505,PPIH,LOC101124387,TMEM42,LOC101140340,LOC101139294,LOC101153588,PPIC,LOC101147117,PPIL1,PPIL6,PPIA,LOC129525115,PPIF,LOC101153289,LOC101127555,LOC115933479,LOC129525276,LOC101144515,LOC101151494,LOC101135138,LOC101127811,LOC101154144,PPIL3,LOC101125151,LOC101139366,LOC101137179,LOC129526222,PPIB,LOC129529189,LOC101152412
PRFAM35	34	34	15	1	0.360	1	1.000	0	protein_coding	0.294	LOC115936007,CAMK1G,STK40,OXSR1,NEK11,PAK2,MAP2K6,STRADA,MAP3K3,MAP2K3,CDKL3,LOC101154090,PHKG1,WEE2,PBK,RIPK2,STK3,WEE1,PAK1,MAP3K2,STK39,STRADB,STK25,EIF2AK2,STK24,MAP2K1,MAP2K5,ULK3,MAP2K4,MAP2K2,MAP2K7,STK4,PAK3,STK26
PRFAM36	34	34	16	1	0.237	1	1.000	0	protein_coding	0.412	RPS6KA1,PRKCZ,RAF1,PRKCD,GRK7,PRKCI,GRK4,PRKCA,RPS6KB1,KSR1,GRK6,RPS6KA2,BRAF,PRKCQ,GRK5,RPS6KA4,GRK2,RPS6KB2,CHEK1,KSR2,PRKCE,PRKD3,GRK1,PRKD1,PRKCH,RPS6KA5,PRKCB,DMPK,PRKD2,PRKCG,GRK3,RPS6KA3,ARAF,RPS6KA6
PRFAM37	33	33	2	1	1.000	1	1.000	0	protein_coding	1.000	TAF11,LOC129527881,LOC134757613,LOC134757567,LOC115931231,LOC134757618,LOC134757555,LOC129527910,LOC134757556,LOC129527896,LOC129527899,LOC129527897,LOC129527892,LOC115931232,LOC129527890,LOC129527909,LOC129527912,LOC129527901,LOC134757557,LOC129527898,LOC129527865,LOC129527871,LOC134757558,LOC134757559,LOC134757560,LOC129527874,LOC134757561,LOC134757562,LOC129527866,LOC134757563,LOC129527868,LOC129527886,LOC129527888
PRFAM38	31	31	8	1	0.899	1	1.000	0	protein_coding	0.903	PIGR,IGSF8,IGSF3,PTGFRN,CD101,LOC129530543,LOC129524653,LOC129524658,LOC129524663,LOC129524664,LOC129524670,LOC129530464,LOC134757055,LOC129526379,LOC129528440,LOC129528444,LOC129528449,LOC129528193,LOC129528455,LOC129528459,LOC129528464,LOC129528466,LOC129528469,LOC129530497,LOC129530565,LOC129530486,LOC129529381,LOC129529384,LOC129529387,LOC129529647,LOC129530382
PRFAM39	31	31	11	1	0.596	1	1.000	0	protein_coding	0.935	TSPAN2,CD53,TSPAN1,UPK1B,TSPAN5,TSPAN10,TSPAN17,TSPAN13,LOC101134712,TSPAN12,TSPAN33,TSPAN15,TSPAN14,CD151,TSPAN4,CD81,CD82,TSPAN18,TSPAN9,CD9,TSPAN31,CD63,TSPAN11,TSPAN8,TSPAN19,TSPAN3,TSPAN16,UPK1A,CD37,TSPAN7,TSPAN6
PRFAM40	31	31	18	1	0.234	1	1.000	0	protein_coding	0.419	WDR26,RBBP5,DCAF8,EIF3I,SNRNP40,WDTC1,WDR5B,PLRG1,NLE1,CDC40,TBL2,DDB2,STRAP,NUP37,WDSUB1,AAMP,SMU1,WDR5,DCAF11,WDR25,SEH1L,ELP2,MLST8,WDR41,UTP15,WDR83,CHAF1B,GNB1L,DCAF8L2,DCAF8L1,WDR13
PRFAM41	30	30	11	1	0.324	1	1.000	0	protein_coding	0.500	ADGRL4,VIPR1,PTH1R,GCGR,CRHR1,GLP1R,ADGRF5,ADGRF1,LOC101128717,ADGRF4,CRHR2,GHRHR,ADCYAP1R1,CALCR,VIPR2,SCTR,CALCRL,PTH2R,ADGRF3,ADGRG5,ADGRG1,ADGRG3,GLP2R,ADGRE1,LOC101142995,ADGRE5,ADGRE3,LOC101140763,GIPR,ADGRG2
PRFAM42	30	30	6	1	0.251	1	1.000	0	protein_coding	0.467	KIRREL1,VCAM1,IGSF21,ALCAM,LOC109025206,MCAM,VSIG10L2,KIRREL3,VSIG10,ICAM1,ICAM5,ICAM3,MAG,KIRREL2,BCAM,LOC101130387,LOC101125455,LOC115931639,LOC101151086,LOC101129556,CD33,LOC101129900,VSIG10L,SIGLEC10,LOC101131692,LOC101126892,SIGLEC12,LOC101128115,SIGLEC5,LOC101133170
PRFAM43	30	30	18	1	0.989	1	1.000	0	protein_coding	1.000	LOC129523454,LOC115935411,TUBD1,TUBG2,LOC101154437,LOC101153430,TUBB2A,LOC101125081,TUBB,TUBE1,LOC101135064,LOC101151578,TUBB8,TUBAL3,TUBA1C,LOC101150168,LOC101148972,LOC115933728,TUBA3E,LOC101148853,TUBB4B,LOC129526434,LOC101136583,TUBB6,LOC101131674,LOC109025051,TUBB4A,TUBB1,TUBA8,LOC101128742
PRFAM44	29	29	14	1	0.335	1	1.000	0	protein_coding	0.345	LRRN2,LINGO4,LRIG2,AMIGO1,LRRN1,AMIGO3,LRIG1,LRIT3,LRFN2,TRIL,LRRN3,LRRC4,LRRC24,LRIT2,LRIT1,LRRC4C,LRFN4,LRIG3,AMIGO2,LINGO2,LRFN5,ISLR2,ISLR,LINGO1,LINGO3,LRFN3,LRFN1,LRRC4B,LRRN4
PRFAM45	29	29	14	1	0.310	1	1.000	0	protein_coding	0.862	TGFB2,LOC101130441,LEFTY2,BMP8B,LOC101149312,BMP3,GDF9,BMP6,BMP5,INHBA,GDF6,NODAL,GDF10,GDF2,GDF3,INHBE,INHBC,GDF11,INHBB,MSTN,BMP10,GDF7,BMP4,TGFB3,TGFB1,BMP2,GDF5,BMP7,BMP15
PRFAM46	29	29	1	0	0.436	1	1.000	0	protein_coding	0.586	VSTM1,TARM1,OSCAR,LILRB3,LOC129528684,LILRB2,LOC129528683,LOC109024105,LILRA5,LILRA4,LAIR1,LAIR2,LOC109024094,LILRA2,LOC129528682,LOC101152160,LILRB4,LOC115931563,LOC115931566,LOC115933440,LOC129528686,KIR2DL4,LOC115933447,LOC101128484,LOC129523563,LOC115930123,FCAR,NCR1,A1BG
PRFAM47	28	28	3	1	0.958	1	1.000	0	protein_coding	1.000	MAGEF1,NDN,NSMCE3,MAGEB17,MAGEB18,MAGEB6B,MAGEB6,MAGEB5,LOC101152062,MAGEB2,MAGEB3,LOC101126547,MAGEB1,MAGEB16,LOC109024728,LOC101137392,LOC129530018,LOC101151835,MAGEA9,LOC129529929,MAGEA4,MAGEA10,LOC129529976,LOC129529978,MAGEA12,LOC129529983,LOC129529986,MAGEA1
PRFAM48	28	28	15	1	0.384	1	1.000	0	protein_coding	0.429	OPTC,PRELP,FMOD,CHAD,LRRTM2,LRRC17,LRRTM3,RTN4RL2,FLRT1,TSKU,EPYC,KERA,LUM,DCN,LRRTM1,LRRTM4,OGN,OMD,ASPN,FLRT2,VASN,RTN4RL1,LRRC70,LRG1,FLRT3,RTN4R,NYX,BGN
PRFAM49	27	27	15	1	0.923	1	1.000	0	protein_coding	1.000	ACTA1,LOC101152821,ACTL8,ACTRT2,ACTRT3,ACTL6A,ACTG1,ACTB,ACTL6B,ACTR3B,ACTA2,ACTR1A,ACTR6,ACTR3,ACTR1B,ACTG2,ACTR2,LOC129524584,ACTL7B,ACTL7A,ACTR10,LOC101150071,ACTBL2,ACTL9,ACTL10,ACTR5,ACTRT1
PRFAM50	27	27	11	1	0.821	1	1.000	0	protein_coding	0.630	BCHE,NLGN1,ACHE,LOC134756833,LOC101143341,LOC115932799,LOC129531429,CEL,LOC115932915,LOC134757223,LOC109023710,LOC115931015,LOC101149966,CES1,CES5A,LOC101128458,LOC115931020,LOC115931021,LOC109023694,LOC101128088,LOC115931038,CES4A,NLGN2,LOC101136153,NLGN4X,NLGN3,NLGN4Y
PRFAM51	27	27	8	1	0.989	1	1.000	0	protein_coding	1.000	LOC101131885,LOC101126098,LOC101125738,LOC101123911,LOC101151967,LOC101140733,LOC101154087,LOC101129166,LOC101133280,LOC101136257,LOC101138472,LOC101144335,LOC101133882,LOC101134814,LOC109023047,LOC101141751,LOC101142869,LOC101127003,LOC101127738,LOC101152776,LOC129524322,LOC101144401,LOC101131632,LOC129529901,LOC115932133,LOC101129330,LOC115932200
PRFAM52	27	27	13	1	0.558	1	1.000	0	protein_coding	0.704	LOC101154501,LOC101127181,HMGN2,LOC129532770,LOC101127689,LOC101137804,LOC101140345,LOC101153591,HMGN4,HMGN3,LOC109027238,LOC115934990,LOC101133298,LOC101127907,LOC101141058,LOC129531710,LOC129531477,LOC115935862,LOC109023133,LOC101126607,LOC101148869,LOC101140615,LOC101130226,LOC101140002,LOC101127980,HMGN1,LOC101151349
PRFAM53	26	26	14	1	0.520	1	1.000	0	protein_coding	0.462	GNB1,SEC13,RRP9,WDR82,LOC109026053,TBL1XR1,GNB4,WSB1,THOC3,LOC101131460,RACK1,GNB2,WDR86,BUB3,PAAF1,GNB3,WSB2,WDR12,DAW1,PRPF4,GNB5,SKIC8,TRAF7,RAE1,TBL1X,LOC129530426
PRFAM54	26	26	2	1	1.000	1	1.000	0	protein_coding	1.000	PRR20G,LOC101140852,LOC129526367,LOC129526467,LOC129526373,LOC129526372,LOC129526463,LOC129526371,LOC134757062,LOC134757063,LOC129526462,LOC134757064,LOC129526459,LOC129526460,LOC129526461,LOC129526457,LOC129526458,LOC134757065,LOC129526370,LOC134757066,LOC134757067,LOC129526452,LOC129526455,LOC134757068,LOC134757069,LOC129526352
PRFAM55	26	26	12	1	0.569	1	1.000	0	protein_coding	0.731	SLC27A3,ACSL1,ACSF2,SLC27A6,ACSL6,ACSM6,ACSL5,ACSM4,ACSS3,AACS,ACSL3,SLC27A4,SLC27A2,ACSBG1,ACSM5,ACSM2A,LOC101149481,ACSM1,ACSM3,ACSF3,ACSBG2,SLC27A1,SLC27A5,ACSS1,ACSS2,ACSL4
PRFAM56	26	25	3	1	0.978	1	1.000	0	protein_coding	1.000	TAS2R16,TAS2R3,TAS2R4,TAS2R5,TAS2R38,TAS2R39,TAS2R40,LOC101127274,TAS2R60,LOC101128005,TAS2R7,TAS2R8,TAS2R9,TAS2R10,TAS2R13,TAS2R14,TAS2R50,LOC129525946,TAS2R20,LOC101137655,LOC101138029,LOC101137298,LOC101138407,LOC101139500,TAS2R42,TAS2R1
PRFAM57	25	25	8	1	0.857	1	1.000	0	protein_coding	1.000	H3-4,LOC101132116,LOC101154495,LOC115934295,LOC101140122,LOC115934933,LOC115934932,LOC101141136,LOC101128472,LOC101128104,LOC115930237,CENPA,LOC115931259,LOC101150816,LOC134757565,LOC134757614,LOC134757616,LOC134757615,LOC134757617,LOC134757642,LOC115931245,LOC129528035,LOC129527887,LOC115931279,LOC101140048
PRFAM58	25	25	12	1	1.000	1	1.000	0	protein_coding	1.000	KCND3,KCNA3,KCNA2,KCNA10,KCNC4,KCND2,KCNS2,KCNV1,KCNC1,KCNA4,KCNA6,KCNA1,KCNA5,KCNC2,KCNG3,KCNS3,KCNF1,KCNV2,KCNG2,KCNG4,KCNA7,KCNC3,KCNS1,KCNG1,KCND1
PRFAM59	25	25	5	1	0.930	1	1.000	0	protein_coding	0.960	LOC101132256,LOC101132614,LOC101125134,LOC101150640,LOC129533827,LOC101154451,LOC101123860,LOC101130985,LOC101132414,LOC101135182,LOC115934934,LOC101136632,LOC101138091,LOC109024886,LOC101143962,LOC101135184,LOC109027306,LOC101140761,LOC101142132,LOC129534207,LOC101129167,LOC109027638,LOC101145971,LOC101145599,LOC101143505
PRFAM60	25	25	6	1	0.507	1	1.000	0	protein_coding	0.800	LOC115931927,LOC101143893,LOC129533794,LOC101139671,LOC129533812,LOC101123729,CCL3,CCL18,CCL23,CCL15,CCL14,CCL16,CCL5,CCL1,CCL13,CCL8,CCL11,CCL7,LOC101134802,CCL24,CCL20,CCL21,CCL19,CCL22,CCL17
