gene_a	gene_b	in_dna_loose	cls	core_recip	aln_frac	fold	residual	up_aln_frac	up_id	down_aln_frac	down_id	max_flank_aln_frac	min_flank_aln_frac	mean_flank_aln_frac	best_flank_id
SEM1	SPATA33	0	genuine	0.1723	0.2421	0	0	NA	NA	NA	NA	NA	NA	NA	NA
SEM1	SPC25	0	genuine	0.1390	0.3471	0	0	NA	NA	NA	NA	NA	NA	NA	NA
SEM1	THNSL1	0	genuine	0.1723	0.2354	0	0	NA	NA	NA	NA	NA	NA	NA	NA
SEM1	TMEM38B	0	genuine	0.1738	0.2421	0	0	NA	NA	NA	NA	NA	NA	NA	NA
SEM1	UCHL1	0	genuine	0.1662	0.2379	0	0	NA	NA	NA	NA	NA	NA	NA	NA
SEPTIN10	SEPTIN14	0	truthbar	0.3071	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SEPTIN4	SEPTIN5	0	genuine	0.3773	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SERF2	SERINC4	0	genuine	0.4008	0.4012	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SH3GL1	SH3GL2	0	truthbar	0.3263	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC12A4	SLC12A6	0	truthbar	0.4100	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC1A3	SLC1A6	0	truthbar	0.2989	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC22A4	SLC22A5	0	truthbar	0.3151	0.2794	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A12	WDR64	0	genuine	0.1710	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC27A1	SLC27A4	0	truthbar	0.3063	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC43A1	SLC43A2	0	truthbar	0.1659	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC4A2	SLC4A3	0	truthbar	0.1915	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC4A7	SLC4A8	0	truthbar	0.2014	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC6A2	SLC6A3	0	truthbar	0.3340	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC7A6	SLC7A6OS	1	TP	0.7972	0.7977	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC7A6	SLC7A7	0	truthbar	0.3957	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC9A6	SLC9A7	0	truthbar	0.4687	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SLC9A7	SLC9A9	0	truthbar	0.2693	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SMARCA1	SMARCA5	0	truthbar	0.3227	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SMARCC1	SMARCC2	0	truthbar	0.2026	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SMIM26	TERF2IP	0	genuine	0.2073	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SMYD3	SPC25	0	genuine	0.2397	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
SNRPB	SNURF	0	truthbar	0.7873	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SNX14	WDR64	0	genuine	0.1521	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SP100	SP140L	0	truthbar	0.2915	0.2659	1	0	0.518000	0.835377	NA	NA	0.518000	0.518000	0.518000	0.835377
SPATA33	SPC25	0	genuine	0.2316	0.3485	0	0	NA	NA	NA	NA	NA	NA	NA	NA
SPC25	THNSL1	0	genuine	0.1647	0.3368	0	0	NA	NA	NA	NA	NA	NA	NA	NA
SPC25	TMEM38B	0	genuine	0.2449	0.3485	0	0	NA	NA	NA	NA	NA	NA	NA	NA
SPC25	TSPAN8	0	genuine	0.2338	0.3419	0	0	NA	NA	NA	NA	NA	NA	NA	NA
SPC25	UCHL1	0	genuine	0.2426	0.3404	0	0	NA	NA	NA	NA	NA	NA	NA	NA
SPDYA	TRMT61B	0	genuine	0.1754	0.1754	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SPIN1	SPIN3	0	truthbar	0.1494	0.1426	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SPSB2	TPI1	0	genuine	0.4667	0.6151	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SPTBN1	SPTBN2	0	truthbar	0.3603	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SQLE	WASHC5	0	genuine	0.3650	0.3650	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SRR	TSR1	0	genuine	0.2879	0.2871	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SRRD	TFIP11	0	genuine	0.2331	0.2288	3	0	NA	NA	NA	NA	NA	NA	NA	NA
STEAP1	STEAP1B	1	TP	0.3345	0.3345	0	0	0.618500	0.973656	NA	NA	0.618500	0.618500	0.618500	0.973656
STK3	STK4	0	truthbar	0.4586	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
SULF1	SULF2	0	truthbar	0.3018	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
SURF2	SURF4	1	TP	0.7381	0.7381	0	0	NA	NA	NA	NA	NA	NA	NA	NA
TARS1	TARS3	0	truthbar	0.5427	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D10A	TBC1D10B	0	genuine	0.3956	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TBX2	TBX3	0	truthbar	0.2308	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
TCEAL2	TCEAL4	0	truthbar	0.3810	0.7157	0	0	NA	NA	NA	NA	NA	NA	NA	NA
TCEAL2	TCEAL6	0	truthbar	0.2187	0.0000	0	0	0.281500	0.888889	NA	NA	0.281500	0.281500	0.281500	0.888889
TCEAL5	TCEAL6	1	TP	0.4498	0.4990	0	0	NA	NA	NA	NA	NA	NA	NA	NA
TEAD3	TEAD4	0	truthbar	0.3762	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
TESK2	TOE1	0	genuine	0.6233	0.6233	1	0	NA	NA	NA	NA	NA	NA	NA	NA
THBS1	THBS2	0	truthbar	0.4079	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TLN1	TLN2	0	truthbar	0.6212	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TMEM120A	TMEM120B	0	genuine	0.4335	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TMEM63A	TMEM63B	0	truthbar	0.1794	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TNFRSF10A	TNFRSF10B	0	truthbar	0.1833	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TNFRSF10A	TNFRSF10D	0	truthbar	0.1303	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TNKS	TNKS2	0	truthbar	0.3854	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TOR3A	TRAF5	0	genuine	0.2059	0.2059	0	0	NA	NA	NA	NA	NA	NA	NA	NA
TPM1	TPM2	0	truthbar	0.5214	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
TPPP	TPPP3	0	truthbar	0.2636	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
TPRKB	VAMP1	0	genuine	0.2582	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
TRAPPC2	ZNF547	0	genuine	0.2258	0.9262	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TRIM21	TRIM6	0	truthbar	0.1615	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TRIM22	TRIM34	0	truthbar	0.3863	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TRIM22	TRIM5	0	truthbar	0.2160	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TRIM22	TRIM6	0	truthbar	0.1728	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TRIM34	TRIM6	0	truthbar	0.3655	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TRIM50	TRIM73	1	TP	0.4795	0.5848	0	0	NA	NA	0.196000	0.964912	0.196000	0.196000	0.196000	0.964912
TRIM60	TRIM61	0	truthbar	0.5371	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
TSPYL1	TSPYL4	0	truthbar	0.1640	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBA1C	TUBA3E	0	truthbar	0.8409	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBA1C	TUBA8	0	truthbar	0.7173	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBA1C	TUBAL3	0	truthbar	0.7025	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBA3E	TUBA8	0	truthbar	0.7538	0.5492	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBA3E	TUBAL3	0	truthbar	0.7380	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBB	TUBB2A	0	truthbar	0.7841	0.7512	4	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBB	TUBB4A	0	truthbar	0.5613	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBB	TUBB4B	0	truthbar	0.5607	0.5421	4	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBB	TUBB8	0	truthbar	0.6513	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBB2A	TUBB4A	1	TP	0.7624	0.7612	4	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBB2A	TUBB4B	0	truthbar	0.7994	0.7547	4	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBB2A	TUBB8	0	truthbar	0.6519	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBB4A	TUBB4B	0	truthbar	0.5608	0.5773	4	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBB4A	TUBB8	0	truthbar	0.6646	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
TUBB4B	TUBB8	0	truthbar	0.6525	0.6614	4	0	NA	NA	NA	NA	NA	NA	NA	NA
TXNL1	U2AF1L4	0	genuine	0.1445	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
UBB	UBC	0	genuine	0.6709	0.6680	3	0	NA	NA	NA	NA	NA	NA	NA	NA
UBE2L3	YDJC	0	genuine	0.1668	0.3547	3	0	0.584000	1.000000	NA	NA	0.584000	0.584000	0.584000	1.000000
UBE2Q1	UBE2Q2	0	truthbar	0.2525	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
UBQLN1	UBQLN2	0	truthbar	0.1426	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
UBQLN2	UBQLN4	0	truthbar	0.1410	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
UCK1	UCK2	0	truthbar	0.2150	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ULBP1	ULBP3	0	truthbar	0.1754	0.8307	1	0	0.824000	0.886332	0.662500	0.913112	0.824000	0.662500	0.743250	0.886332
USP9X	USP9Y	0	truthbar	0.3511	0.7296	1	0	NA	NA	NA	NA	NA	NA	NA	NA
VAV1	VAV2	0	truthbar	0.1580	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
WFIKKN1	WFIKKN2	0	truthbar	0.1634	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
YWHAG	YWHAH	0	truthbar	0.4025	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZBTB26	ZBTB6	0	truthbar	0.9856	0.9841	3	0	NA	NA	0.173000	1.000000	0.173000	0.173000	0.173000	1.000000
ZCCHC12	ZCCHC18	0	truthbar	0.3238	0.5354	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP1	ZNF619	0	genuine	0.2261	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP2	ZFP69B	0	truthbar	0.2898	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP2	ZFP90	0	truthbar	0.1704	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP2	ZNF391	0	truthbar	0.1455	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP2	ZNF485	0	truthbar	0.1997	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP2	ZNF514	0	truthbar	0.1367	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP2	ZNF554	0	truthbar	0.2747	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP2	ZNF621	0	truthbar	0.2057	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP2	ZNF879	0	truthbar	0.3228	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP28	ZFP82	0	truthbar	0.1500	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP28	ZNF184	0	truthbar	0.1646	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP28	ZNF30	0	truthbar	0.1879	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP28	ZNF420	0	truthbar	0.1389	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP28	ZNF461	0	truthbar	0.1553	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP28	ZNF471	0	truthbar	0.1812	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP28	ZNF546	0	truthbar	0.1862	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP28	ZNF565	0	truthbar	0.1879	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP28	ZNF665	0	truthbar	0.2256	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP28	ZNF790	0	truthbar	0.2750	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP3	ZFP82	0	truthbar	0.1682	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP3	ZNF189	0	truthbar	0.1486	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP3	ZNF283	0	genuine	0.2085	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP3	ZNF420	0	truthbar	0.2317	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP3	ZNF565	0	truthbar	0.1815	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP3	ZNF571	0	truthbar	0.2433	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP3	ZNF573	0	truthbar	0.2201	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP3	ZNF582	0	truthbar	0.2374	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP3	ZNF583	0	truthbar	0.1864	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP3	ZNF665	0	truthbar	0.2592	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP3	ZNF780A	0	truthbar	0.1480	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP3	ZNF790	0	truthbar	0.3094	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF140	0	truthbar	0.1882	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF157	0	truthbar	0.2192	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF180	0	truthbar	0.2848	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF182	0	truthbar	0.1694	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF25	0	truthbar	0.1657	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF260	0	truthbar	0.1465	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF268	0	truthbar	0.1332	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF287	0	truthbar	0.2739	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF302	0	genuine	0.1839	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF334	0	truthbar	0.1782	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF33B	0	truthbar	0.2191	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF354A	0	truthbar	0.1419	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF354B	0	truthbar	0.1896	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF484	0	truthbar	0.2012	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF487	0	genuine	0.2278	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF501	0	genuine	0.1785	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF527	0	truthbar	0.1702	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF567	0	truthbar	0.2503	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF568	0	truthbar	0.2216	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF569	0	truthbar	0.2221	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF585A	0	truthbar	0.2821	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF585B	0	truthbar	0.3647	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF606	0	truthbar	0.1874	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF613	0	truthbar	0.2343	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF624	0	truthbar	0.2989	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF717	0	truthbar	0.2815	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF782	0	truthbar	0.1763	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF84	0	truthbar	0.1315	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP37	ZNF883	0	truthbar	0.2632	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP62	ZKSCAN7	0	genuine	0.1557	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP62	ZNF197	0	truthbar	0.2249	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP62	ZNF594	0	truthbar	0.1917	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP62	ZNF660	0	genuine	0.2115	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP62	ZNF699	0	truthbar	0.1826	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP62	ZNF778	0	genuine	0.1472	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP62	ZSCAN2	0	genuine	0.1315	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP69	ZNF184	0	truthbar	0.2878	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP69	ZNF540	0	truthbar	0.1629	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP69	ZNF571	0	truthbar	0.1364	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP69	ZNF665	0	truthbar	0.1534	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP69B	ZFP90	0	truthbar	0.1959	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP69B	ZNF248	0	truthbar	0.2546	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP69B	ZNF514	0	truthbar	0.1672	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF283	0	genuine	0.3120	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF30	0	truthbar	0.2345	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF420	0	truthbar	0.3217	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF529	0	truthbar	0.1488	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF546	0	truthbar	0.2922	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF565	0	truthbar	0.3242	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF566	0	truthbar	0.1375	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF571	0	truthbar	0.2649	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF573	0	truthbar	0.2418	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF582	0	truthbar	0.1967	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF583	0	truthbar	0.2021	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF665	0	truthbar	0.2666	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF684	0	truthbar	0.1473	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF780A	0	truthbar	0.1362	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF780B	0	truthbar	0.1594	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF790	0	truthbar	0.3780	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP82	ZNF829	0	truthbar	0.1320	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFP90	ZNF2	0	truthbar	0.1636	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZFX	ZFY	1	TP	0.3420	0.4450	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZIK1	ZNF132	0	truthbar	0.2431	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZIK1	ZNF134	0	truthbar	0.2202	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZIK1	ZNF154	0	truthbar	0.2986	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZIK1	ZNF256	0	truthbar	0.3315	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZIK1	ZNF304	0	truthbar	0.1873	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZIK1	ZNF416	0	truthbar	0.1390	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZIK1	ZNF418	0	truthbar	0.2017	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZIK1	ZNF548	0	truthbar	0.1823	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZIK1	ZNF586	0	truthbar	0.1416	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZIK1	ZNF671	0	truthbar	0.2443	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZIK1	ZNF792	0	truthbar	0.1837	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZKSCAN2	ZSCAN29	0	truthbar	0.1776	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZKSCAN3	ZKSCAN4	1	TP	0.2992	0.3684	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZKSCAN3	ZNF394	0	truthbar	0.1319	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZKSCAN3	ZSCAN21	0	truthbar	0.1803	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZKSCAN3	ZSCAN31	0	truthbar	0.1488	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZKSCAN4	ZNF394	0	truthbar	0.1411	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZKSCAN4	ZSCAN21	0	truthbar	0.1583	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZKSCAN4	ZSCAN31	0	truthbar	0.1617	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZKSCAN5	ZSCAN21	0	truthbar	0.1431	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZKSCAN7	ZNF165	0	truthbar	0.2263	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZKSCAN7	ZNF197	0	truthbar	0.2943	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZKSCAN7	ZNF660	0	genuine	0.3889	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF10	ZNF180	0	truthbar	0.1850	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF10	ZNF334	0	truthbar	0.1962	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF10	ZNF33B	0	truthbar	0.1707	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF10	ZNF567	0	truthbar	0.2908	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF10	ZNF568	0	truthbar	0.2036	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF10	ZNF883	0	truthbar	0.1553	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF155	0	truthbar	0.1581	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF221	0	truthbar	0.2698	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF222	0	genuine	0.2263	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF224	0	truthbar	0.1644	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF225	0	truthbar	0.1457	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF229	0	truthbar	0.1541	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF230	0	genuine	0.1470	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF233	0	truthbar	0.1836	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF234	0	truthbar	0.2298	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF235	0	truthbar	0.1809	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF239	0	genuine	0.2521	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF284	0	truthbar	0.1924	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF112	ZNF45	0	truthbar	0.1767	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF121	ZNF397	0	genuine	0.2167	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF121	ZNF502	0	truthbar	0.1586	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF124	ZNF14	0	truthbar	0.1840	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF124	ZNF426	0	truthbar	0.1781	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
