cluster_id	member	core_hull	sd_block	block_n_hulls	block_clusters	direct_sd_partner_clusters
MCL103	NC_073242.2:74802427-74803740	74802427-74803740	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL60,MCL66
MCL104	NC_073242.2:81728805-81729851	81728805-81729769	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL4,MCL31
MCL104	NC_073244.2:65372885-65373685	65372885-65373685	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL4,MCL31
MCL104	NC_073244.2:65410293-65411691	65410293-65411691	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL4,MCL31
MCL105	NC_073242.2:85790837-85792479	85790837-85792479	SDB13	8	MCL34,MCL105	MCL34
MCL105	NC_073242.2:85799769-85801373	85799769-85801373	SDB13	8	MCL34,MCL105	MCL34
MCL105	NC_073242.2:85802802-85804152	85802802-85804152	SDB13	8	MCL34,MCL105	MCL34
MCL106	NC_073242.2:99381887-99418312	99381887-99418312	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL7,MCL15,MCL27,MCL29,MCL214
MCL106	NC_073242.2:104139380-104162003	104139380-104162003	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL7,MCL15,MCL27,MCL29,MCL214
MCL106	NC_073242.2:104701006-104723769	104701006-104723769	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL7,MCL15,MCL27,MCL29,MCL214
MCL109	NC_073244.2:15236809-15237745	15236809-15237745	SDB26	3	MCL109	-
MCL109	NC_073244.2:15279568-15284846	15279568-15284394	SDB26	3	MCL109	-
MCL109	NC_073244.2:15297692-15298644	15297692-15298644	SDB26	3	MCL109	-
MCL112	NC_073244.2:22072384-22094130	22072384-22091833	SDB27	6	MCL112,MCL113	MCL113
MCL112	NC_073244.2:22095453-22101136	22095453-22099222	SDB27	6	MCL112,MCL113	MCL113
MCL112	NC_073244.2:22307604-22326484	22307604-22326484	SDB27	6	MCL112,MCL113	MCL113
MCL113	NC_073244.2:22104360-22124413	22104360-22124413	SDB27	6	MCL112,MCL113	MCL112
MCL113	NC_073244.2:22186808-22206489	22186808-22206489	SDB27	6	MCL112,MCL113	MCL112
MCL113	NC_073244.2:22341973-22360805	22342015-22360805	SDB27	6	MCL112,MCL113	MCL112
MCL114	NC_073244.2:28494925-28544472	28494925-28544472	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL6,MCL9,MCL30,MCL37,MCL115,MCL116,MCL198,MCL234,MCL236
MCL114	NC_073244.2:29294931-29348794	29296644-29335351	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL6,MCL9,MCL30,MCL37,MCL115,MCL116,MCL198,MCL234,MCL236
MCL114	NC_073244.2:28702217-28749534	28702217-28749534	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL6,MCL9,MCL30,MCL37,MCL115,MCL116,MCL198,MCL234,MCL236
MCL115	NC_073244.2:29046962-29078872	29076628-29078344	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL6,MCL9,MCL30,MCL114,MCL198,MCL234
MCL115	NC_073244.2:29441508-29484543	29481433-29483289	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL6,MCL9,MCL30,MCL114,MCL198,MCL234
MCL115	NC_073244.2:29058024-29111631	29076628-29078344	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL6,MCL9,MCL30,MCL114,MCL198,MCL234
MCL116	NC_073244.2:28462786-28464089	28462786-28464089	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL114
MCL116	NC_073244.2:28559873-28578408	28559873-28578408	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL114
MCL116	NC_073244.2:28779376-28781120	28779376-28781120	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL114
MCL117	NC_073244.2:47504026-47507510	47504026-47507510	SDB16	9	MCL44,MCL69,MCL117	MCL44,MCL69
MCL117	NC_073244.2:48432772-48438319	48432772-48438319	SDB16	9	MCL44,MCL69,MCL117	MCL44,MCL69
MCL117	NC_073244.2:48699895-48755516	48700390-48755516	SDB16	9	MCL44,MCL69,MCL117	MCL44,MCL69
MCL118	NC_073244.2:51335472-51340301	51335472-51340301	SDB28	5	MCL118,MCL246	MCL246
MCL118	NC_073244.2:51393069-51398018	51393069-51398018	SDB28	5	MCL118,MCL246	MCL246
MCL118	NC_073244.2:51461866-51466820	51461866-51466820	SDB28	5	MCL118,MCL246	MCL246
MCL119	NC_073244.2:52592244-52603929	52595143-52603929	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL4,MCL6
MCL119	NC_073244.2:52630249-52733519	52630249-52733519	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL4,MCL6
MCL119	NC_073244.2:52766706-52775962	52766706-52775962	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL4,MCL6
MCL120	NC_073244.2:55607409-55622976	55619422-55621168	SDB29	2	MCL120	-
MCL120	NC_073244.2:55626505-55648059	55643965-55645797	SDB29	2	MCL120	-
MCL121	NC_073244.2:57887006-57936242	57887006-57927110	SDB30	2	MCL121	-
MCL121	NC_073244.2:58000974-58129472	58010332-58051717	SDB30	2	MCL121	-
MCL122	NC_073244.2:62275368-62299772	62280588-62284097	SDB31	3	MCL122	-
MCL122	NC_073244.2:62279556-62290607	62280588-62284097	SDB31	3	MCL122	-
MCL122	NC_073244.2:62304242-62315002	62305267-62308539	SDB31	3	MCL122	-
MCL123	NC_073244.2:63178726-63183905	63178726-63179743	SDB32	2	MCL123	-
MCL123	NC_073244.2:63192604-63207565	63192604-63193643	SDB32	2	MCL123	-
MCL124	NC_073244.2:64035498-64066345	64035805-64066345	SDB33	3	MCL124	-
MCL124	NC_073244.2:64086156-64111579	64087339-64111579	SDB33	3	MCL124	-
MCL124	NC_073244.2:64125570-64143028	64126397-64143028	SDB33	3	MCL124	-
MCL125	NC_073244.2:69922771-69944010	69928435-69944010	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL37,MCL237
MCL125	NC_073244.2:69947766-69974902	69972090-69974902	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL37,MCL237
MCL126	NC_073241.2:171005-176382	171005-176382	SDB34	6	MCL126,MCL127,MCL128	MCL127,MCL128
MCL126	NC_073244.2:11347912-11356846	11347912-11356846	SDB34	6	MCL126,MCL127,MCL128	MCL127,MCL128
MCL127	NC_073241.2:184813-185249	184813-185249	SDB34	6	MCL126,MCL127,MCL128	MCL126,MCL128
MCL127	NC_073244.2:11367444-11367931	11367444-11367931	SDB34	6	MCL126,MCL127,MCL128	MCL126,MCL128
MCL128	NC_073241.2:195988-209892	195988-209892	SDB34	6	MCL126,MCL127,MCL128	MCL126,MCL127
MCL128	NC_073244.2:11377973-11414008	11377973-11395539	SDB34	6	MCL126,MCL127,MCL128	MCL126,MCL127
MCL129	NC_073241.2:22425997-22428231	22425997-22428231	SDB7	61	MCL11,MCL13,MCL16,MCL17,MCL19,MCL45,MCL46,MCL72,MCL129,MCL130	MCL11,MCL13,MCL16,MCL17,MCL19
MCL129	NC_073241.2:29787365-29789352	29787365-29789352	SDB7	61	MCL11,MCL13,MCL16,MCL17,MCL19,MCL45,MCL46,MCL72,MCL129,MCL130	MCL11,MCL13,MCL16,MCL17,MCL19
MCL130	NC_073241.2:27551728-27560580	27551728-27560580	SDB7	61	MCL11,MCL13,MCL16,MCL17,MCL19,MCL45,MCL46,MCL72,MCL129,MCL130	MCL11,MCL13,MCL16,MCL17,MCL19,MCL45,MCL46,MCL72
MCL130	NC_073241.2:30846797-30855609	30846797-30855609	SDB7	61	MCL11,MCL13,MCL16,MCL17,MCL19,MCL45,MCL46,MCL72,MCL129,MCL130	MCL11,MCL13,MCL16,MCL17,MCL19,MCL45,MCL46,MCL72
MCL131	NC_073241.2:32990846-32992758	32990846-32992758	SDB35	2	MCL131	-
MCL131	NC_073242.2:64855595-64856683	64855595-64856683	SDB35	2	MCL131	-
MCL132	NC_073241.2:35734787-35764919	35734787-35764919	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL133,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL132	NC_073242.2:65065440-65126006	65065440-65126006	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL133,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL133	NC_073241.2:35810433-35815528	35810433-35815528	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL133	NC_073242.2:65039610-65043443	65039610-65043443	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL134	NC_073241.2:36001924-36016032	36002073-36004216	SDB36	2	MCL134	-
MCL134	NC_073242.2:97876454-97878267	97876454-97877419	SDB36	2	MCL134	-
MCL136	NC_073241.2:38054372-38054806	38054372-38054806	SDB22	7	MCL75,MCL136,MCL137	MCL75,MCL137
MCL136	NC_073241.2:39619976-39620410	39619976-39620410	SDB22	7	MCL75,MCL136,MCL137	MCL75,MCL137
MCL137	NC_073241.2:38067201-38067951	38067201-38067951	SDB22	7	MCL75,MCL136,MCL137	MCL75,MCL136
MCL137	NC_073241.2:39606871-39607621	39606871-39607621	SDB22	7	MCL75,MCL136,MCL137	MCL75,MCL136
MCL138	NC_073241.2:38163908-38165924	38163908-38165664	SDB37	2	MCL138	-
MCL138	NC_073241.2:38698026-38699776	38698094-38699776	SDB37	2	MCL138	-
MCL139	NC_073241.2:39514280-39519528	39516132-39519528	SDB38	2	MCL139	-
MCL139	NC_073242.2:96393992-96402323	96393995-96400897	SDB38	2	MCL139	-
MCL140	NC_073241.2:40571183-40572434	40571183-40572434	SDB39	2	MCL140	-
MCL140	NC_073242.2:102193150-102194440	102193150-102194440	SDB39	2	MCL140	-
MCL142	NC_073241.2:45583955-45586898	45583955-45586898	SDB40	2	MCL142	-
MCL142	NC_073244.2:28160658-28161771	28160658-28161771	SDB40	2	MCL142	-
MCL144	NC_073241.2:46806483-46807537	46806483-46807534	SDB41	2	MCL144	-
MCL144	NC_073242.2:103410929-103411816	103410929-103411816	SDB41	2	MCL144	-
MCL148	NC_073241.2:55490996-55491696	55490996-55491696	SDB42	2	MCL148	-
MCL148	NC_073241.2:89344784-89345600	89344784-89345519	SDB42	2	MCL148	-
MCL157	NC_073241.2:87160482-87161044	87160482-87161044	SDB43	2	MCL157	-
MCL157	NC_073242.2:77671731-77672286	77671731-77672286	SDB43	2	MCL157	-
MCL159	NC_073241.2:89470900-89471734	89470900-89471734	SDB44	2	MCL159	-
MCL159	NC_073242.2:8920273-8921468	8920273-8921131	SDB44	2	MCL159	-
MCL160	NC_073241.2:91369909-91372130	91369909-91372130	SDB45	2	MCL160	-
MCL160	NC_073242.2:6971214-6972311	6971214-6972311	SDB45	2	MCL160	-
MCL161	NC_073241.2:92964758-92971894	92964758-92971894	SDB46	2	MCL161	-
MCL161	NC_073241.2:92982722-92989556	92982722-92989556	SDB46	2	MCL161	-
MCL165	NC_073241.2:109592632-109593122	109592632-109593122	SDB47	2	MCL165	-
MCL165	NC_073242.2:120714464-120715184	120714464-120715184	SDB47	2	MCL165	-
MCL166	NC_073241.2:110421998-110430674	110421998-110430674	SDB48	2	MCL166	-
MCL166	NC_073242.2:2872329-2881012	2872329-2881012	SDB48	2	MCL166	-
MCL168	NC_073242.2:3771003-3772966	3771028-3772910	SDB49	2	MCL168	-
MCL168	NC_073242.2:3782046-3782962	3782046-3782962	SDB49	2	MCL168	-
MCL171	NC_073242.2:6159400-6232980	6162526-6214633	SDB50	2	MCL171	-
MCL171	NC_073242.2:6245294-6272340	6245294-6272340	SDB50	2	MCL171	-
MCL175	NC_073242.2:20049193-20080675	20050664-20080675	SDB51	6	MCL175,MCL176,MCL177	MCL176,MCL177
MCL175	NC_073242.2:20224310-20242120	20224310-20242120	SDB51	6	MCL175,MCL176,MCL177	MCL176,MCL177
MCL176	NC_073242.2:20173558-20244007	20173558-20244007	SDB51	6	MCL175,MCL176,MCL177	MCL175,MCL177
MCL176	NC_073242.2:20090886-20129382	20090886-20129382	SDB51	6	MCL175,MCL176,MCL177	MCL175,MCL177
MCL177	NC_073242.2:20080736-20085491	20080736-20085491	SDB51	6	MCL175,MCL176,MCL177	MCL175,MCL176
MCL177	NC_073242.2:20217788-20223551	20217788-20223551	SDB51	6	MCL175,MCL176,MCL177	MCL175,MCL176
MCL178	NC_073242.2:20304727-20312650	20304727-20312650	SDB52	2	MCL178	-
MCL178	NC_073244.2:28133136-28141300	28133136-28141300	SDB52	2	MCL178	-
MCL179	NC_073242.2:21787278-21884587	21787278-21819437	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL40,MCL94
MCL179	NC_073242.2:22144134-22179845	22147253-22179845	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL40,MCL94
MCL180	NC_073242.2:21989530-22008341	21989530-22008341	SDB53	2	MCL180	-
MCL180	NC_073242.2:118470612-118525448	118470612-118502510	SDB53	2	MCL180	-
MCL181	NC_073242.2:23087094-23089473	23087094-23089473	SDB18	4	MCL57,MCL181	MCL57
MCL181	NC_073242.2:31941900-31959636	31943612-31959636	SDB18	4	MCL57,MCL181	MCL57
MCL182	NC_073242.2:26889052-26932831	26889052-26932831	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL40,MCL79
MCL182	NC_073242.2:27178722-27222516	27178722-27222516	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL40,MCL79
