gene-LOC101151161	pseudogene	LOC101151161	enolase-phosphatase E1-like
gene-LOC129532302	lncRNA	LOC129532302	uncharacterized LOC129532302
gene-TPRG1	protein_coding	TPRG1	tumor protein p63 regulated 1
gene-TP63	protein_coding	TP63	tumor protein p63
gene-P3H2	protein_coding	P3H2	prolyl 3-hydroxylase 2
gene-LOC109026092	pseudogene	LOC109026092	S-methyl-5'-thioadenosine phosphorylase-like
gene-LOC109026390	lncRNA	LOC109026390	uncharacterized LOC109026390
gene-LOC115934128	snRNA	LOC115934128	U6 spliceosomal RNA
gene-LOC101125421	pseudogene	LOC101125421	nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1-like
gene-CLDN1	protein_coding	CLDN1	claudin 1
gene-CLDN16	protein_coding	CLDN16	claudin 16
gene-TMEM207	protein_coding	TMEM207	transmembrane protein 207
gene-IL1RAP	protein_coding	IL1RAP	interleukin 1 receptor accessory protein
gene-LOC129532343	lncRNA	LOC129532343	uncharacterized LOC129532343
gene-LOC101128066	pseudogene	LOC101128066	T-complex protein 1 subunit zeta-like
gene-LOC129532349	lncRNA	LOC129532349	uncharacterized LOC129532349
gene-GMNC	protein_coding	GMNC	geminin coiled-coil domain containing
gene-OSTN	protein_coding	OSTN	osteocrin
gene-UTS2B	protein_coding	UTS2B	urotensin 2B
gene-CCDC50	protein_coding	CCDC50	coiled-coil domain containing 50
gene-LOC109026183	lncRNA	LOC109026183	uncharacterized LOC109026183
gene-PYDC2	protein_coding	PYDC2	pyrin domain containing 2
gene-LOC129532543	lncRNA	LOC129532543	uncharacterized LOC129532543
gene-LOC134758124	lncRNA	LOC134758124	uncharacterized LOC134758124
gene-FGF12	protein_coding	FGF12	fibroblast growth factor 12
gene-LOC115934213	snoRNA	LOC115934213	small nucleolar RNA U13
gene-LOC129532544	lncRNA	LOC129532544	uncharacterized LOC129532544
gene-LOC134758125	lncRNA	LOC134758125	uncharacterized LOC134758125
gene-LOC115934254	snRNA	LOC115934254	U1 spliceosomal RNA
gene-MB21D2	protein_coding	MB21D2	Mab-21 domain containing 2
gene-LOC109026174	pseudogene	LOC109026174	vascular endothelial zinc finger 1-like
gene-LOC134758126	lncRNA	LOC134758126	uncharacterized LOC134758126
gene-PLAAT1	protein_coding	PLAAT1	phospholipase A and acyltransferase 1
gene-ATP13A5	protein_coding	ATP13A5	ATPase 13A5
gene-LOC129532595	lncRNA	LOC129532595	uncharacterized LOC129532595
gene-ATP13A4	protein_coding	ATP13A4	ATPase 13A4
gene-LOC109026421	lncRNA	LOC109026421	uncharacterized LOC109026421
gene-OPA1	protein_coding	OPA1	OPA1 mitochondrial dynamin like GTPase
gene-LOC101136597	pseudogene	LOC101136597	developmental pluripotency-associated protein 2-like
gene-LOC129532599	lncRNA	LOC129532599	uncharacterized LOC129532599
gene-HES1	protein_coding	HES1	hes family bHLH transcription factor 1
gene-LOC129532600	lncRNA	LOC129532600	uncharacterized LOC129532600
gene-LOC101139392	lncRNA	LOC101139392	uncharacterized LOC101139392
gene-CPN2	protein_coding	CPN2	carboxypeptidase N subunit 2
gene-LRRC15	protein_coding	LRRC15	leucine rich repeat containing 15
gene-GP5	protein_coding	GP5	glycoprotein V platelet
gene-ATP13A3	protein_coding	ATP13A3	ATPase 13A3
gene-LOC115934157	pseudogene	LOC115934157	U6 spliceosomal RNA
gene-TMEM44	protein_coding	TMEM44	transmembrane protein 44
gene-LOC109025562	lncRNA	LOC109025562	uncharacterized LOC109025562
gene-LOC109026346	lncRNA	LOC109026346	uncharacterized LOC109026346
gene-LSG1	protein_coding	LSG1	large 60S subunit nuclear export GTPase 1
gene-FAM43A	protein_coding	FAM43A	family with sequence similarity 43 member A
gene-LOC129532602	lncRNA	LOC129532602	uncharacterized LOC129532602
gene-LOC101142104	protein_coding	LOC101142104	protein FAM151A-like
gene-LOC129532603	lncRNA	LOC129532603	uncharacterized LOC129532603
gene-LOC115934027	lncRNA	LOC115934027	uncharacterized LOC115934027
gene-XXYLT1	protein_coding	XXYLT1	xyloside xylosyltransferase 1
gene-ACAP2	protein_coding	ACAP2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2
gene-LOC115933394	pseudogene	LOC115933394	U6 spliceosomal RNA
gene-LOC129532604	lncRNA	LOC129532604	uncharacterized LOC129532604
gene-PPP1R2	protein_coding	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
gene-LOC115933395	pseudogene	LOC115933395	U6atac minor spliceosomal RNA
gene-LOC109026333	protein_coding	LOC109026333	uncharacterized LOC109026333
gene-LOC101145659	pseudogene	LOC101145659	large ribosomal subunit protein eL24-like
gene-APOD	protein_coding	APOD	apolipoprotein D
gene-LOC129532531	protein_coding	LOC129532531	mucin-20-like
gene-LOC134758130	lncRNA	LOC134758130	uncharacterized LOC134758130
gene-LOC134758132	lncRNA	LOC134758132	uncharacterized LOC134758132
gene-LOC134758131	lncRNA	LOC134758131	uncharacterized LOC134758131
gene-LOC134758129	protein_coding	LOC134758129	uncharacterized LOC134758129
gene-LOC134758128	protein_coding	LOC134758128	uncharacterized LOC134758128
gene-LOC134758127	protein_coding	LOC134758127	uncharacterized LOC134758127
gene-LOC115932771	lncRNA	LOC115932771	uncharacterized LOC115932771
gene-LOC129532532	pseudogene	LOC129532532	uncharacterized LOC129532532
gene-LOC101148996	pseudogene	LOC101148996	serine/threonine-protein phosphatase 4 regulatory subunit 2-like
gene-LOC101136819	pseudogene	LOC101136819	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial-like
gene-LOC101148034	protein_coding	LOC101148034	mucin-20
gene-MUC4	protein_coding	MUC4	mucin 4, cell surface associated
gene-LOC109026249	lncRNA	LOC109026249	uncharacterized LOC109026249
gene-LOC134758133	lncRNA	LOC134758133	uncharacterized LOC134758133
gene-TNK2	protein_coding	TNK2	tyrosine kinase non receptor 2
gene-LOC115934261	snRNA	LOC115934261	U2 spliceosomal RNA
gene-LOC115934046	protein_coding	LOC115934046	uncharacterized LOC115934046
gene-LOC115934003	pseudogene	LOC115934003	serine/threonine-protein phosphatase 4 regulatory subunit 2-like
gene-LOC101147313	pseudogene	LOC101147313	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial-like
gene-LOC115934002	protein_coding	LOC115934002	uncharacterized LOC115934002
gene-LOC115930145	pseudogene	LOC115930145	serine/threonine-protein phosphatase 4 regulatory subunit 2-like
gene-LOC129532611	lncRNA	LOC129532611	uncharacterized LOC129532611
gene-TFRC	protein_coding	TFRC	transferrin receptor
gene-LOC115934164	snRNA	LOC115934164	U7 small nuclear RNA
gene-LOC109026245	lncRNA	LOC109026245	uncharacterized LOC109026245
gene-ZDHHC19	protein_coding	ZDHHC19	zinc finger DHHC-type palmitoyltransferase 19
gene-SLC51A	protein_coding	SLC51A	solute carrier family 51 member A
gene-LOC115934033	lncRNA	LOC115934033	uncharacterized LOC115934033
gene-PCYT1A	protein_coding	PCYT1A	phosphate cytidylyltransferase 1A, choline
gene-DYNLT2B	protein_coding	DYNLT2B	dynein light chain Tctex-type 2B
gene-LOC109026311	lncRNA	LOC109026311	uncharacterized LOC109026311
gene-TM4SF19	protein_coding	TM4SF19	transmembrane 4 L six family member 19
gene-LOC115934138	snRNA	LOC115934138	U6 spliceosomal RNA
gene-UBXN7	protein_coding	UBXN7	UBX domain protein 7
gene-LOC115934117	snRNA	LOC115934117	U6 spliceosomal RNA
gene-LOC134758135	lncRNA	LOC134758135	uncharacterized LOC134758135
gene-LOC109026356	pseudogene	LOC109026356	collagen alpha-1(I) chain-like
gene-RNF168	protein_coding	RNF168	ring finger protein 168
gene-SMCO1	protein_coding	SMCO1	single-pass membrane protein with coiled-coil domains 1
gene-LOC101154053	protein_coding	LOC101154053	small ribosomal subunit protein uS14-like
gene-WDR53	protein_coding	WDR53	WD repeat domain 53
gene-FBXO45	protein_coding	FBXO45	F-box protein 45
gene-NRROS	protein_coding	NRROS	negative regulator of reactive oxygen species
gene-LOC109026140	pseudogene	LOC109026140	uncharacterized LOC109026140
gene-CEP19	protein_coding	CEP19	centrosomal protein 19
gene-LOC115934100	snRNA	LOC115934100	U6 spliceosomal RNA
gene-PIGX	protein_coding	PIGX	phosphatidylinositol glycan anchor biosynthesis class X
gene-LOC115934173	pseudogene	LOC115934173	U7 small nuclear RNA
gene-PAK2	protein_coding	PAK2	p21 (RAC1) activated kinase 2
gene-SENP5	protein_coding	SENP5	SUMO specific peptidase 5
gene-NCBP2	protein_coding	NCBP2	nuclear cap binding protein subunit 2
gene-NCBP2AS2	protein_coding	NCBP2AS2	NCBP2 antisense 2 (head to head)
gene-PIGZ	protein_coding	PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z
gene-LOC115934001	pseudogene	LOC115934001	small ribosomal subunit protein uS2B-like
gene-LOC134758134	protein_coding	LOC134758134	spidroin-2-like
gene-MELTF	protein_coding	MELTF	melanotransferrin
gene-DLG1	protein_coding	DLG1	discs large MAGUK scaffold protein 1
gene-LOC115934241	pseudogene	LOC115934241	small nucleolar RNA U13
gene-BDH1	protein_coding	BDH1	3-hydroxybutyrate dehydrogenase 1
gene-LOC134757985	protein_coding	LOC134757985	uncharacterized LOC134757985
gene-LOC115934054	pseudogene	LOC115934054	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial-like
gene-LOC115934000	pseudogene	LOC115934000	serine/threonine-protein phosphatase 4 regulatory subunit 2-like
gene-LOC115933999	protein_coding	LOC115933999	uncharacterized LOC115933999
gene-LOC101138917	protein_coding	LOC101138917	protein MOST-1
gene-LOC134758136	protein_coding	LOC134758136	uncharacterized LOC134758136
gene-LOC134758137	protein_coding	LOC134758137	uncharacterized LOC134758137
gene-LOC129532621	protein_coding	LOC129532621	uncharacterized LOC129532621
gene-LOC129532618	lncRNA	LOC129532618	uncharacterized LOC129532618
gene-LOC134758139	lncRNA	LOC134758139	uncharacterized LOC134758139
gene-LOC134758141	lncRNA	LOC134758141	uncharacterized LOC134758141
gene-LOC134758140	lncRNA	LOC134758140	uncharacterized LOC134758140
gene-LOC134758142	lncRNA	LOC134758142	uncharacterized LOC134758142
gene-LOC134758143	lncRNA	LOC134758143	uncharacterized LOC134758143
gene-LOC134758144	protein_coding	LOC134758144	putative protein FAM157A
gene-LOC134758022	lncRNA	LOC134758022	uncharacterized LOC134758022
gene-LOC115935260	lncRNA	LOC115935260	uncharacterized LOC115935260
gene-LOC115935411	protein_coding	LOC115935411	tubulin beta-8 chain
gene-LOC101152323	pseudogene	LOC101152323	protein FRG2-like
gene-LOC115935293	pseudogene	LOC115935293	basic proline-rich protein-like
gene-LOC109026167	protein_coding	LOC109026167	putative ankyrin repeat domain-containing protein 19
gene-LOC115935444	snRNA	LOC115935444	U6 spliceosomal RNA
gene-LOC134756419	pseudogene	LOC134756419	ankyrin repeat domain-containing protein 18B-like
gene-LMLN	protein_coding	LMLN	leishmanolysin like peptidase
gene-LOC115935555	snRNA	LOC115935555	U6 spliceosomal RNA
gene-IQCG	protein_coding	IQCG	IQ motif containing G
gene-RPL35A	protein_coding	RPL35A	ribosomal protein L35a
gene-LOC115935556	snRNA	LOC115935556	U6 spliceosomal RNA
gene-LRCH3	protein_coding	LRCH3	leucine rich repeats and calponin homology domain containing 3
gene-LOC101141368	protein_coding	LOC101141368	large ribosomal subunit protein uL22-like
gene-FYTTD1	protein_coding	FYTTD1	forty-two-three domain containing 1
gene-RUBCN	protein_coding	RUBCN	rubicon autophagy regulator
gene-LOC134758145	lncRNA	LOC134758145	uncharacterized LOC134758145
gene-LOC115933194	protein_coding	LOC115933194	double C2-like domain-containing protein beta
gene-LOC129532626	protein_coding	LOC129532626	MORN repeat-containing protein 5-like
gene-LOC129532625	pseudogene	LOC129532625	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-like
gene-LOC129532627	protein_coding	LOC129532627	solute carrier family 35 member F5-like
gene-LOC129532791	snRNA	LOC129532791	U6 spliceosomal RNA
gene-LOC129532991	protein_coding	LOC129532991	beta-defensin 125-like
gene-LOC129533142	protein_coding	LOC129533142	SH3 domain-containing kinase-binding protein 1-like
gene-LOC134758284	lncRNA	LOC134758284	uncharacterized LOC134758284
gene-LOC129532905	lncRNA	LOC129532905	uncharacterized LOC129532905
gene-LOC129533331	snRNA	LOC129533331	U6 spliceosomal RNA
gene-LOC129533288	protein_coding	LOC129533288	solute carrier family 35 member F5-like
gene-LOC134758285	lncRNA	LOC134758285	uncharacterized LOC134758285
gene-LOC129533287	pseudogene	LOC129533287	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-like
gene-LOC134756371	protein_coding	LOC134756371	MORN repeat-containing protein 5-like
gene-LOC129532956	protein_coding	LOC129532956	double C2-like domain-containing protein beta
gene-LOC134758286	lncRNA	LOC134758286	uncharacterized LOC134758286
gene-LOC129532902	lncRNA	LOC129532902	uncharacterized LOC129532902
gene-LOC101151163	pseudogene	LOC101151163	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like
gene-ZNF595	protein_coding	ZNF595	zinc finger protein 595
gene-LOC109026462	pseudogene	LOC109026462	wee1-like protein kinase
gene-LOC109026610	protein_coding	LOC109026610	zinc finger protein 718
gene-LOC101151521	pseudogene	LOC101151521	wee1-like protein kinase
gene-LOC101151892	pseudogene	LOC101151892	zinc finger protein 595-like
gene-ZNF732	protein_coding	ZNF732	zinc finger protein 732
gene-LOC129532927	lncRNA	LOC129532927	uncharacterized LOC129532927
gene-ZNF141	protein_coding	ZNF141	zinc finger protein 141
gene-LOC134758222	lncRNA	LOC134758222	uncharacterized LOC134758222
gene-ZNF721	protein_coding	ZNF721	zinc finger protein 721
gene-PIGG	protein_coding	PIGG	phosphatidylinositol glycan anchor biosynthesis class G (EMM blood group)
gene-TMEM271	protein_coding	TMEM271	transmembrane protein 271
gene-LOC109026680	lncRNA	LOC109026680	uncharacterized LOC109026680
gene-PDE6B	protein_coding	PDE6B	phosphodiesterase 6B
gene-LOC129532930	lncRNA	LOC129532930	uncharacterized LOC129532930
gene-LOC129532928	lncRNA	LOC129532928	uncharacterized LOC129532928
gene-ATP5ME	protein_coding	ATP5ME	ATP synthase membrane subunit e
gene-MYL5	protein_coding	MYL5	myosin light chain 5
gene-SLC49A3	protein_coding	SLC49A3	solute carrier family 49 member 3
gene-LOC101127950	protein_coding	LOC101127950	skin secretory protein xP2
gene-PCGF3	protein_coding	PCGF3	polycomb group ring finger 3
gene-LOC134758224	lncRNA	LOC134758224	uncharacterized LOC134758224
gene-LOC129532931	lncRNA	LOC129532931	uncharacterized LOC129532931
gene-CPLX1	protein_coding	CPLX1	complexin 1
gene-GAK	protein_coding	GAK	cyclin G associated kinase
gene-LOC134758228	lncRNA	LOC134758228	uncharacterized LOC134758228
gene-TMEM175	protein_coding	TMEM175	transmembrane protein 175
gene-DGKQ	protein_coding	DGKQ	diacylglycerol kinase theta
gene-SLC26A1	protein_coding	SLC26A1	solute carrier family 26 member 1
gene-IDUA	protein_coding	IDUA	alpha-L-iduronidase
gene-FGFRL1	protein_coding	FGFRL1	fibroblast growth factor receptor like 1
gene-RNF212	protein_coding	RNF212	ring finger protein 212
gene-LOC115934474	snoRNA	LOC115934474	small nucleolar RNA SNORA48
gene-LOC129532932	lncRNA	LOC129532932	uncharacterized LOC129532932
gene-SPON2	protein_coding	SPON2	spondin 2
gene-LOC134758288	protein_coding	LOC134758288	collagen alpha-1(I) chain
gene-LOC101136097	protein_coding	LOC101136097	uncharacterized LOC101136097
gene-CTBP1	protein_coding	CTBP1	C-terminal binding protein 1
gene-LOC101135745	pseudogene	LOC101135745	DNA damage up-regulated protein-like
gene-MAEA	protein_coding	MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase
gene-UVSSA	protein_coding	UVSSA	UV stimulated scaffold protein A
gene-LOC109026500	protein_coding	LOC109026500	putative protein CRIPAK
gene-NKX1-1	protein_coding	NKX1-1	NK1 homeobox 1
gene-FAM53A	protein_coding	FAM53A	family with sequence similarity 53 member A
gene-SLBP	protein_coding	SLBP	stem-loop histone mRNA binding protein
gene-TACC3	protein_coding	TACC3	transforming acidic coiled-coil containing protein 3
gene-TMEM129	protein_coding	TMEM129	transmembrane protein 129, E3 ubiquitin ligase
gene-FGFR3	protein_coding	FGFR3	fibroblast growth factor receptor 3
gene-LETM1	protein_coding	LETM1	leucine zipper and EF-hand containing transmembrane protein 1
gene-NSD2	protein_coding	NSD2	nuclear receptor binding SET domain protein 2
gene-LOC115934468	ncRNA	LOC115934468	small Cajal body-specific RNA 23
gene-NELFA	protein_coding	NELFA	negative elongation factor complex member A
gene-NICOL1	protein_coding	NICOL1	NELL2 interacting cell ontogeny regulator 1
gene-NAT8L	protein_coding	NAT8L	N-acetyltransferase 8 like
gene-POLN	protein_coding	POLN	DNA polymerase nu
gene-LOC101142837	pseudogene	LOC101142837	uncharacterized LOC101142837
gene-HAUS3	protein_coding	HAUS3	HAUS augmin like complex subunit 3
gene-MXD4	protein_coding	MXD4	MAX dimerization protein 4
gene-ZFYVE28	protein_coding	ZFYVE28	zinc finger FYVE-type containing 28
gene-LOC115934289	pseudogene	LOC115934289	transcription factor Spi-C-like
gene-CFAP99	protein_coding	CFAP99	cilia and flagella associated protein 99
gene-RNF4	protein_coding	RNF4	ring finger protein 4
gene-FAM193A	protein_coding	FAM193A	family with sequence similarity 193 member A
gene-TNIP2	protein_coding	TNIP2	TNFAIP3 interacting protein 2
gene-SH3BP2	protein_coding	SH3BP2	SH3 domain binding protein 2
gene-ADD1	protein_coding	ADD1	adducin 1
gene-MFSD10	protein_coding	MFSD10	major facilitator superfamily domain containing 10
gene-LOC134758235	lncRNA	LOC134758235	uncharacterized LOC134758235
gene-NOP14	protein_coding	NOP14	NOP14 nucleolar protein
gene-GRK4	protein_coding	GRK4	G protein-coupled receptor kinase 4
gene-LOC115934381	snRNA	LOC115934381	U6 spliceosomal RNA
gene-LOC129532938	lncRNA	LOC129532938	uncharacterized LOC129532938
gene-HTT	protein_coding	HTT	huntingtin
gene-LOC115934443	snRNA	LOC115934443	U7 small nuclear RNA
gene-LOC129532939	lncRNA	LOC129532939	uncharacterized LOC129532939
gene-MSANTD1	protein_coding	MSANTD1	Myb/SANT DNA binding domain containing 1
gene-RGS12	protein_coding	RGS12	regulator of G protein signaling 12
gene-LOC134758290	pseudogene	LOC134758290	X antigen family member 3-like
gene-HGFAC	protein_coding	HGFAC	HGF activator
gene-DOK7	protein_coding	DOK7	docking protein 7
gene-LRPAP1	protein_coding	LRPAP1	LDL receptor related protein associated protein 1
gene-LOC101127108	lncRNA	LOC101127108	uncharacterized LOC101127108
gene-ADRA2C	protein_coding	ADRA2C	adrenoceptor alpha 2C
gene-LOC101153625	pseudogene	LOC101153625	olfactory receptor 7E24-like
gene-HMX1	protein_coding	HMX1	H6 family homeobox 1
gene-LOC129532942	lncRNA	LOC129532942	uncharacterized LOC129532942
gene-LOC134758291	lncRNA	LOC134758291	uncharacterized LOC134758291
gene-CPZ	protein_coding	CPZ	carboxypeptidase Z
gene-GPR78	protein_coding	GPR78	G protein-coupled receptor 78
gene-LOC134758292	lncRNA	LOC134758292	uncharacterized LOC134758292
gene-TRMT44	protein_coding	TRMT44	tRNA methyltransferase 44 homolog
gene-ACOX3	protein_coding	ACOX3	acyl-CoA oxidase 3, pristanoyl
gene-HTRA3	protein_coding	HTRA3	HtrA serine peptidase 3
gene-SH3TC1	protein_coding	SH3TC1	SH3 domain and tetratricopeptide repeats 1
gene-ABLIM2	protein_coding	ABLIM2	actin binding LIM protein family member 2
gene-LOC109026659	lncRNA	LOC109026659	uncharacterized LOC109026659
gene-MIR95	miRNA	MIR95	microRNA mir-95
