family_id	n_loci	dominant_gene	member_dn	member_gene	chrom	start	end	psv_status	n_psv	n_aligned_cols
262	2	CDK4	DN_NC_073234.2_43623304_5	TSPAN31	NC_073234.2	43623304	43626170	tandem_like_psv	833	1407
263	2	DNAJC14	DN_NC_073234.2_45531723_7	DNAJC14	NC_073234.2	45531723	45542569	tandem_like_psv	377	903
263	2	DNAJC14	DN_NC_073234.2_45539357_4	ORMDL2	NC_073234.2	45539357	45544462	tandem_like_psv	377	903
264	2	HNRNPA1	DN_NC_073234.2_47062440_10	HNRNPA1	NC_073234.2	47062440	47068525	inter_chromosomal_psv	407	755
264	2	HNRNPA1	DN_NC_073238.2_67037804_5	LOC101136459	NC_073238.2	67037804	67064231	inter_chromosomal_psv	407	755
265	4	KRT8	DN_NC_073234.2_48448103_8	KRT8	NC_073234.2	48448103	48456191	inter_chromosomal_psv	844	1257
265	4	KRT8	DN_NC_073234.2_49097599_9	KRT7	NC_073234.2	49097599	49113312	inter_chromosomal_psv	844	1257
265	4	KRT8	DN_NC_073240.2_43610228_10	TTBK2	NC_073240.2	43610228	43730153	inter_chromosomal_psv	844	1257
265	4	KRT8	DN_NC_086017.1_171687466_2	NA	NC_086017.1	171687466	171691273	inter_chromosomal_psv	844	1257
265	4	KRT8	DN_NC_086017.1_171687484_2	NA	NC_086017.1	171687484	171691273	inter_chromosomal_psv	844	1257
265	4	KRT8	DN_NC_086017.1_171687563_2	NA	NC_086017.1	171687563	171691273	inter_chromosomal_psv	844	1257
266	2	LOC101136203	DN_NC_073234.2_49024482_9	LOC101136203	NC_073234.2	49024482	49031812	tandem_like_psv	392	1876
266	2	LOC101136203	DN_NC_073234.2_49087212_9	LOC109029034	NC_073234.2	49087212	49096513	tandem_like_psv	392	1876
267	9	TUBA1C	DN_NC_073234.2_52064465_4	TUBA1C	NC_073234.2	52064465	52072859	inter_chromosomal_psv	451	1417
267	9	TUBA1C	DN_NC_073234.2_52151326_4	LOC101150168	NC_073234.2	52151326	52155940	inter_chromosomal_psv	451	1417
267	9	TUBA1C	DN_NC_073234.2_52202911_4	LOC101148972	NC_073234.2	52202911	52206665	inter_chromosomal_psv	451	1417
267	9	TUBA1C	DN_NC_073235.2_121946440_4	LOC101148853	NC_073235.2	121946440	121950169	inter_chromosomal_psv	451	1417
267	9	TUBA1C	DN_NC_073235.2_31723374_5	LOC115933728	NC_073235.2	31723374	31730230	inter_chromosomal_psv	451	1417
267	9	TUBA1C	DN_NC_073235.2_32697745_5	TUBA3E	NC_073235.2	32697745	32704507	inter_chromosomal_psv	451	1417
267	9	TUBA1C	DN_NC_073238.2_31467876_5	LOC129526434	NC_073238.2	31467876	31476702	inter_chromosomal_psv	451	1417
267	9	TUBA1C	DN_NC_073240.2_22595737_5	LOC101136583	NC_073240.2	22595737	22604454	inter_chromosomal_psv	451	1417
267	9	TUBA1C	DN_NC_086018.1_16134008_5	TUBA8	NC_086018.1	16134008	16155017	inter_chromosomal_psv	451	1417
268	2	ALG10B	DN_NC_073234.2_62953363_3	ALG10B	NC_073234.2	62953363	62961959	same_chrom_segmental_psv	8	501
268	2	ALG10B	DN_NC_073234.2_67151860_3	ALG10	NC_073234.2	67151860	67159051	same_chrom_segmental_psv	8	501
270	2	AMN1	DN_NC_073234.2_69501458_7	AMN1	NC_073234.2	69501458	69559793	tandem_like_psv	859	2025
270	2	AMN1	DN_NC_073234.2_69557459_4	ETFBKMT	NC_073234.2	69557459	69573135	tandem_like_psv	859	2025
273	2	KRAS	DN_NC_073234.2_76035232_5	KRAS	NC_073234.2	76035232	76081002	tandem_like_psv	1173	2655
273	2	KRAS	DN_NC_073234.2_76077727_3	ETFRF1	NC_073234.2	76077727	76090958	tandem_like_psv	1173	2655
274	2	LOC109023855	DN_NC_073234.2_79607745_2	NA	NC_073234.2	79607745	79626238	inter_chromosomal_psv	189	569
274	2	LOC109023855	DN_NC_073243.2_94988262_4	LOC109023855	NC_073243.2	94988262	94993581	inter_chromosomal_psv	189	569
275	2	RECQL	DN_NC_073234.2_79789135_15	RECQL	NC_073234.2	79789135	79823232	tandem_like_psv	1310	2980
275	2	RECQL	DN_NC_073234.2_79820285_12	PYROXD1	NC_073234.2	79820285	79858303	tandem_like_psv	1310	2980
278	4	CGREF1	DN_NC_073235.2_127361540_3	NA	NC_073235.2	127361540	127400532	inter_chromosomal_psv	1363	1785
278	4	CGREF1	DN_NC_073236.2_112799498_6	CGREF1	NC_073236.2	112799498	112809489	inter_chromosomal_psv	1363	1785
278	4	CGREF1	DN_NC_073243.2_53724919_2	NA	NC_073243.2	53724919	53730943	inter_chromosomal_psv	1363	1785
278	4	CGREF1	DN_NC_073243.2_84505022_2	NA	NC_073243.2	84505022	84510545	inter_chromosomal_psv	1363	1785
279	2	SP140L	DN_NC_073235.2_133031264_19	SP140L	NC_073235.2	133031264	133117027	same_chrom_segmental_psv	562	1500
279	2	SP140L	DN_NC_073235.2_133124679_15	SP100	NC_073235.2	133124679	133178769	same_chrom_segmental_psv	562	1500
280	2	LOC101150533	DN_NC_073235.2_136576413_2	LOC101150533	NC_073235.2	136576413	136580746	inter_chromosomal_psv	208	2009
280	2	LOC101150533	DN_NC_073235.2_136577761_2	LOC101150533	NC_073235.2	136577761	136580657	inter_chromosomal_psv	208	2009
280	2	LOC101150533	DN_NC_073247.2_22225560_12	MSL3	NC_073247.2	22225560	22242871	inter_chromosomal_psv	208	2009
281	2	SNED1	DN_NC_073235.2_143720615_16	SNED1	NC_073235.2	143720615	143750596	tandem_like_psv	615	1365
281	2	SNED1	DN_NC_073235.2_143747819_4	MTERF4	NC_073235.2	143747819	143759937	tandem_like_psv	615	1365
282	4	LOC101144552	DN_NC_073235.2_144819821_8	LOC101144552	NC_073235.2	144819821	144823105	inter_chromosomal_psv	47	75
282	4	LOC101144552	DN_NC_073235.2_144823500_4	LOC101143820	NC_073235.2	144823500	144827312	inter_chromosomal_psv	47	75
282	4	LOC101144552	DN_NC_073242.2_3673676_5	SNRNP25	NC_073242.2	3673676	3679850	inter_chromosomal_psv	47	75
282	4	LOC101144552	DN_NC_073242.2_3677891_18	RHBDF1	NC_073242.2	3677891	3692352	inter_chromosomal_psv	47	75
283	2	LOC101151284	DN_NC_073235.2_144827388_3	LOC101151284	NC_073235.2	144827388	144834179	inter_chromosomal_psv	1	802
283	2	LOC101151284	DN_NC_073242.2_3666815_3	POLR3K	NC_073242.2	3666815	3673470	inter_chromosomal_psv	1	802
284	2	LOC129527809	DN_NC_073235.2_144879602_2	NA	NC_073235.2	144879602	144885585	inter_chromosomal_psv	22	4700
284	2	LOC129527809	DN_NC_073242.2_3614392_2	LOC129527809	NC_073242.2	3614392	3620417	inter_chromosomal_psv	22	4700
284	2	LOC129527809	DN_NC_073242.2_3614426_2	LOC129527809	NC_073242.2	3614426	3620421	inter_chromosomal_psv	22	4700
285	2	LOC109025815	DN_NC_073235.2_31662902_3	LOC109025815	NC_073235.2	31662902	31672682	same_chrom_segmental_psv	149	403
285	2	LOC109025815	DN_NC_073235.2_31973952_17	LOC101137661	NC_073235.2	31973952	32025015	same_chrom_segmental_psv	149	403
286	2	LOC101131416	DN_NC_073235.2_31672555_8	LOC101131416	NC_073235.2	31672555	31678259	same_chrom_segmental_psv	482	1917
286	2	LOC101131416	DN_NC_073235.2_32750477_8	LOC115930154	NC_073235.2	32750477	32755947	same_chrom_segmental_psv	482	1917
287	2	LOC109025815	DN_NC_073235.2_31713963_3	LOC109025815	NC_073235.2	31713963	31722353	same_chrom_segmental_psv	23	777
287	2	LOC109025815	DN_NC_073235.2_32705529_3	LOC109025979	NC_073235.2	32705529	32714276	same_chrom_segmental_psv	23	777
291	2	SUPT7L	DN_NC_073236.2_112253211_6	SUPT7L	NC_073236.2	112253211	112267588	tandem_like_psv	753	1825
291	2	SUPT7L	DN_NC_073236.2_112264496_14	GPN1	NC_073236.2	112264496	112288366	tandem_like_psv	753	1825
292	2	RDH14	DN_NC_073236.2_121320001_9	NT5C1B	NC_073236.2	121320001	121354780	tandem_like_psv	919	1594
292	2	RDH14	DN_NC_073236.2_121348824_2	RDH14	NC_073236.2	121348824	121357989	tandem_like_psv	919	1594
292	2	RDH14	DN_NC_073236.2_121348828_2	RDH14	NC_073236.2	121348828	121357989	tandem_like_psv	919	1594
292	2	RDH14	DN_NC_073236.2_121349000_3	RDH14	NC_073236.2	121349000	121354789	tandem_like_psv	919	1594
293	2	LRATD1	DN_NC_073236.2_125241687_3	LOC109025772	NC_073236.2	125241687	125273737	tandem_like_psv	1729	3693
293	2	LRATD1	DN_NC_073236.2_125269048_2	LRATD1	NC_073236.2	125269048	125275915	tandem_like_psv	1729	3693
293	2	LRATD1	DN_NC_073236.2_125270757_2	LRATD1	NC_073236.2	125270757	125275606	tandem_like_psv	1729	3693
293	2	LRATD1	DN_NC_073236.2_125270768_2	LRATD1	NC_073236.2	125270768	125275629	tandem_like_psv	1729	3693
294	2	PDIA6	DN_NC_073236.2_129103377_13	PDIA6	NC_073236.2	129103377	129132601	tandem_like_psv	904	1685
294	2	PDIA6	DN_NC_073236.2_129129305_10	ATP6V1C2	NC_073236.2	129129305	129150734	tandem_like_psv	904	1685
295	4	LOC129526471	DN_NC_073236.2_22701854_7	LOC129526471	NC_073236.2	22701854	22771560	inter_chromosomal_psv	196	1651
295	4	LOC129526471	DN_NC_073236.2_25270756_7	LOC129526391	NC_073236.2	25270756	25322454	inter_chromosomal_psv	196	1651
295	4	LOC129526471	DN_NC_073240.2_15970659_7	LOC129531453	NC_073240.2	15970659	16028853	inter_chromosomal_psv	196	1651
295	4	LOC129526471	DN_NC_073247.2_165410205_10	ABCD1	NC_073247.2	165410205	165430306	inter_chromosomal_psv	196	1651
296	2	LOC115932762	DN_NC_073236.2_30501599_2	LOC115932762	NC_073236.2	30501599	30514882	inter_chromosomal_psv	362	645
296	2	LOC115932762	DN_NC_073238.2_22111250_2	LOC129527190	NC_073238.2	22111250	22124354	inter_chromosomal_psv	362	645
297	3	LOC134756761	DN_NC_073236.2_30994185_5	LOC134756761	NC_073236.2	30994185	31005814	inter_chromosomal_psv	21	282
297	3	LOC134756761	DN_NC_073237.2_22957046_5	LOC129524676	NC_073237.2	22957046	22968678	inter_chromosomal_psv	21	282
297	3	LOC134756761	DN_NC_073238.2_31858801_4	LOC115933090	NC_073238.2	31858801	31870401	inter_chromosomal_psv	21	282
298	2	LOC115933573	DN_NC_073236.2_31528778_7	LOC115933573	NC_073236.2	31528778	31570109	same_chrom_segmental_psv	129	1063
298	2	LOC115933573	DN_NC_073236.2_32340171_12	LOC101141821	NC_073236.2	32340171	32377237	same_chrom_segmental_psv	129	1063
299	3	LOC101146690	DN_NC_073236.2_32048256_8	LOC101146690	NC_073236.2	32048256	32058749	same_chrom_segmental_psv	31	181
299	3	LOC101146690	DN_NC_073236.2_33897833_6	NA	NC_073236.2	33897833	33897833	same_chrom_segmental_psv	31	181
299	3	LOC101146690	DN_NC_073236.2_34983788_9	FAHD2B	NC_073236.2	34983788	34995130	same_chrom_segmental_psv	31	181
300	3	ALDH1B1	DN_NC_073236.2_32676987_2	LOC115935842	NC_073236.2	32676987	32683217	inter_chromosomal_psv	71	2481
300	3	ALDH1B1	DN_NC_073237.2_24562360_2	ALDH1B1	NC_073237.2	24562360	24568445	inter_chromosomal_psv	71	2481
300	3	ALDH1B1	DN_NC_073237.2_24562366_2	ALDH1B1	NC_073237.2	24562366	24568405	inter_chromosomal_psv	71	2481
300	3	ALDH1B1	DN_NC_073237.2_31692944_2	LOC129524687	NC_073237.2	31692944	31699120	inter_chromosomal_psv	71	2481
301	10	LOC115933254	DN_NC_073236.2_32866582_11	LOC115933254	NC_073236.2	32866582	32988430	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073236.2_32935295_3	LOC115933254	NC_073236.2	32935295	32988354	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073236.2_32935299_2	LOC115933254	NC_073236.2	32935299	32986387	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073236.2_32985892_2	NA	NC_073236.2	32985892	32990818	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073236.2_32986425_2	NA	NC_073236.2	32986425	32990818	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073236.2_32986917_2	NA	NC_073236.2	32986917	32989391	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073236.2_32986956_2	NA	NC_073236.2	32986956	32989391	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073237.2_24384479_2	LOC129524732	NC_073237.2	24384479	24389525	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073237.2_24384787_2	LOC129524732	NC_073237.2	24384787	24388880	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073237.2_24387014_11	ANKRD18A	NC_073237.2	24387014	24415087	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073237.2_29418618_13	LOC101142783	NC_073237.2	29418618	29453726	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073237.2_31481917_11	ANKRD18B	NC_073237.2	31481917	31508326	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073237.2_93516915_6	LOC101147259	NC_073237.2	93516915	93564415	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073238.2_24813037_2	NA	NC_073238.2	24813037	24831159	inter_chromosomal_psv	64	74
301	10	LOC115933254	DN_NC_073238.2_54832744_2	FOXO1	NC_073238.2	54832744	54837929	inter_chromosomal_psv	64	74
302	4	LOC101143875	DN_NC_073236.2_33289090_9	CNTNAP3C	NC_073236.2	33289090	33439479	inter_chromosomal_psv	7	17
302	4	LOC101143875	DN_NC_073237.2_23692487_10	LOC101143875	NC_073237.2	23692487	23838638	inter_chromosomal_psv	7	17
302	4	LOC101143875	DN_NC_073237.2_23917005_2	LOC101143875	NC_073237.2	23917005	23923056	inter_chromosomal_psv	7	17
302	4	LOC101143875	DN_NC_073237.2_30061699_3	LOC115933307	NC_073237.2	30061699	30101068	inter_chromosomal_psv	7	17
303	2	ANKRD36C	DN_NC_073236.2_33699714_3	ANKRD36C	NC_073236.2	33699714	33710459	same_chrom_segmental_psv	6	477
303	2	ANKRD36C	DN_NC_073236.2_35163364_4	LOC101125154	NC_073236.2	35163364	35173981	same_chrom_segmental_psv	6	477
304	2	ANKRD36C	DN_NC_073236.2_33791336_41	ANKRD36C	NC_073236.2	33791336	33872960	same_chrom_segmental_psv	159	2154
304	2	ANKRD36C	DN_NC_073236.2_35320202_37	LOC109025523	NC_073236.2	35320202	35413415	same_chrom_segmental_psv	159	2154
305	2	RPL31	DN_NC_073236.2_38854516_5	RPL31	NC_073236.2	38854516	38860999	same_chrom_segmental_psv	1548	3136
305	2	RPL31	DN_NC_073236.2_38858247_18	TBC1D8	NC_073236.2	38858247	39002085	same_chrom_segmental_psv	1548	3136
307	2	LIMS1	DN_NC_073236.2_46553268_10	LIMS1	NC_073236.2	46553268	46585694	same_chrom_segmental_psv	22	2207
307	2	LIMS1	DN_NC_073236.2_47822803_9	LOC101146691	NC_073236.2	47822803	47854679	same_chrom_segmental_psv	22	2207
308	8	LOC109025447	DN_NC_073236.2_46653509_10	LOC101136692	NC_073236.2	46653509	46675998	same_chrom_segmental_psv	485	735
308	8	LOC109025447	DN_NC_073236.2_46676942_15	LOC101137060	NC_073236.2	46676942	46760729	same_chrom_segmental_psv	485	735
308	8	LOC109025447	DN_NC_073236.2_47712811_9	LOC109025447	NC_073236.2	47712811	47731246	same_chrom_segmental_psv	485	735
308	8	LOC109025447	DN_NC_073236.2_47732210_12	LOC109025447	NC_073236.2	47732210	47781827	same_chrom_segmental_psv	485	735
308	8	LOC109025447	DN_NC_073236.2_49989275_2	RGPD8	NC_073236.2	49989275	49996139	same_chrom_segmental_psv	485	735
308	8	LOC109025447	DN_NC_073236.2_51202468_4	LOC129531666	NC_073236.2	51202468	51224381	same_chrom_segmental_psv	485	735
308	8	LOC109025447	DN_NC_073236.2_51437835_4	LOC129531667	NC_073236.2	51437835	51458530	same_chrom_segmental_psv	485	735
308	8	LOC109025447	DN_NC_073236.2_52824428_4	LOC101131768	NC_073236.2	52824428	52845980	same_chrom_segmental_psv	485	735
310	2	LOC129524759	DN_NC_073236.2_52719848_2	NA	NC_073236.2	52719848	52725623	inter_chromosomal_psv	722	1246
310	2	LOC129524759	DN_NC_073237.2_30299641_3	LOC129524759	NC_073237.2	30299641	30319491	inter_chromosomal_psv	722	1246
312	2	FANCL	DN_NC_073236.2_81530457_14	FANCL	NC_073236.2	81530457	81612522	same_chrom_segmental_psv	1037	1844
312	2	FANCL	DN_NC_073236.2_81606261_13	VRK2	NC_073236.2	81606261	81724968	same_chrom_segmental_psv	1037	1844
313	2	NIPSNAP3A	DN_NC_073237.2_101005198_6	NIPSNAP3A	NC_073237.2	101005198	101018254	tandem_like_psv	228	1627
313	2	NIPSNAP3A	DN_NC_073237.2_101021921_6	LOC101151107	NC_073237.2	101021921	101032195	tandem_like_psv	228	1627
314	2	ABITRAM	DN_NC_073237.2_105179643_6	ABITRAM	NC_073237.2	105179643	105187481	tandem_like_psv	1392	2430
314	2	ABITRAM	DN_NC_073237.2_105184979_19	CTNNAL1	NC_073237.2	105184979	105258829	tandem_like_psv	1392	2430
315	2	TXN	DN_NC_073237.2_106488614_5	TXN	NC_073237.2	106488614	106501237	inter_chromosomal_psv	130	701
315	2	TXN	DN_NC_073243.2_19688237_2	LOC134757574	NC_073243.2	19688237	19695746	inter_chromosomal_psv	130	701
318	2	SLC31A2	DN_NC_073237.2_109499325_4	SLC31A2	NC_073237.2	109499325	109517356	tandem_like_psv	1090	2454
318	2	SLC31A2	DN_NC_073237.2_109511989_28	FKBP15	NC_073237.2	109511989	109569349	tandem_like_psv	1090	2454
319	2	ZBTB26	DN_NC_073237.2_119275968_2	ZBTB26	NC_073237.2	119275968	119299463	tandem_like_psv	1689	3687
319	2	ZBTB26	DN_NC_073237.2_119275970_2	ZBTB6	NC_073237.2	119275970	119281192	tandem_like_psv	1689	3687
320	2	MED22	DN_NC_073237.2_129717495_4	MED22	NC_073237.2	129717495	129727224	inter_chromosomal_psv	234	452
320	2	MED22	DN_NC_073238.2_41579503_4	RPL21	NC_073238.2	41579503	41581829	inter_chromosomal_psv	234	452
321	2	SURF2	DN_NC_073237.2_129735503_6	SURF2	NC_073237.2	129735503	129742881	tandem_like_psv	1271	2717
321	2	SURF2	DN_NC_073237.2_129740502_6	SURF4	NC_073237.2	129740502	129755307	tandem_like_psv	1271	2717
322	2	LOC101139703	DN_NC_073237.2_17678391_14	LOC101139703	NC_073237.2	17678391	17727683	inter_chromosomal_psv	11	2300
322	2	LOC101139703	DN_NC_073238.2_22049850_15	LOC129526951	NC_073238.2	22049850	22097817	inter_chromosomal_psv	11	2300
323	2	SMIM27	DN_NC_073237.2_30511420_2	SMIM27	NC_073237.2	30511420	30512963	tandem_like_psv	266	451
323	2	SMIM27	DN_NC_073237.2_30512124_4	NDUFB6	NC_073237.2	30512124	30532423	tandem_like_psv	266	451
324	2	LOC101137029	DN_NC_073237.2_30974188_2	LOC101137029	NC_073237.2	30974188	30980272	inter_chromosomal_psv	179	338
324	2	LOC101137029	DN_NC_073237.2_30974494_2	LOC101137029	NC_073237.2	30974494	30980256	inter_chromosomal_psv	179	338
324	2	LOC101137029	DN_NC_073237.2_30974592_2	LOC101137029	NC_073237.2	30974592	30980249	inter_chromosomal_psv	179	338
324	2	LOC101137029	DN_NC_073247.2_166096407_3	LAGE3	NC_073247.2	166096407	166097594	inter_chromosomal_psv	179	338
326	3	LOC109028376	DN_NC_073237.2_79911856_2	LOC109028376	NC_073237.2	79911856	79919357	inter_chromosomal_psv	440	589
326	3	LOC109028376	DN_NC_073237.2_79911899_2	LOC109028376	NC_073237.2	79911899	79919354	inter_chromosomal_psv	440	589
326	3	LOC109028376	DN_NC_073237.2_79911901_2	LOC109028376	NC_073237.2	79911901	79919390	inter_chromosomal_psv	440	589
326	3	LOC109028376	DN_NC_073237.2_79912635_2	LOC109028376	NC_073237.2	79912635	79918144	inter_chromosomal_psv	440	589
326	3	LOC109028376	DN_NC_073237.2_79912648_2	LOC109028376	NC_073237.2	79912648	79919387	inter_chromosomal_psv	440	589
326	3	LOC109028376	DN_NC_073239.2_75240589_2	NA	NC_073239.2	75240589	75244542	inter_chromosomal_psv	440	589
326	3	LOC109028376	DN_NC_073242.2_36567597_2	LOC129527656	NC_073242.2	36567597	36592273	inter_chromosomal_psv	440	589
327	2	KIF27	DN_NC_073237.2_80081336_11	KIF27	NC_073237.2	80081336	80124849	same_chrom_segmental_psv	958	2763
327	2	KIF27	DN_NC_073237.2_82042769_5	LOC115935769	NC_073237.2	82042769	82055465	same_chrom_segmental_psv	958	2763
328	2	DAPK1	DN_NC_073237.2_83892884_7	DAPK1	NC_073237.2	83892884	83918168	same_chrom_segmental_psv	2	3298
328	2	DAPK1	DN_NC_073237.2_84363825_25	LOC115935778	NC_073237.2	84363825	84459469	same_chrom_segmental_psv	2	3298
329	3	LOC101145975	DN_NC_073237.2_83935038_8	LOC101145975	NC_073237.2	83935038	83940813	same_chrom_segmental_psv	331	1468
329	3	LOC101145975	DN_NC_073237.2_84341528_8	LOC129523464	NC_073237.2	84341528	84346834	same_chrom_segmental_psv	331	1468
329	3	LOC101145975	DN_NC_073237.2_93365361_8	CTSV	NC_073237.2	93365361	93375393	same_chrom_segmental_psv	331	1468
330	2	LOC134756941	DN_NC_073237.2_84005209_4	LOC134756941	NC_073237.2	84005209	84078867	same_chrom_segmental_psv	220	677
330	2	LOC134756941	DN_NC_073237.2_84204480_4	LOC101150998	NC_073237.2	84204480	84278114	same_chrom_segmental_psv	220	677
331	2	CENPP	DN_NC_073237.2_89073528_3	CENPP	NC_073237.2	89073528	89078301	tandem_like_psv	1414	3172
331	2	CENPP	DN_NC_073237.2_89075402_13	IPPK	NC_073237.2	89075402	89133172	tandem_like_psv	1414	3172
332	2	LAMP1	DN_NC_073238.2_128177434_9	LAMP1	NC_073238.2	128177434	128204248	tandem_like_psv	858	1507
332	2	LAMP1	DN_NC_073238.2_128201955_8	GRTP1	NC_073238.2	128201955	128242070	tandem_like_psv	858	1507
333	2	TFDP1	DN_NC_073238.2_128463727_12	TFDP1	NC_073238.2	128463727	128522279	inter_chromosomal_psv	526	934
333	2	TFDP1	DN_NC_073247.2_47501169_3	LOC115932055	NC_073247.2	47501169	47526971	inter_chromosomal_psv	526	934
334	2	LOC134756951	DN_NC_073238.2_23273370_7	LOC134756951	NC_073238.2	23273370	23295646	same_chrom_segmental_psv	61	125
334	2	LOC134756951	DN_NC_073238.2_24372581_9	LOC129526403	NC_073238.2	24372581	24402512	same_chrom_segmental_psv	61	125
335	2	LOC101132438	DN_NC_073238.2_24957655_5	NA	NC_073238.2	24957655	25041643	inter_chromosomal_psv	189	464
335	2	LOC101132438	DN_NC_086018.1_27803010_2	LOC101132438	NC_086018.1	27803010	27806596	inter_chromosomal_psv	189	464
335	2	LOC101132438	DN_NC_086018.1_27803016_2	LOC101132438	NC_086018.1	27803016	27806596	inter_chromosomal_psv	189	464
336	2	LOC101137734	DN_NC_073238.2_30171533_2	LOC101137734	NC_073238.2	30171533	30202445	same_chrom_segmental_psv	11	3422
336	2	LOC101137734	DN_NC_073238.2_33197456_2	LOC134756955	NC_073238.2	33197456	33228323	same_chrom_segmental_psv	11	3422
337	2	LOC129526427	DN_NC_073238.2_30202631_2	LOC129526427	NC_073238.2	30202631	30208082	same_chrom_segmental_psv	3	333
337	2	LOC129526427	DN_NC_073238.2_33511810_2	NA	NC_073238.2	33511810	33516615	same_chrom_segmental_psv	3	333
338	2	LOC129527231	DN_NC_073238.2_32266743_7	LOC129527231	NC_073238.2	32266743	32352771	same_chrom_segmental_psv	125	238
338	2	LOC129527231	DN_NC_073238.2_33425477_7	LOC129526138	NC_073238.2	33425477	33511623	same_chrom_segmental_psv	125	238
339	2	LOC129526088	DN_NC_073238.2_32460857_5	LOC129526088	NC_073238.2	32460857	32490304	same_chrom_segmental_psv	75	220
339	2	LOC129526088	DN_NC_073238.2_33291944_6	LOC129527203	NC_073238.2	33291944	33321309	same_chrom_segmental_psv	75	220
340	2	LOC101137900	DN_NC_073238.2_32661686_2	LOC101137900	NC_073238.2	32661686	32677135	inter_chromosomal_psv	78	888
340	2	LOC101137900	DN_NC_073247.2_30604924_7	EIF1AX	NC_073247.2	30604924	30622993	inter_chromosomal_psv	78	888
341	2	MPHOSPH8	DN_NC_073238.2_33938258_14	MPHOSPH8	NC_073238.2	33938258	33977452	inter_chromosomal_psv	2	1413
341	2	MPHOSPH8	DN_NC_073240.2_20710887_3	LOC115933429	NC_073240.2	20710887	20725690	inter_chromosomal_psv	2	1413
342	2	PSPC1	DN_NC_073238.2_34005367_9	PSPC1	NC_073238.2	34005367	34085033	inter_chromosomal_psv	149	504
342	2	PSPC1	DN_NC_073240.2_22623333_4	LOC101137311	NC_073240.2	22623333	22670541	inter_chromosomal_psv	149	504
351	2	ALG11	DN_NC_073238.2_66525851_4	ALG11	NC_073238.2	66525851	66547725	inter_chromosomal_psv	222	370
351	2	ALG11	DN_NC_073238.2_66526261_2	ALG11	NC_073238.2	66526261	66547778	inter_chromosomal_psv	222	370
351	2	ALG11	DN_NC_073247.2_141634200_15	NA	NC_073247.2	141634200	141634200	inter_chromosomal_psv	222	370
352	2	LOC109024800	DN_NC_073238.2_66682517_7	LOC109024800	NC_073238.2	66682517	66709890	same_chrom_segmental_psv	1378	3500
352	2	LOC109024800	DN_NC_073238.2_66830454_5	THSD1	NC_073238.2	66830454	66860080	same_chrom_segmental_psv	1378	3500
353	4	LOC129531501	DN_NC_073238.2_8052138_7	LOC129531501	NC_073238.2	8052138	8059192	inter_chromosomal_psv	31	1039
353	4	LOC129531501	DN_NC_073240.2_4575875_4	LOC129531205	NC_073240.2	4575875	4597574	inter_chromosomal_psv	31	1039
353	4	LOC129531501	DN_NC_073241.2_195924_6	LOC129530593	NC_073241.2	195924	202955	inter_chromosomal_psv	31	1039
353	4	LOC129531501	DN_NC_073244.2_11377962_21	SAFB2	NC_073244.2	11377962	11414002	inter_chromosomal_psv	31	1039
355	2	ZC3H14	DN_NC_073239.2_105498614_17	ZC3H14	NC_073239.2	105498614	105552021	tandem_like_psv	637	1444
355	2	ZC3H14	DN_NC_073239.2_105549018_9	EML5	NC_073239.2	105549018	105561956	tandem_like_psv	637	1444
357	2	NDUFB1	DN_NC_073239.2_109052370_3	NDUFB1	NC_073239.2	109052370	109058752	tandem_like_psv	243	612
357	2	NDUFB1	DN_NC_073239.2_109057706_16	CPSF2	NC_073239.2	109057706	109100332	tandem_like_psv	243	612
359	2	AKT1	DN_NC_073239.2_121772610_13	AKT1	NC_073239.2	121772610	121798624	inter_chromosomal_psv	812	2722
359	2	AKT1	DN_NC_073244.2_51984253_14	AKT2	NC_073244.2	51984253	52038032	inter_chromosomal_psv	812	2722
360	2	LOC129526706	DN_NC_073239.2_122577448_3	LOC129526706	NC_073239.2	122577448	122578954	same_chrom_segmental_psv	26	1073
360	2	LOC129526706	DN_NC_073239.2_122707562_3	LOC134757171	NC_073239.2	122707562	122709107	same_chrom_segmental_psv	26	1073
361	5	LOC115933240	DN_NC_073239.2_122615409_4	LOC115933240	NC_073239.2	122615409	122617135	same_chrom_segmental_psv	23	45
361	5	LOC115933240	DN_NC_073239.2_122634080_4	LOC115933128	NC_073239.2	122634080	122635806	same_chrom_segmental_psv	23	45
361	5	LOC115933240	DN_NC_073239.2_122741455_4	LOC115933127	NC_073239.2	122741455	122743192	same_chrom_segmental_psv	23	45
