family	gene	copyA	geneA	chromA	copyB	geneB	chromB	read	switch_type	n_switches	full_switches	n_full_ab	clean_full	n_info_bubbles	impurity	tract_bubbles	tract_chrom	tract_start	tract_end	tract_bp	switch_brackets	microhomology	cluster_id	cluster_size	recurrent	recomb_fraction	structural_call	dna_support	classification	gate_status	should_abstain	gate_leak
74	?	copy0	.	NC_073228.2:181521331-181545341	copy2	LOC134758618	NC_073228.2:179980536-180003907	m64076_221110_210557/94440072/ccs	crossover	1	1	13	1	13	0	0	NC_073228.2	181543181	181544583	1402	21-41	0	F74_C0	13	1	0.109	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
74	?	copy0	.	NC_073228.2:181521331-181545341	copy2	LOC134758618	NC_073228.2:179980536-180003907	m64076_221110_210557/97649557/ccs	crossover	1	1	13	1	13	0	0	NC_073228.2	181543181	181544583	1402	21-41	0	F74_C0	13	1	0.109	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
74	?	copy0	.	NC_073228.2:181521331-181545341	copy2	LOC134758618	NC_073228.2:179980536-180003907	m64076_221110_210557/159515711/ccs	crossover	1	9	21	0	16	0	0	NC_073228.2	181543973	181544199	226	32-33	0	F74_C1	2	0	0.019	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
74	?	copy0	.	NC_073228.2:181521331-181545341	copy2	LOC134758618	NC_073228.2:179980536-180003907	m64076_221110_210557/20644554/ccs	crossover	1	8	18	0	13	0	0	NC_073228.2	181543973	181544199	226	32-33	0	F74_C1	2	0	0.019	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
74	?	copy0	.	NC_073228.2:181521331-181545341	copy2	LOC134758618	NC_073228.2:179980536-180003907	m64076_221110_210557/20316242/ccs	crossover	1	9	23	0	18	0	0	NC_073228.2	181543973	181544583	610	32-41	0	F74_C2	1	0	0.009	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
74	?	copy1	.	NC_073228.2:182670660-182694597	copy2	LOC134758618	NC_073228.2:179980536-180003907	m64076_221110_210557/121505561/ccs	crossover	1	2	24	0	15	0	0	NC_073228.2	181544473	181544496	23	38-39	0	F74_C3	1	0	0.014	sporadic_chimera	unchecked	ChimeraSuspect	ambiguous	1	0
74	?	copy1	.	NC_073228.2:182670660-182694597	copy2	LOC134758618	NC_073228.2:179980536-180003907	m64076_221110_210557/40108277/ccs	crossover	1	4	26	0	17	0	0	NC_073228.2	181544545	181544583	38	40-41	0	F74_C4	1	0	0.014	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
77	?	copy0	LOC129523694	NC_073230.2:64705322-64726877	copy1	LOC109027782	NC_073230.2:63938075-63954422	m64076_221110_210557/25428225/ccs	crossover	1	2	11	0	5	0	0	NC_073230.2	64709785	64721105	11320	6-8	0	F77_C0	3	1	0.025	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
77	?	copy0	LOC129523694	NC_073230.2:64705322-64726877	copy1	LOC109027782	NC_073230.2:63938075-63954422	m64076_221110_210557/45025925/ccs	crossover	1	2	10	0	5	0	0	NC_073230.2	64709785	64721105	11320	6-8	0	F77_C0	3	1	0.025	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
77	?	copy0	LOC129523694	NC_073230.2:64705322-64726877	copy1	LOC109027782	NC_073230.2:63938075-63954422	m64076_221110_210557/63766975/ccs	crossover	1	1	9	1	5	0	0	NC_073230.2	64709785	64721105	11320	6-8	0	F77_C0	3	1	0.025	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
80	?	copy0	LOC129526471	NC_073236.2:22701854-22771560	copy2	LOC129526391	NC_073236.2:25270756-25322454	m64076_221110_210557/113313381/ccs	conversion	2	7	47	0	26	0	2	NC_073236.2	22720290	22720291	1	67-68;69-71	0	F80_C0	1	0	0.059	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
80	?	copy1	LOC129531453	NC_073240.2:15970659-16028853	copy2	LOC129526391	NC_073236.2:25270756-25322454	m64076_221110_210557/16319780/ccs	crossover	1	29	63	0	26	0	0	NC_073236.2	22701981	22718986	17005	3-30	0	F80_C1	1	0	0.04	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
81	?	copy1	LOC129524687	NC_073237.2:31692944-31699120	copy2	ALDH1B1	NC_073237.2:24562360-24568445	m64076_221110_210557/77070868/ccs	conversion	2	8	59	0	51	0	2	NC_073236.2	32680554	32680555	1	13-14;15-16	0	F81_C0	1	0	0.002	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
87	?	copy1	LOC115932779	NC_073242.2:29051840-29157089	copy2	LOC115932992	NC_073242.2:16378095-16435866	m64076_221110_210557/77924621/ccs	conversion	2	2	15	1	15	0	2	NC_073242.2	16005372	16007587	2215	36-46;47-49	0	F87_C0	1	0	0.017	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
87	?	copy1	LOC115932779	NC_073242.2:29051840-29157089	copy2	LOC115932992	NC_073242.2:16378095-16435866	m64076_221110_210557/156830084/ccs	conversion	2	2	16	1	16	0	2	NC_073242.2	16005372	16007587	2215	36-46;47-66	0	F87_C1	2	0	0.033	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
87	?	copy1	LOC115932779	NC_073242.2:29051840-29157089	copy2	LOC115932992	NC_073242.2:16378095-16435866	m64076_221110_210557/41812598/ccs	conversion	2	2	16	1	16	0	2	NC_073242.2	16005372	16007587	2215	36-46;47-66	0	F87_C1	2	0	0.033	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
90	?	copy1	LOC101143142	NC_086018.1:2012052-2015916	copy2	LOC129530478	NC_073246.2:2464898-2468732	m64076_221110_210557/126222373/ccs	conversion	2	4	14	0	11	0	2	NC_086018.1	6528024	6528158	134	7-10;12-15	0	F90_C0	3	1	0.054	localized_tract	unchecked	GeneConversion	assigned	1	1
90	?	copy1	LOC101143142	NC_086018.1:2012052-2015916	copy2	LOC129530478	NC_073246.2:2464898-2468732	m64076_221110_210557/72418687/ccs	conversion	2	4	14	0	11	0	2	NC_086018.1	6528024	6528158	134	7-10;12-15	0	F90_C0	3	1	0.054	localized_tract	unchecked	GeneConversion	assigned	1	1
90	?	copy1	LOC101143142	NC_086018.1:2012052-2015916	copy2	LOC129530478	NC_073246.2:2464898-2468732	m64076_221110_210557/86771049/ccs	conversion	2	4	14	0	11	0	2	NC_086018.1	6528024	6528158	134	7-10;12-15	0	F90_C0	3	1	0.054	localized_tract	unchecked	GeneConversion	assigned	1	1
90	?	copy1	LOC101143142	NC_086018.1:2012052-2015916	copy2	LOC129530478	NC_073246.2:2464898-2468732	m64076_221110_210557/68815080/ccs	crossover	1	3	9	0	8	1	0	NC_086018.1	6528158	6528360	202	12-15	0	F90_C1	1	0	0.019	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
100	?	copy0	LOC101137455	NC_073228.2:182638384-182662903	copy1	LOC129533419	NC_073228.2:182473921-182496031	m64076_221110_210557/107416311/ccs	conversion	2	2	6	1	6	0	2	NC_073228.2	182638698	182641402	2704	1-2;14-15	0	F100_C0	2	0	0.041	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
100	?	copy0	LOC101137455	NC_073228.2:182638384-182662903	copy1	LOC129533419	NC_073228.2:182473921-182496031	m64076_221110_210557/98175838/ccs	conversion	2	2	6	1	6	0	2	NC_073228.2	182638698	182641402	2704	1-2;14-15	0	F100_C0	2	0	0.041	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
102	?	copy0	HSPA1L	NC_073229.2:49412576-49424704	copy1	LOC101131586	NC_073229.2:49424706-49433125	m64076_221110_210557/137888315/ccs	conversion	2	2	14	1	14	0	2	NC_073229.2	49418550	49418551	1	21-22;23-24	0	F102_C0	1	0	0.001	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
102	?	copy0	HSPA1L	NC_073229.2:49412576-49424704	copy1	LOC101131586	NC_073229.2:49424706-49433125	m64076_221110_210557/112067304/ccs	conversion	2	2	14	1	14	0	3	NC_073229.2	49418550	49418552	2	21-22;24-25	0	F102_C1	1	0	0.001	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
102	?	copy0	HSPA1L	NC_073229.2:49412576-49424704	copy1	LOC101131586	NC_073229.2:49424706-49433125	m64076_221110_210557/133237406/ccs	conversion	2	2	11	1	11	0	5	NC_073229.2	49418547	49419212	665	20-21;25-26	0	F102_C2	1	0	0.001	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
102	?	copy0	HSPA1L	NC_073229.2:49412576-49424704	copy1	LOC101131586	NC_073229.2:49424706-49433125	m64076_221110_210557/91620617/ccs	conversion	2	2	10	1	10	0	3	NC_073229.2	49419239	49419932	693	25-26;28-29	0	F102_C3	1	0	0.001	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
102	?	copy0	HSPA1L	NC_073229.2:49412576-49424704	copy1	LOC101131586	NC_073229.2:49424706-49433125	m64076_221110_210557/129763194/ccs	crossover	1	1	9	1	9	0	0	NC_073229.2	49418551	49419212	661	23-25	0	F102_C4	2	0	0.001	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
102	?	copy0	HSPA1L	NC_073229.2:49412576-49424704	copy1	LOC101131586	NC_073229.2:49424706-49433125	m64076_221110_210557/140706801/ccs	crossover	1	1	10	1	10	0	0	NC_073229.2	49418552	49419212	660	24-25	0	F102_C4	2	0	0.001	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
102	?	copy0	HSPA1L	NC_073229.2:49412576-49424704	copy1	LOC101131586	NC_073229.2:49424706-49433125	m64076_221110_210557/111936036/ccs	crossover	1	1	14	1	14	0	0	NC_073229.2	49419918	49419932	14	27-28	0	F102_C5	1	0	0.001	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/107219398/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/111544628/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/116000375/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/119603997/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/121832683/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/122945992/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/123276055/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/129631056/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/143524625/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/168233758/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/169740820/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/175180442/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/20381828/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/28903336/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/41486222/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/53086321/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/59245913/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/63308589/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/75629825/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/90833850/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
105	?	copy0	LOC109029264	NC_073234.2:24978856-24995089	copy1	LOC115930232	NC_073234.2:24956987-24963123	m64076_221110_210557/97517631/ccs	crossover	1	7	15	0	7	0	0	NC_073234.2	24988941	24989136	195	8-13	0	F105_C0	21	1	0.223	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
106	?	copy0	LOC115933728	NC_073235.2:31723374-31730230	copy1	TUBA3E	NC_073235.2:32697745-32704507	m64076_221110_210557/55903106/ccs	crossover	1	1	11	1	11	0	0	NC_073235.2	31725618	31727914	2296	2-3	0	F106_C0	1	0	0.005	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/103220715/ccs	crossover	1	6	53	0	43	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/104139030/ccs	crossover	1	4	52	0	43	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/107350430/ccs	crossover	1	4	52	0	43	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/125567734/ccs	crossover	1	4	52	0	43	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/131401084/ccs	crossover	1	4	50	0	41	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/133957722/ccs	crossover	1	2	18	0	14	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/137234238/ccs	crossover	1	4	46	0	39	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/139790035/ccs	crossover	1	6	46	0	38	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/141625771/ccs	crossover	1	6	46	0	38	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/149096929/ccs	crossover	1	4	52	0	43	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/154667841/ccs	crossover	1	4	46	0	39	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/174262109/ccs	crossover	1	3	50	0	43	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/178585998/ccs	crossover	1	4	52	0	43	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/18940280/ccs	crossover	1	4	46	0	39	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/29557414/ccs	crossover	1	4	46	0	39	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/33882673/ccs	crossover	1	4	46	0	39	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/60031857/ccs	crossover	1	4	52	0	43	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/6096322/ccs	crossover	1	2	45	0	39	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/63047878/ccs	crossover	1	4	52	0	43	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/71633042/ccs	crossover	1	4	46	0	39	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/84018495/ccs	crossover	1	4	52	0	43	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/86640627/ccs	crossover	1	4	52	0	43	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/91490157/ccs	crossover	1	4	46	0	39	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/96600904/ccs	crossover	1	4	52	0	43	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
109	?	copy0	LOC129523567	NC_073237.2:23553592-23573999	copy1	LOC101145348	NC_073237.2:30220076-30240425	m64076_221110_210557/97322444/ccs	crossover	1	4	46	0	39	0	0	NC_073237.2	23561018	23570169	9151	4-5	0	F109_C0	25	1	0.167	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
111	?	copy0	LOC129526434	NC_073238.2:31467876-31476702	copy1	LOC101136583	NC_073240.2:22595737-22604454	m64076_221110_210557/57281271/ccs	crossover	1	1	5	1	5	0	0	NC_073238.2	31468001	31468014	13	2-3	0	F111_C0	1	0	0.004	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
114	?	copy0	LOC129527053	NC_073240.2:23219711-23277799	copy1	LOC101152972	NC_073240.2:21546861-21601794	m64076_221110_210557/109380665/ccs	crossover	1	1	10	1	8	0	0	NC_073240.2	23250794	23259472	8678	1-3	0	F114_C0	15	1	0.349	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
114	?	copy0	LOC129527053	NC_073240.2:23219711-23277799	copy1	LOC101152972	NC_073240.2:21546861-21601794	m64076_221110_210557/128451804/ccs	crossover	1	1	10	1	8	0	0	NC_073240.2	23250794	23259472	8678	1-3	0	F114_C0	15	1	0.349	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
114	?	copy0	LOC129527053	NC_073240.2:23219711-23277799	copy1	LOC101152972	NC_073240.2:21546861-21601794	m64076_221110_210557/136840153/ccs	crossover	1	1	10	1	8	0	0	NC_073240.2	23250794	23259472	8678	1-3	0	F114_C0	15	1	0.349	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
114	?	copy0	LOC129527053	NC_073240.2:23219711-23277799	copy1	LOC101152972	NC_073240.2:21546861-21601794	m64076_221110_210557/138608791/ccs	crossover	1	1	10	1	8	0	0	NC_073240.2	23250794	23259472	8678	1-3	0	F114_C0	15	1	0.349	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
114	?	copy0	LOC129527053	NC_073240.2:23219711-23277799	copy1	LOC101152972	NC_073240.2:21546861-21601794	m64076_221110_210557/149292456/ccs	crossover	1	1	8	1	7	0	0	NC_073240.2	23250794	23259472	8678	1-3	0	F114_C0	15	1	0.349	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
114	?	copy0	LOC129527053	NC_073240.2:23219711-23277799	copy1	LOC101152972	NC_073240.2:21546861-21601794	m64076_221110_210557/156958859/ccs	crossover	1	1	8	1	7	0	0	NC_073240.2	23250794	23259472	8678	1-3	0	F114_C0	15	1	0.349	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
114	?	copy0	LOC129527053	NC_073240.2:23219711-23277799	copy1	LOC101152972	NC_073240.2:21546861-21601794	m64076_221110_210557/159385102/ccs	crossover	1	1	10	1	8	0	0	NC_073240.2	23250794	23259472	8678	1-3	0	F114_C0	15	1	0.349	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
114	?	copy0	LOC129527053	NC_073240.2:23219711-23277799	copy1	LOC101152972	NC_073240.2:21546861-21601794	m64076_221110_210557/172295112/ccs	crossover	1	1	10	1	8	0	0	NC_073240.2	23250794	23259472	8678	1-3	0	F114_C0	15	1	0.349	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
