gene_a	gene_b	in_er_raw	in_er_refined	in_dna_loose	in_ep	ep_tier	id	min_cov	class
ZNF550	ZNF684	1	0	0	1	tier1			not-er
ZNF550	ZNF695	1	0	0	1	tier1			not-er
ZNF550	ZNF696	1	0	0	1	tier1			not-er
ZNF550	ZNF697	1	0	0	0	none			not-er
ZNF550	ZNF699	1	0	0	1	tier1			not-er
ZNF550	ZNF70	1	0	0	1	tier1			not-er
ZNF550	ZNF701	1	0	0	1	tier1			not-er
ZNF550	ZNF71	1	0	0	1	tier1			not-er
ZNF550	ZNF717	1	0	0	1	tier1			not-er
ZNF550	ZNF721	1	0	0	0	none			not-er
ZNF550	ZNF723	1	0	0	1	tier1			not-er
ZNF550	ZNF727	1	0	0	1	tier1			not-er
ZNF550	ZNF736	1	0	0	1	tier1			not-er
ZNF550	ZNF74	1	0	0	1	tier1			not-er
ZNF550	ZNF75A	1	0	0	1	tier1			not-er
ZNF550	ZNF75D	1	0	0	1	tier1			not-er
ZNF550	ZNF761	1	0	0	1	tier1			not-er
ZNF550	ZNF766	1	0	0	1	tier1			not-er
ZNF550	ZNF768	1	0	0	0	none			not-er
ZNF550	ZNF77	1	0	0	1	tier1			not-er
ZNF550	ZNF771	1	0	0	1	tier1			not-er
ZNF550	ZNF774	1	0	0	0	none			not-er
ZNF550	ZNF776	1	0	0	1	tier1			not-er
ZNF550	ZNF778	1	0	0	1	tier1			not-er
ZNF550	ZNF780A	1	0	0	1	tier1			not-er
ZNF550	ZNF780B	1	0	0	1	tier1			not-er
ZNF550	ZNF782	1	0	0	0	none			not-er
ZNF550	ZNF79	1	0	0	1	tier1			not-er
ZNF550	ZNF790	1	0	0	1	tier1			not-er
ZNF550	ZNF791	1	0	0	1	tier1			not-er
ZNF550	ZNF792	1	0	0	1	tier1			not-er
ZNF550	ZNF799	1	0	0	1	tier1			not-er
ZNF550	ZNF8	1	0	0	1	tier1			not-er
ZNF550	ZNF80	1	0	0	1	tier1			not-er
ZNF550	ZNF805	1	1	0	1	tier1			truthbar-FP
ZNF550	ZNF808	1	0	0	1	tier1			not-er
ZNF550	ZNF81	1	0	0	1	tier1			not-er
ZNF550	ZNF813	1	0	0	1	tier1			not-er
ZNF550	ZNF823	1	0	0	0	none			not-er
ZNF550	ZNF829	1	0	0	1	tier1			not-er
ZNF550	ZNF83	1	0	0	1	tier1			not-er
ZNF550	ZNF835	1	0	0	1	tier1			not-er
ZNF550	ZNF836	1	0	0	0	none			not-er
ZNF550	ZNF84	1	0	0	1	tier1			not-er
ZNF550	ZNF841	1	0	0	1	tier1			not-er
ZNF550	ZNF875	1	0	0	1	tier1			not-er
ZNF550	ZNF879	1	0	0	1	tier1			not-er
ZNF550	ZNF883	1	0	0	1	tier1			not-er
ZNF550	ZNF888	1	0	0	1	tier1			not-er
ZNF550	ZNF891	1	0	0	1	tier1			not-er
ZNF550	ZNF892	1	0	0	0	none			not-er
ZNF550	ZNF91	1	0	0	0	none			not-er
ZNF550	ZNF92	1	0	0	1	tier1			not-er
ZNF550	ZSCAN12	1	0	0	0	none			not-er
ZNF550	ZSCAN16	1	0	0	0	none			not-er
ZNF550	ZSCAN2	1	0	0	0	none			not-er
ZNF550	ZSCAN20	1	1	0	0	none			genuine-FP
ZNF550	ZSCAN21	1	0	0	0	none			not-er
ZNF550	ZSCAN22	1	0	0	0	none			not-er
ZNF550	ZSCAN29	1	0	0	0	none			not-er
ZNF550	ZSCAN30	1	0	0	0	none			not-er
ZNF550	ZSCAN31	1	0	0	0	none			not-er
ZNF550	ZSCAN9	1	0	0	0	none			not-er
ZNF551	ZNF552	1	1	0	1	tier1			truthbar-FP
ZNF551	ZNF554	1	0	0	1	tier1			not-er
ZNF551	ZNF557	1	0	0	0	none			not-er
ZNF551	ZNF558	1	0	0	0	none			not-er
ZNF551	ZNF560	1	0	0	1	tier1			not-er
ZNF551	ZNF563	1	0	0	1	tier1			not-er
ZNF551	ZNF564	1	0	0	1	tier1			not-er
ZNF551	ZNF565	1	0	0	1	tier1			not-er
ZNF551	ZNF566	1	0	0	0	none			not-er
ZNF551	ZNF567	1	0	0	1	tier1			not-er
ZNF551	ZNF568	1	0	0	1	tier1			not-er
ZNF551	ZNF569	1	0	0	1	tier1			not-er
ZNF551	ZNF57	1	0	0	1	tier1			not-er
ZNF551	ZNF571	1	0	0	1	tier1			not-er
ZNF551	ZNF572	1	0	0	0	none			not-er
ZNF551	ZNF573	1	0	0	1	tier1			not-er
ZNF551	ZNF577	1	0	0	0	none			not-er
ZNF551	ZNF578	1	0	0	1	tier1			not-er
ZNF551	ZNF582	1	0	0	0	none			not-er
ZNF551	ZNF583	1	0	0	1	tier1			not-er
ZNF551	ZNF584	1	1	0	1	tier1			truthbar-FP
ZNF551	ZNF585A	1	0	0	1	tier1			not-er
ZNF551	ZNF585B	1	0	0	1	tier1			not-er
ZNF551	ZNF586	1	1	0	0	none			genuine-FP
ZNF551	ZNF589	1	0	0	1	tier1			not-er
ZNF551	ZNF594	1	0	0	1	tier1			not-er
ZNF551	ZNF595	1	0	0	1	tier1			not-er
ZNF551	ZNF596	1	0	0	1	tier1			not-er
ZNF551	ZNF600	1	0	0	1	tier1			not-er
ZNF551	ZNF605	1	0	0	1	tier1			not-er
ZNF551	ZNF606	1	0	0	1	tier1			not-er
ZNF551	ZNF607	1	0	0	1	tier1			not-er
ZNF551	ZNF611	1	0	0	1	tier1			not-er
ZNF551	ZNF613	1	0	0	0	none			not-er
ZNF551	ZNF614	1	0	0	1	tier1			not-er
ZNF551	ZNF615	1	0	0	1	tier1			not-er
ZNF551	ZNF616	1	0	0	1	tier1			not-er
ZNF551	ZNF619	1	0	0	1	tier1			not-er
ZNF551	ZNF620	1	0	0	0	none			not-er
ZNF551	ZNF621	1	0	0	0	none			not-er
ZNF551	ZNF623	1	0	0	1	tier1			not-er
ZNF551	ZNF624	1	0	0	1	tier1			not-er
ZNF551	ZNF626	1	0	0	0	none			not-er
ZNF551	ZNF627	1	0	0	1	tier1			not-er
ZNF551	ZNF629	1	0	0	1	tier1			not-er
ZNF551	ZNF649	1	0	0	0	none			not-er
ZNF551	ZNF655	1	0	0	1	tier1			not-er
ZNF551	ZNF660	1	0	0	0	none			not-er
ZNF551	ZNF665	1	0	0	1	tier1			not-er
ZNF551	ZNF667	1	0	0	1	tier1			not-er
ZNF551	ZNF669	1	0	0	0	none			not-er
ZNF551	ZNF670	1	0	0	0	none			not-er
ZNF551	ZNF671	1	1	0	1	tier1			truthbar-FP
ZNF551	ZNF672	1	0	0	1	tier1			not-er
ZNF551	ZNF674	1	0	0	1	tier1			not-er
ZNF551	ZNF675	1	0	0	1	tier1			not-er
ZNF551	ZNF678	1	0	0	1	tier1			not-er
ZNF551	ZNF680	1	0	0	1	tier1			not-er
ZNF551	ZNF681	1	0	0	1	tier1			not-er
ZNF551	ZNF682	1	0	0	1	tier1			not-er
ZNF551	ZNF684	1	0	0	0	none			not-er
ZNF551	ZNF695	1	0	0	1	tier1			not-er
ZNF551	ZNF696	1	0	0	0	none			not-er
ZNF551	ZNF697	1	0	0	0	none			not-er
ZNF551	ZNF699	1	0	0	1	tier1			not-er
ZNF551	ZNF70	1	0	0	1	tier1			not-er
ZNF551	ZNF701	1	0	0	0	none			not-er
ZNF551	ZNF71	1	0	0	1	tier1			not-er
ZNF551	ZNF717	1	0	0	1	tier1			not-er
ZNF551	ZNF721	1	0	0	1	tier1			not-er
ZNF551	ZNF723	1	0	0	1	tier1			not-er
ZNF551	ZNF727	1	0	0	1	tier1			not-er
ZNF551	ZNF736	1	0	0	1	tier1			not-er
ZNF551	ZNF74	1	0	0	1	tier1			not-er
ZNF551	ZNF75A	1	0	0	0	none			not-er
ZNF551	ZNF75D	1	0	0	0	none			not-er
ZNF551	ZNF761	1	0	0	1	tier1			not-er
ZNF551	ZNF766	1	0	0	1	tier1			not-er
ZNF551	ZNF768	1	0	0	0	none			not-er
ZNF551	ZNF77	1	0	0	1	tier1			not-er
ZNF551	ZNF771	1	0	0	0	none			not-er
ZNF551	ZNF774	1	0	0	0	none			not-er
ZNF551	ZNF776	1	1	0	1	tier1			truthbar-FP
ZNF551	ZNF778	1	0	0	1	tier1			not-er
ZNF551	ZNF780A	1	0	0	1	tier1			not-er
ZNF551	ZNF780B	1	0	0	1	tier1			not-er
ZNF551	ZNF782	1	0	0	1	tier1			not-er
ZNF551	ZNF79	1	0	0	0	none			not-er
ZNF551	ZNF790	1	0	0	1	tier1			not-er
ZNF551	ZNF791	1	0	0	1	tier1			not-er
ZNF551	ZNF792	1	1	0	1	tier1			truthbar-FP
ZNF551	ZNF799	1	0	0	1	tier1			not-er
ZNF551	ZNF8	1	0	0	0	none			not-er
ZNF551	ZNF80	1	0	0	0	none			not-er
ZNF551	ZNF805	1	0	0	1	tier1			not-er
ZNF551	ZNF808	1	0	0	1	tier1			not-er
ZNF551	ZNF81	1	0	0	1	tier1			not-er
ZNF551	ZNF813	1	0	0	1	tier1			not-er
ZNF551	ZNF823	1	0	0	1	tier1			not-er
ZNF551	ZNF829	1	0	0	0	none			not-er
ZNF551	ZNF83	1	0	0	1	tier1			not-er
ZNF551	ZNF835	1	0	0	1	tier1			not-er
ZNF551	ZNF836	1	0	0	1	tier1			not-er
ZNF551	ZNF84	1	0	0	1	tier1			not-er
ZNF551	ZNF841	1	0	0	1	tier1			not-er
ZNF551	ZNF875	1	0	0	1	tier1			not-er
ZNF551	ZNF879	1	0	0	1	tier1			not-er
ZNF551	ZNF883	1	0	0	1	tier1			not-er
ZNF551	ZNF888	1	0	0	1	tier1			not-er
ZNF551	ZNF891	1	0	0	1	tier1			not-er
ZNF551	ZNF892	1	0	0	0	none			not-er
ZNF551	ZNF91	1	0	0	0	none			not-er
ZNF551	ZNF92	1	0	0	1	tier1			not-er
ZNF551	ZSCAN12	1	0	0	0	none			not-er
ZNF551	ZSCAN16	1	0	0	0	none			not-er
ZNF551	ZSCAN2	1	0	0	1	tier1			not-er
ZNF551	ZSCAN20	1	0	0	0	none			not-er
ZNF551	ZSCAN21	1	0	0	0	none			not-er
ZNF551	ZSCAN22	1	0	0	0	none			not-er
ZNF551	ZSCAN29	1	0	0	0	none			not-er
ZNF551	ZSCAN30	1	0	0	0	none			not-er
ZNF551	ZSCAN31	1	0	0	0	none			not-er
ZNF551	ZSCAN9	1	0	0	0	none			not-er
ZNF552	ZNF554	1	0	0	1	tier1			not-er
ZNF552	ZNF557	1	0	0	1	tier1			not-er
ZNF552	ZNF558	1	0	0	1	tier1			not-er
ZNF552	ZNF560	1	0	0	1	tier1			not-er
ZNF552	ZNF563	1	0	0	1	tier1			not-er
ZNF552	ZNF564	1	0	0	1	tier1			not-er
ZNF552	ZNF565	1	0	0	1	tier1			not-er
ZNF552	ZNF566	1	0	0	0	none			not-er
ZNF552	ZNF567	1	0	0	0	none			not-er
ZNF552	ZNF568	1	0	0	1	tier1			not-er
ZNF552	ZNF569	1	0	0	1	tier1			not-er
ZNF552	ZNF57	1	0	0	1	tier1			not-er
ZNF552	ZNF571	1	0	0	1	tier1			not-er
ZNF552	ZNF572	1	0	0	1	tier1			not-er
ZNF552	ZNF573	1	0	0	1	tier1			not-er
ZNF552	ZNF577	1	0	0	1	tier1			not-er
ZNF552	ZNF578	1	0	0	1	tier1			not-er
ZNF552	ZNF582	1	0	0	1	tier1			not-er
ZNF552	ZNF583	1	0	0	0	none			not-er
ZNF552	ZNF584	1	1	0	1	tier1			truthbar-FP
ZNF552	ZNF585A	1	0	0	0	none			not-er
ZNF552	ZNF585B	1	0	0	0	none			not-er
ZNF552	ZNF586	1	1	0	1	tier1			truthbar-FP
ZNF552	ZNF589	1	0	0	0	none			not-er
ZNF552	ZNF594	1	0	0	0	none			not-er
ZNF552	ZNF595	1	0	0	1	tier1			not-er
ZNF552	ZNF596	1	0	0	1	tier1			not-er
ZNF552	ZNF600	1	0	0	0	none			not-er
ZNF552	ZNF605	1	0	0	0	none			not-er
ZNF552	ZNF606	1	0	0	0	none			not-er
ZNF552	ZNF607	1	0	0	1	tier1			not-er
ZNF552	ZNF611	1	0	0	0	none			not-er
ZNF552	ZNF613	1	0	0	1	tier1			not-er
ZNF552	ZNF614	1	0	0	1	tier1			not-er
ZNF552	ZNF615	1	0	0	0	none			not-er
ZNF552	ZNF616	1	0	0	0	none			not-er
ZNF552	ZNF619	1	0	0	0	none			not-er
ZNF552	ZNF620	1	0	0	1	tier1			not-er
ZNF552	ZNF621	1	0	0	1	tier1			not-er
ZNF552	ZNF623	1	0	0	1	tier1			not-er
ZNF552	ZNF624	1	0	0	0	none			not-er
ZNF552	ZNF626	1	0	0	1	tier1			not-er
ZNF552	ZNF627	1	0	0	1	tier1			not-er
ZNF552	ZNF629	1	0	0	0	none			not-er
ZNF552	ZNF649	1	0	0	1	tier1			not-er
ZNF552	ZNF655	1	0	0	1	tier1			not-er
ZNF552	ZNF660	1	0	0	1	tier1			not-er
ZNF552	ZNF665	1	0	0	0	none			not-er
ZNF552	ZNF667	1	0	0	0	none			not-er
ZNF552	ZNF669	1	0	0	1	tier1			not-er
ZNF552	ZNF670	1	0	0	1	tier1			not-er
ZNF552	ZNF671	1	1	0	1	tier1			truthbar-FP
ZNF552	ZNF672	1	0	0	1	tier1			not-er
ZNF552	ZNF674	1	0	0	1	tier1			not-er
ZNF552	ZNF675	1	0	0	1	tier1			not-er
ZNF552	ZNF678	1	0	0	1	tier1			not-er
ZNF552	ZNF680	1	0	0	1	tier1			not-er
ZNF552	ZNF681	1	0	0	1	tier1			not-er
ZNF552	ZNF682	1	0	0	1	tier1			not-er
ZNF552	ZNF684	1	0	0	1	tier1			not-er
ZNF552	ZNF695	1	0	0	1	tier1			not-er
ZNF552	ZNF696	1	0	0	1	tier1			not-er
ZNF552	ZNF697	1	0	0	1	tier1			not-er
ZNF552	ZNF699	1	0	0	1	tier1			not-er
ZNF552	ZNF70	1	0	0	1	tier1			not-er
ZNF552	ZNF701	1	0	0	1	tier1			not-er
ZNF552	ZNF71	1	0	0	1	tier1			not-er
ZNF552	ZNF717	1	0	0	0	none			not-er
ZNF552	ZNF721	1	0	0	0	none			not-er
ZNF552	ZNF723	1	0	0	1	tier1			not-er
ZNF552	ZNF727	1	0	0	1	tier1			not-er
ZNF552	ZNF736	1	0	0	1	tier1			not-er
ZNF552	ZNF74	1	0	0	0	none			not-er
ZNF552	ZNF75A	1	0	0	0	none			not-er
ZNF552	ZNF75D	1	0	0	0	none			not-er
ZNF552	ZNF761	1	0	0	0	none			not-er
ZNF552	ZNF766	1	0	0	1	tier1			not-er
ZNF552	ZNF768	1	0	0	0	none			not-er
ZNF552	ZNF77	1	0	0	1	tier1			not-er
ZNF552	ZNF771	1	0	0	1	tier1			not-er
ZNF552	ZNF774	1	0	0	1	tier1			not-er
ZNF552	ZNF776	1	1	0	1	tier1			truthbar-FP
ZNF552	ZNF778	1	0	0	1	tier1			not-er
ZNF552	ZNF780A	1	0	0	1	tier1			not-er
ZNF552	ZNF780B	1	0	0	1	tier1			not-er
ZNF552	ZNF782	1	0	0	0	none			not-er
ZNF552	ZNF79	1	0	0	1	tier1			not-er
ZNF552	ZNF790	1	0	0	1	tier1			not-er
ZNF552	ZNF791	1	0	0	1	tier1			not-er
ZNF552	ZNF792	1	1	0	1	tier1			truthbar-FP
ZNF552	ZNF799	1	0	0	0	none			not-er
ZNF552	ZNF8	1	0	0	1	tier1			not-er
ZNF552	ZNF80	1	0	0	1	tier1			not-er
ZNF552	ZNF805	1	0	0	1	tier1			not-er
ZNF552	ZNF808	1	0	0	0	none			not-er
ZNF552	ZNF81	1	0	0	1	tier1			not-er
ZNF552	ZNF813	1	0	0	1	tier1			not-er
ZNF552	ZNF823	1	0	0	1	tier1			not-er
ZNF552	ZNF829	1	0	0	1	tier1			not-er
ZNF552	ZNF83	1	0	0	1	tier1			not-er
ZNF552	ZNF835	1	0	0	1	tier1			not-er
ZNF552	ZNF836	1	0	0	0	none			not-er
ZNF552	ZNF84	1	0	0	0	none			not-er
ZNF552	ZNF841	1	0	0	0	none			not-er
ZNF552	ZNF875	1	0	0	1	tier1			not-er
ZNF552	ZNF879	1	0	0	1	tier1			not-er
ZNF552	ZNF883	1	0	0	1	tier1			not-er
ZNF552	ZNF888	1	0	0	1	tier1			not-er
ZNF552	ZNF891	1	0	0	1	tier1			not-er
ZNF552	ZNF892	1	0	0	1	tier1			not-er
ZNF552	ZNF91	1	0	0	0	none			not-er
ZNF552	ZNF92	1	0	0	1	tier1			not-er
ZNF552	ZSCAN12	1	0	0	1	tier1			not-er
ZNF552	ZSCAN16	1	0	0	0	none			not-er
ZNF552	ZSCAN2	1	0	0	0	none			not-er
ZNF552	ZSCAN20	1	0	0	0	none			not-er
ZNF552	ZSCAN21	1	0	0	0	none			not-er
ZNF552	ZSCAN22	1	0	0	0	none			not-er
ZNF552	ZSCAN29	1	0	0	0	none			not-er
ZNF552	ZSCAN30	1	0	0	0	none			not-er
ZNF552	ZSCAN31	1	0	0	0	none			not-er
ZNF552	ZSCAN9	1	0	0	0	none			not-er
ZNF554	ZNF557	1	0	0	1	tier1			not-er
ZNF554	ZNF558	1	0	0	1	tier1			not-er
ZNF554	ZNF560	1	0	0	1	tier1			not-er
ZNF554	ZNF563	1	0	0	1	tier1			not-er
ZNF554	ZNF564	1	0	0	1	tier1			not-er
ZNF554	ZNF565	1	0	0	1	tier1			not-er
ZNF554	ZNF566	1	0	0	0	none			not-er
ZNF554	ZNF567	1	0	0	1	tier1			not-er
ZNF554	ZNF568	1	0	0	1	tier1			not-er
ZNF554	ZNF569	1	0	0	1	tier1			not-er
ZNF554	ZNF57	1	0	0	1	tier1			not-er
ZNF554	ZNF571	1	0	0	1	tier1			not-er
ZNF554	ZNF572	1	0	0	1	tier1			not-er
ZNF554	ZNF573	1	0	0	1	tier1			not-er
ZNF554	ZNF577	1	0	0	1	tier1			not-er
ZNF554	ZNF578	1	0	0	1	tier1			not-er
ZNF554	ZNF582	1	0	0	1	tier1			not-er
ZNF554	ZNF583	1	0	0	1	tier1			not-er
ZNF554	ZNF584	1	0	0	1	tier1			not-er
ZNF554	ZNF585A	1	0	0	1	tier1			not-er
ZNF554	ZNF585B	1	0	0	1	tier1			not-er
ZNF554	ZNF586	1	0	0	1	tier1			not-er
ZNF554	ZNF589	1	0	0	1	tier1			not-er
ZNF554	ZNF594	1	0	0	0	none			not-er
ZNF554	ZNF595	1	0	0	1	tier1			not-er
ZNF554	ZNF596	1	0	0	1	tier1			not-er
ZNF554	ZNF600	1	0	0	1	tier1			not-er
ZNF554	ZNF605	1	0	0	1	tier1			not-er
ZNF554	ZNF606	1	0	0	1	tier1			not-er
ZNF554	ZNF607	1	0	0	1	tier1			not-er
ZNF554	ZNF611	1	0	0	1	tier1			not-er
ZNF554	ZNF613	1	0	0	1	tier1			not-er
ZNF554	ZNF614	1	0	0	1	tier1			not-er
ZNF554	ZNF615	1	0	0	1	tier1			not-er
ZNF554	ZNF616	1	0	0	1	tier1			not-er
ZNF554	ZNF619	1	0	0	1	tier1			not-er
ZNF554	ZNF620	1	0	0	1	tier1			not-er
ZNF554	ZNF621	1	1	0	1	tier1			truthbar-FP
ZNF554	ZNF623	1	0	0	1	tier1			not-er
ZNF554	ZNF624	1	0	0	1	tier1			not-er
ZNF554	ZNF626	1	0	0	1	tier1			not-er
ZNF554	ZNF627	1	0	0	1	tier1			not-er
ZNF554	ZNF629	1	0	0	0	none			not-er
ZNF554	ZNF649	1	0	0	1	tier1			not-er
ZNF554	ZNF655	1	0	0	1	tier1			not-er
ZNF554	ZNF660	1	0	0	1	tier1			not-er
ZNF554	ZNF665	1	0	0	1	tier1			not-er
ZNF554	ZNF667	1	0	0	1	tier1			not-er
ZNF554	ZNF669	1	0	0	1	tier1			not-er
ZNF554	ZNF670	1	0	0	1	tier1			not-er
ZNF554	ZNF671	1	0	0	1	tier1			not-er
ZNF554	ZNF672	1	0	0	0	none			not-er
ZNF554	ZNF674	1	0	0	1	tier1			not-er
ZNF554	ZNF675	1	0	0	1	tier1			not-er
ZNF554	ZNF678	1	0	0	1	tier1			not-er
ZNF554	ZNF680	1	0	0	1	tier1			not-er
ZNF554	ZNF681	1	0	0	1	tier1			not-er
ZNF554	ZNF682	1	0	0	1	tier1			not-er
ZNF554	ZNF684	1	0	0	1	tier1			not-er
ZNF554	ZNF695	1	0	0	1	tier1			not-er
ZNF554	ZNF696	1	0	0	0	none			not-er
ZNF554	ZNF697	1	0	0	0	none			not-er
ZNF554	ZNF699	1	0	0	1	tier1			not-er
ZNF554	ZNF70	1	0	0	1	tier1			not-er
ZNF554	ZNF701	1	0	0	1	tier1			not-er
ZNF554	ZNF71	1	0	0	1	tier1			not-er
ZNF554	ZNF717	1	0	0	1	tier1			not-er
ZNF554	ZNF721	1	0	0	1	tier1			not-er
ZNF554	ZNF723	1	0	0	1	tier1			not-er
ZNF554	ZNF727	1	0	0	1	tier1			not-er
ZNF554	ZNF736	1	0	0	1	tier1			not-er
ZNF554	ZNF74	1	0	0	1	tier1			not-er
ZNF554	ZNF75A	1	0	0	1	tier1			not-er
ZNF554	ZNF75D	1	0	0	0	none			not-er
ZNF554	ZNF761	1	0	0	1	tier1			not-er
ZNF554	ZNF766	1	0	0	1	tier1			not-er
ZNF554	ZNF768	1	0	0	0	none			not-er
ZNF554	ZNF77	1	0	0	1	tier1			not-er
ZNF554	ZNF771	1	0	0	0	none			not-er
ZNF554	ZNF774	1	0	0	1	tier1			not-er
ZNF554	ZNF776	1	0	0	1	tier1			not-er
ZNF554	ZNF778	1	0	0	1	tier1			not-er
ZNF554	ZNF780A	1	0	0	1	tier1			not-er
ZNF554	ZNF780B	1	0	0	1	tier1			not-er
ZNF554	ZNF782	1	0	0	0	none			not-er
ZNF554	ZNF79	1	0	0	1	tier1			not-er
ZNF554	ZNF790	1	0	0	1	tier1			not-er
ZNF554	ZNF791	1	0	0	1	tier1			not-er
ZNF554	ZNF792	1	0	0	1	tier1			not-er
ZNF554	ZNF799	1	0	0	1	tier1			not-er
ZNF554	ZNF8	1	0	0	1	tier1			not-er
ZNF554	ZNF80	1	0	0	0	none			not-er
ZNF554	ZNF805	1	0	0	1	tier1			not-er
ZNF554	ZNF808	1	0	0	1	tier1			not-er
ZNF554	ZNF81	1	0	0	1	tier1			not-er
ZNF554	ZNF813	1	0	0	1	tier1			not-er
ZNF554	ZNF823	1	0	0	1	tier1			not-er
ZNF554	ZNF829	1	0	0	1	tier1			not-er
ZNF554	ZNF83	1	0	0	1	tier1			not-er
ZNF554	ZNF835	1	0	0	1	tier1			not-er
ZNF554	ZNF836	1	0	0	1	tier1			not-er
ZNF554	ZNF84	1	0	0	1	tier1			not-er
ZNF554	ZNF841	1	0	0	1	tier1			not-er
ZNF554	ZNF875	1	0	0	1	tier1			not-er
ZNF554	ZNF879	1	1	0	1	tier1			truthbar-FP
ZNF554	ZNF883	1	0	0	1	tier1			not-er
ZNF554	ZNF888	1	0	0	1	tier1			not-er
ZNF554	ZNF891	1	0	0	1	tier1			not-er
ZNF554	ZNF892	1	0	0	1	tier1			not-er
ZNF554	ZNF91	1	0	0	0	none			not-er
ZNF554	ZNF92	1	0	0	1	tier1			not-er
ZNF554	ZSCAN12	1	0	0	0	none			not-er
ZNF554	ZSCAN16	1	0	0	0	none			not-er
ZNF554	ZSCAN2	1	0	0	0	none			not-er
ZNF554	ZSCAN20	1	0	0	0	none			not-er
ZNF554	ZSCAN21	1	0	0	0	none			not-er
ZNF554	ZSCAN22	1	0	0	0	none			not-er
ZNF554	ZSCAN29	1	0	0	0	none			not-er
ZNF554	ZSCAN30	1	0	0	0	none			not-er
ZNF554	ZSCAN31	1	0	0	0	none			not-er
ZNF554	ZSCAN9	1	0	0	0	none			not-er
ZNF557	ZNF558	1	1	0	1	tier1			truthbar-FP
ZNF557	ZNF560	1	0	0	1	tier1			not-er
ZNF557	ZNF563	1	0	0	1	tier1			not-er
ZNF557	ZNF564	1	0	0	1	tier1			not-er
ZNF557	ZNF565	1	0	0	1	tier1			not-er
ZNF557	ZNF566	1	0	0	0	none			not-er
ZNF557	ZNF567	1	0	0	1	tier1			not-er
ZNF557	ZNF568	1	0	0	1	tier1			not-er
ZNF557	ZNF569	1	0	0	1	tier1			not-er
ZNF557	ZNF57	1	0	0	1	tier1			not-er
ZNF557	ZNF571	1	0	0	1	tier1			not-er
ZNF557	ZNF572	1	0	0	1	tier1			not-er
ZNF557	ZNF573	1	0	0	1	tier1			not-er
ZNF557	ZNF577	1	0	0	1	tier1			not-er
ZNF557	ZNF578	1	0	0	1	tier1			not-er
ZNF557	ZNF582	1	0	0	1	tier1			not-er
ZNF557	ZNF583	1	0	0	1	tier1			not-er
ZNF557	ZNF584	1	0	0	1	tier1			not-er
ZNF557	ZNF585A	1	0	0	0	none			not-er
ZNF557	ZNF585B	1	0	0	1	tier1			not-er
ZNF557	ZNF586	1	0	0	1	tier1			not-er
ZNF557	ZNF589	1	0	0	1	tier1			not-er
ZNF557	ZNF594	1	0	0	0	none			not-er
ZNF557	ZNF595	1	0	0	1	tier1			not-er
ZNF557	ZNF596	1	0	0	1	tier1			not-er
ZNF557	ZNF600	1	0	0	0	none			not-er
ZNF557	ZNF605	1	0	0	1	tier1			not-er
ZNF557	ZNF606	1	0	0	1	tier1			not-er
ZNF557	ZNF607	1	0	0	1	tier1			not-er
ZNF557	ZNF611	1	0	0	0	none			not-er
ZNF557	ZNF613	1	0	0	1	tier1			not-er
ZNF557	ZNF614	1	0	0	1	tier1			not-er
ZNF557	ZNF615	1	0	0	1	tier1			not-er
ZNF557	ZNF616	1	0	0	0	none			not-er
ZNF557	ZNF619	1	1	0	1	tier1			truthbar-FP
ZNF557	ZNF620	1	1	0	1	tier1			truthbar-FP
ZNF557	ZNF621	1	0	0	1	tier1			not-er
ZNF557	ZNF623	1	0	0	1	tier1			not-er
ZNF557	ZNF624	1	0	0	1	tier1			not-er
ZNF557	ZNF626	1	0	0	1	tier1			not-er
ZNF557	ZNF627	1	0	0	1	tier1			not-er
ZNF557	ZNF629	1	0	0	0	none			not-er
ZNF557	ZNF649	1	0	0	1	tier1			not-er
ZNF557	ZNF655	1	0	0	1	tier1			not-er
ZNF557	ZNF660	1	0	0	1	tier1			not-er
ZNF557	ZNF665	1	0	0	1	tier1			not-er
ZNF557	ZNF667	1	0	0	1	tier1			not-er
ZNF557	ZNF669	1	0	0	1	tier1			not-er
ZNF557	ZNF670	1	0	0	1	tier1			not-er
ZNF557	ZNF671	1	0	0	1	tier1			not-er
ZNF557	ZNF672	1	0	0	1	tier1			not-er
ZNF557	ZNF674	1	0	0	1	tier1			not-er
ZNF557	ZNF675	1	0	0	1	tier1			not-er
ZNF557	ZNF678	1	0	0	1	tier1			not-er
ZNF557	ZNF680	1	0	0	1	tier1			not-er
ZNF557	ZNF681	1	0	0	0	none			not-er
ZNF557	ZNF682	1	0	0	1	tier1			not-er
ZNF557	ZNF684	1	0	0	1	tier1			not-er
ZNF557	ZNF695	1	0	0	1	tier1			not-er
ZNF557	ZNF696	1	0	0	1	tier1			not-er
ZNF557	ZNF697	1	0	0	1	tier1			not-er
ZNF557	ZNF699	1	0	0	1	tier1			not-er
ZNF557	ZNF70	1	0	0	1	tier1			not-er
ZNF557	ZNF701	1	0	0	1	tier1			not-er
ZNF557	ZNF71	1	0	0	1	tier1			not-er
ZNF557	ZNF717	1	0	0	0	none			not-er
ZNF557	ZNF721	1	0	0	0	none			not-er
ZNF557	ZNF723	1	0	0	1	tier1			not-er
ZNF557	ZNF727	1	0	0	1	tier1			not-er
ZNF557	ZNF736	1	0	0	1	tier1			not-er
ZNF557	ZNF74	1	0	0	1	tier1			not-er
ZNF557	ZNF75A	1	0	0	1	tier1			not-er
