pair	label	qname	de_a	nmr_a	ms_a	s1_a	s2_a	cm_a	rl_a	ts_a	mapq_a	nintron_a	alnlen_a	de_b	nmr_b	ms_b	s1_b	s2_b	cm_b	rl_b	ts_b	mapq_b	nintron_b	alnlen_b
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/63898808/ccs	0.0020000000949949026	0.00198	1437	1471	1490	474	0	+	30	5	1516	0.017799999564886093	0.01781	813	1362		380	0	+	0	0	1516
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/27984901/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/173737874/ccs	0.0007999999797903001	0.00078	1259	1250	1265	414	0	+	25	4	1285	0.017100000753998756	0.01712	713	1158		328	0	+	0	0	1285
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/135530535/ccs	0.0013000000035390258	0.00128	1515	1512	1540	492	0	+	26	6	1567	0.016599999740719795	0.01659	891	1417		401	0	+	0	0	1567
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/166396402/ccs	0.022700000554323196	0.02425	652	1220	1250	325	0	+	37	5	1402	0.03759999945759773	0.03923	169	1075		258	0	+	0	0	1402
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/77791769/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/56754609/ccs	0.004000000189989805	0.00403	1556	1676	1708	528	0	+	34	7	1738	0.020600000396370888	0.02071	802	1555		425	0	+	0	0	1738
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/36637160/ccs	0.0012000000569969416	0.00116	1676	1666	1698	543	0	+	31	7	1728	0.017899999395012856	0.01794	922	1551		436	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/75825438/ccs	0.0017000000225380063	0.00167	1718	1722	1679	560	0	+	60	7	1796	0.017500000074505806	0.01753	931	1547		439	0	+	0	0	1711
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/140378736/ccs	0.016499999910593033	0.01856	1046	1713	1633	468	0	+	60	7	1886	0.0333000011742115	0.03547	208	1450		351	0	+	0	0	1776
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/65734266/ccs	0.01140000019222498	0.01141	1283	1676	1593	505	0	+	60	7	1841	0.02669999934732914	0.02674	513	1452		385	0	+	0	0	1720
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/162005224/ccs	0.0017000000225380063	0.00174	1649	1667	1699	537	0	+	32	7	1728	0.01850000023841858	0.01852	895	1553		432	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/139724682/ccs	0.00139999995008111	0.00138	1395	1401	1422	453	0	+	20	5	1447	0.017999999225139618	0.01797	771	1297		359	0	+	0	0	1447
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/123863645/ccs	0.001500000013038516	0.00145	1323	1328	1349	433	0	+	21	5	1375	0.017500000074505806	0.01745	751	1235		348	0	+	0	0	1375
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/106760641/ccs	0.0012000000569969416	0.00117	1662	1661	1689	543	0	+	29	6	1714	0.017400000244379044	0.01742	942	1547		439	0	+	0	0	1722
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/72616058/ccs	0.0017000000225380063	0.00166	1731	1738	1680	567	0	+	60	7	1809	0.017500000074505806	0.01751	933	1547		439	0	+	0	0	1713
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/154601599/ccs	0.0027000000700354576	0.00272	1365	1421	1442	454	0	+	21	5	1471	0.01899999938905239	0.01903	741	1309		365	0	+	0	0	1471
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/25233763/ccs	0.008100000210106373	0.0086	1868	1854	1644	571	0	+	60	7	1976	0.02329999953508377	0.02384	1492	1488		401	0	+	0	0	1720
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/58329292/ccs	0.004399999976158142	0.00828	1590	1718	1702	544	0	+	51	7	1812	0.020600000396370888	0.02339	806	1545		425	0	+	0	0	1753
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/10093774/ccs	0.00139999995008111	0.00138	1396	1404	1425	454	0	+	20	5	1448	0.017999999225139618	0.01796	772	1300		360	0	+	0	0	1448
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/122619615/ccs	0.0015999999595806003	0.0016	1196	1206	1221	396	0	+	26	4	1248	0.018400000408291817	0.01843	650	1100		312	0	+	0	0	1248
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/100206914/ccs	0.01549999974668026	0.02138	483	784	767	227	0	+	60	2	842	0.031199999153614044	0.03699	141	680		172	0	+	0	0	838
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/91161991/ccs	0.0142000000923872	0.01533	1090	1558	1589	450	0	+	50	7	1761	0.029200000688433647	0.02985	397	1441		367	0	+	0	0	1742
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/151585269/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/151979859/ccs	0.0010999999940395355	0.00115	1691	1682	1714	548	0	+	31	7	1743	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/39127671/ccs	0.0006000000284984708	0.00061	1614	1590	1613	525	0	+	35	6	1640	0.016499999910593033	0.01646	938	1495		428	0	+	0	0	1640
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/35193567/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/162597087/ccs	0.002300000051036477	0.0023	1638	1680	1712	538	0	+	32	7	1742	0.019500000402331352	0.01952	858	1553		432	0	+	0	0	1742
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/13238943/ccs	0.0017999999690800905	0.00179	1598	1620	1643	525	0	+	35	6	1677	0.017899999395012856	0.01789	896	1518		426	0	+	0	0	1677
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/92736149/ccs	0.0010999999940395355	0.00115	1691	1679	1711	547	0	+	31	7	1743	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/7472048/ccs	0.0006000000284984708	0.00061	1606	1581	1604	520	0	+	35	6	1632	0.016499999910593033	0.01654	930	1486		423	0	+	0	0	1632
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/196618/ccs	0.000699999975040555	0.00072	1372	1359	1380	445	0	+	20	5	1398	0.01720000058412552	0.01717	774	1257		355	0	+	0	0	1398
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/63767562/ccs	0.00139999995008111	0.00141	1368	1374	1395	444	0	+	21	5	1420	0.018300000578165054	0.01831	744	1262		352	0	+	0	0	1420
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/52824565/ccs	0.0034000000450760126	0.00343	1588	1670	1696	532	0	+	35	7	1748	0.019600000232458115	0.01957	850	1540		427	0	+	0	0	1737
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/75170092/ccs	0.0012000000569969416	0.00122	1589	1586	1609	521	0	+	35	6	1642	0.017100000753998756	0.01705	913	1491		424	0	+	0	0	1642
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/59836586/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/162597046/ccs	0.003800000064074993	0.00377	1436	1531	1535	480	0	+	45	6	1593	0.020099999383091927	0.02009	760	1411		390	0	+	0	0	1593
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/161612430/ccs	0.020800000056624413	0.02254	821	1531	1558	420	0	+	60	7	1775	0.03519999980926514	0.03699	175	1353		339	0	+	0	0	1730
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/22151298/ccs	0.0010000000474974513	0.00101	966	961	966	324	0	+	53	3	993	0.020099999383091927	0.02014	472	873		248	0	+	0	0	993
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/76742800/ccs	0.004600000102072954	0.0046	1528	1659	1696	524	0	+	33	7	1741	0.021199999377131462	0.02126	773	1513		423	0	+	0	0	1740
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/128976131/ccs	0.0	0.0	888	870	869	299	0	+	60	2	888	0.01810000091791153	0.0181	468	791		231	0	+	0	0	884
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/14287166/ccs	0.0006000000284984708	0.00064	1533	1508	1536	495	0	+	25	6	1559	0.01600000075995922	0.01604	909	1417		402	0	+	0	0	1559
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/4784329/ccs	0.0006000000284984708	0.00057	1717	1688	1720	554	0	+	30	7	1743	0.017799999564886093	0.01779	937	1572		444	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/14222281/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/37028325/ccs	0.0010000000474974513	0.00104	1920	1866	1698	604	0	+	60	7	1930	0.017899999395012856	0.01794	1573	1551		436	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/94438698/ccs	0.0006000000284984708	0.0006	1651	1630	1653	536	0	+	34	6	1677	0.016699999570846558	0.0167	949	1532		435	0	+	0	0	1677
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/49678019/ccs	0.0	0.0	198	191	190	66	0	+	9	0	198	0.02019999921321869	0.0202	178	161		50	0	+	0	0	198
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/133958275/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/145426728/ccs	0.000699999975040555	0.00068	1447	1435	1456	470	0	+	19	5	1473	0.017000000923871994	0.01697	823	1335		374	0	+	0	0	1473
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/94833187/ccs	0.002899999963119626	0.00289	1597	1661	1680	531	15	+	36	7	1730	0.019700000062584877	0.01965	843	1537		431	15	+	0	0	1730
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/25429681/ccs	0.00279999990016222	0.00281	1316	1369	1390	435	0	+	22	5	1422	0.019700000062584877	0.01969	692	1256		346	0	+	0	0	1422
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/180551920/ccs	0.013299999758601189	0.01442	1162	1647	1651	480	0	+	55	7	1803	0.029600000008940697	0.03079	386	1485		373	0	+	0	0	1754
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/119799981/ccs	0.0006000000284984708	0.00057	1717	1685	1717	553	0	+	30	7	1743	0.017799999564886093	0.01779	937	1572		444	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/71107847/ccs	0.001500000013038516	0.00145	1323	1328	1349	433	0	+	21	5	1375	0.017500000074505806	0.01745	751	1235		348	0	+	0	0	1375
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/145558300/ccs	0.0010999999940395355	0.00112	1737	1731	1716	565	0	+	60	7	1789	0.017799999564886093	0.01785	931	1568		439	0	+	0	0	1737
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/166726075/ccs	0.0013000000035390258	0.00132	1464	1470	1489	479	0	+	30	5	1516	0.01720000058412552	0.01715	840	1366		385	0	+	0	0	1516
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/115999865/ccs	0.0012000000569969416	0.00116	1676	1666	1698	543	0	+	31	7	1728	0.017899999395012856	0.01794	922	1551		436	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/164432219/ccs	0.0006000000284984708	0.00062	1580	1556	1579	509	0	+	36	6	1606	0.01679999940097332	0.01681	904	1461		412	0	+	0	0	1606
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/37685874/ccs	0.0007999999797903001	0.00079	1232	1222	1237	405	0	+	25	4	1258	0.017500000074505806	0.01749	686	1130		319	0	+	0	0	1258
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/40502670/ccs	0.012000000104308128	0.0143	1186	1618	1653	480	15	+	33	7	1748	0.02850000001490116	0.03089	432	1502		392	15	+	0	0	1748
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/173801525/ccs	0.0006000000284984708	0.00057	1729	1699	1720	559	0	+	37	7	1755	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/37030366/ccs	0.0017000000225380063	0.00168	1713	1722	1707	557	0	+	60	7	1791	0.01889999955892563	0.01892	886	1555		433	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/34999025/ccs	0.015699999406933784	0.01577	999	1561	1598	442	0	+	60	6	1712	0.03310000151395798	0.03337	219	1427		357	0	+	0	0	1738
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/179111802/ccs	0.0013000000035390258	0.0013	1487	1495	1525	487	0	+	20	5	1539	0.016699999570846558	0.01673	878	1401		396	0	+	0	0	1554
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/144639273/ccs	0.002099999925121665	0.00207	1370	1401	1422	450	0	+	21	5	1448	0.017899999395012856	0.01796	772	1291		357	0	+	0	0	1448
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/120849920/ccs	0.0008999999845400453	0.00094	1034	1032	1037	346	0	+	49	3	1060	0.01979999989271164	0.01976	517	937		264	0	+	0	0	1063
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/133825477/ccs	0.0017000000225380063	0.004	1663	1682	1714	543	0	+	31	7	1749	0.01889999955892563	0.02115	883	1552		433	0	+	0	0	1749
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/106300247/ccs	0.005200000014156103	0.00515	1508	1642	1683	525	0	+	32	7	1746	0.022299999371170998	0.02234	728	1534		415	0	+	0	0	1746
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/177145216/ccs	0.0006000000284984708	0.00055	1780	1750	1685	573	0	+	60	7	1806	0.016899999231100082	0.01694	958	1557		443	0	+	0	0	1712
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/61342492/ccs	0.005200000014156103	0.00575	1498	1631	1639	507	0	+	52	7	1738	0.02160000056028366	0.0222	744	1484		409	0	+	0	0	1712
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/27066558/ccs	0.0010999999940395355	0.00108	1799	1791	1714	584	0	+	60	7	1851	0.017799999564886093	0.01785	931	1562		440	0	+	0	0	1737
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/78513501/ccs	0.000699999975040555	0.00074	1333	1325	1350	438	0	+	16	4	1359	0.01679999940097332	0.01681	770	1240		351	0	+	0	0	1368
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/14681368/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/107284810/ccs	0.0007999999797903001	0.00081	1216	1206	1221	400	0	+	26	4	1242	0.01769999973475933	0.01771	670	1110		316	0	+	0	0	1242
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/57016338/ccs	0.0012000000569969416	0.00119	1625	1628	1651	532	0	+	35	6	1678	0.01730000041425228	0.01728	923	1523		432	0	+	0	0	1678
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/160760370/ccs	0.0012000000569969416	0.00115	1685	1675	1698	546	0	+	37	7	1737	0.017899999395012856	0.01794	922	1551		436	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/45417062/ccs	0.0010999999940395355	0.00113	1712	1698	1714	554	0	+	42	7	1764	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/97125421/ccs	0.0017000000225380063	0.00174	1650	1667	1699	541	0	+	32	7	1729	0.01850000023841858	0.01851	896	1557		436	0	+	0	0	1729
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/86966713/ccs	0.0013000000035390258	0.00131	1476	1480	1499	484	0	+	30	5	1528	0.017000000923871994	0.01702	852	1376		390	0	+	0	0	1528
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/109576479/ccs	0.0010999999940395355	0.00115	1690	1682	1714	548	0	+	31	7	1742	0.017799999564886093	0.01785	931	1562		440	0	+	0	0	1737
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/4655419/ccs	0.003100000089034438	0.00309	1900	1857	1703	590	0	+	60	7	1939	0.019500000402331352	0.0195	1569	1538		431	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/177145444/ccs	0.0	0.0	1060	1038	1043	352	0	+	48	3	1060	0.018799999728798866	0.01881	543	947		268	0	+	0	0	1063
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/102236674/ccs	0.0034000000450760126	0.00345	1584	1675	1707	529	0	+	33	7	1740	0.019500000402331352	0.01954	856	1535		428	0	+	0	0	1740
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/111673624/ccs	0.0	0.0	937	915	920	311	0	+	55	3	937	0.019200000911951065	0.01921	469	828		238	0	+	0	0	937
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/53674194/ccs	0.0012000000569969416	0.00118	1645	1643	1666	536	0	+	34	6	1697	0.017100000753998756	0.01709	943	1541		437	0	+	0	0	1697
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/21233813/ccs	0.0012000000569969416	0.0012	1610	1609	1632	526	0	+	35	6	1662	0.017400000244379044	0.01745	908	1501		428	0	+	0	0	1662
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/87362230/ccs	0.00139999995008111	0.0014	1372	1384	1405	448	0	+	21	5	1424	0.018200000748038292	0.01826	748	1287		357	0	+	0	0	1424
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/117115517/ccs	0.001500000013038516	0.00155	1241	1257	1272	414	0	+	25	4	1293	0.017100000753998756	0.01705	718	1161		330	0	+	0	0	1290
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/153289873/ccs	0.0017000000225380063	0.00172	1665	1678	1710	544	0	+	32	7	1743	0.018400000408291817	0.01843	904	1558		436	0	+	0	0	1736
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/24511030/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/136382335/ccs	0.00139999995008111	0.0014	1380	1388	1409	449	0	+	20	5	1432	0.017500000074505806	0.01746	782	1289		356	0	+	0	0	1432
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/72551036/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/152046174/ccs	0.002899999963119626	0.00289	1597	1656	1688	525	0	+	33	7	1729	0.019700000062584877	0.01966	843	1536		420	0	+	0	0	1729
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/54394881/ccs	0.0006000000284984708	0.00057	1738	1704	1720	560	0	+	41	7	1764	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/131269094/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/56101400/ccs	0.04569999873638153	0.05321	658	1119	1127	276	0	+	31	5	1560	0.05920000001788139	0.06671	403	986		217	0	+	0	0	1544
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/34276556/ccs	0.0006000000284984708	0.00056	1771	1738	1704	572	0	+	60	7	1797	0.017400000244379044	0.01736	948	1561		440	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/127074691/ccs	0.0017000000225380063	0.00172	1666	1668	1700	543	0	+	31	7	1744	0.01889999955892563	0.01892	886	1555		438	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/5898377/ccs	0.0010999999940395355	0.00112	1729	1718	1714	561	0	+	56	7	1781	0.017799999564886093	0.01785	931	1562		440	0	+	0	0	1737
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/38077618/ccs	0.05169999971985817	0.06751	474	732	766	171	0	+	21	4	1185	0.06639999896287918	0.08376	289	648		150	0	+	0	0	1182
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/176883297/ccs	0.000699999975040555	0.00066	1488	1476	1495	485	0	+	29	5	1514	0.01590000092983246	0.0159	885	1376		389	0	+	0	0	1509
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/94897800/ccs	0.0006000000284984708	0.00058	1702	1672	1704	549	0	+	30	7	1728	0.017400000244379044	0.01736	948	1561		440	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/47253234/ccs	0.002899999963119626	0.00343	1613	1677	1711	546	0	+	32	7	1749	0.019999999552965164	0.02057	834	1559		432	0	+	0	0	1750
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/108921756/ccs	0.0006000000284984708	0.00057	1717	1688	1720	554	0	+	30	7	1743	0.017799999564886093	0.01779	937	1572		444	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/98371460/ccs	0.0017000000225380063	0.00166	1726	1737	1679	561	0	+	60	7	1804	0.017500000074505806	0.01752	932	1547		439	0	+	0	0	1712
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/137169596/ccs	0.0006000000284984708	0.00058	1702	1672	1704	549	0	+	30	7	1728	0.017400000244379044	0.01736	948	1561		440	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/57017569/ccs	0.0006000000284984708	0.00063	1572	1548	1560	507	0	+	39	6	1598	0.016899999231100082	0.0169	896	1446		411	0	+	0	0	1598
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/86313433/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/168494478/ccs	0.0010000000474974513	0.00097	1001	1005	1010	336	0	+	52	3	1028	0.020400000736117363	0.02043	481	914		252	0	+	0	0	1028
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/132317385/ccs	0.0010999999940395355	0.00115	1691	1682	1714	548	0	+	31	7	1743	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/26281474/ccs	0.0010999999940395355	0.00115	1692	1684	1716	549	0	+	31	7	1744	0.018300000578165054	0.01835	912	1560		441	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/4260923/ccs	0.010200000368058681	0.01249	1272	1634	1682	498	0	+	38	7	1762	0.027300000190734863	0.02951	492	1499		413	0	+	0	0	1762
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/2231079/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/72615553/ccs	0.0007999999797903001	0.00081	1211	1206	1221	400	0	+	26	4	1237	0.017000000923871994	0.01705	686	1110		316	0	+	0	0	1232
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/128844785/ccs	0.0010999999940395355	0.00113	1720	1711	1714	558	0	+	51	7	1772	0.017799999564886093	0.01785	931	1562		440	0	+	0	0	1737
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/52038168/ccs	0.0015999999595806003	0.00159	1202	1216	1231	399	0	+	26	4	1254	0.01759999990463257	0.01761	677	1120		315	0	+	0	0	1249
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/154405276/ccs	0.00559999980032444	0.00562	1517	1682	1692	529	15	+	37	7	1778	0.021800000220537186	0.02188	749	1539		426	15	+	0	0	1737
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/141953038/ccs	0.00139999995008111	0.00135	1427	1432	1453	465	0	+	21	5	1479	0.01759999990463257	0.01758	803	1328		371	0	+	0	0	1479
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/8323869/ccs	0.0017000000225380063	0.00172	1665	1680	1709	545	0	+	32	7	1744	0.01889999955892563	0.01892	885	1557		436	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/117179311/ccs	0.0013000000035390258	0.00131	1472	1478	1497	483	0	+	30	5	1524	0.016499999910593033	0.01646	869	1374		389	0	+	0	0	1519
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/92670451/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/159253966/ccs	0.0034000000450760126	0.00344	1585	1682	1715	531	0	+	33	7	1743	0.019999999552965164	0.02008	831	1567		423	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/37749992/ccs	0.0	0.0	1012	986	991	335	0	+	51	3	1012	0.01979999989271164	0.01976	492	891		253	0	+	0	0	1012
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/30278384/ccs	0.0010999999940395355	0.00106	1840	1829	1714	594	0	+	60	7	1892	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/150275890/ccs	0.01759999990463257	0.02051	926	1570	1593	431	0	+	60	7	1755	0.034699998795986176	0.03761	146	1412		342	0	+	0	0	1755
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/75956610/ccs	0.0012000000569969416	0.00116	1676	1666	1698	543	0	+	31	7	1728	0.017899999395012856	0.01794	922	1551		436	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/115869460/ccs	0.004600000102072954	0.00519	1518	1651	1682	524	0	+	35	7	1733	0.021400000900030136	0.02193	764	1524		420	0	+	0	0	1733
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/176424201/ccs	0.0010999999940395355	0.00115	1690	1682	1714	548	0	+	31	7	1742	0.017799999564886093	0.01785	931	1562		440	0	+	0	0	1737
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/8062580/ccs	0.0	0.0	832	814	805	281	0	+	60	2	832	0.016899999231100082	0.01691	464	754		222	0	+	0	0	828
